Date,Date.1,FEDERALBNK.NS.Open,FEDERALBNK.NS.High,FEDERALBNK.NS.Low,FEDERALBNK.NS.Close,FEDERALBNK.NS.Volume,FEDERALBNK.NS.Adjusted,log_returns
2015-04-01,2015-04-01,66.150002,66.925003,65.400002,66.599998,2512218.0,63.36440699999999,0.008671134081209786
2015-04-06,2015-04-06,66.650002,66.949997,64.550003,65.099998,4573566.0,61.937283,-0.022779991459298543
2015-04-07,2015-04-07,65.599998,66.5,64.5,65.25,7918802.0,62.079998,0.0023015351061852485
2015-04-08,2015-04-08,65.5,65.525002,64.050003,65.25,7381624.0,62.079998,0.0
2015-04-09,2015-04-09,65.400002,66.25,64.675003,65.125,11463598.0,61.961071,-0.0019175429138060809
2015-04-10,2015-04-10,65.224998,65.449997,64.150002,64.349998,6495198.0,61.223721,-0.011971588283882006
2015-04-13,2015-04-13,64.675003,65.0,64.400002,64.650002,6213052.0,61.50914399999999,0.004651134226310028
2015-04-15,2015-04-15,65.025002,67.425003,65.0,66.275002,8132774.0,63.055199,0.024824670690709816
2015-04-16,2015-04-16,66.449997,66.5,65.0,65.550003,3303256.0,62.365421,-0.010999546241657221
2015-04-17,2015-04-17,65.724998,66.375,65.275002,65.824997,3355994.0,62.627052,0.0041863541991427064
2015-04-20,2015-04-20,65.800003,66.199997,63.400002,64.0,3481186.0,60.89072,-0.028116543182972187
2015-04-21,2015-04-21,63.849998,64.449997,63.5,63.974998,3104264.0,60.866936,-0.00039067769672751496
2015-04-22,2015-04-22,64.0,64.449997,62.75,63.950001,6124944.0,60.843155,-0.0003907810783347898
2015-04-23,2015-04-23,64.275002,64.925003,64.074997,64.525002,2291584.0,61.39021700000001,0.008951166833558233
2015-04-24,2015-04-24,64.474998,64.525002,62.700001,63.150002,4555840.0,60.082016,-0.021539928058240683
2015-04-27,2015-04-27,63.200001,63.349998,60.825001,61.299999,6507308.0,58.321896,-0.029732964692548162
2015-04-28,2015-04-28,60.724998,64.25,60.549999,63.599998,8609230.0,60.51015500000001,0.036833604731001834
2015-04-29,2015-04-29,64.0,66.224998,62.950001,65.375,9041926.0,62.198921,0.02752645013676513
2015-04-30,2015-04-30,65.650002,66.449997,65.125,65.699997,10586422.0,62.508121,0.00495883197361735
2015-05-04,2015-05-04,65.949997,68.599998,65.949997,68.25,2956252.0,64.93425,0.03807873518239724
2015-05-05,2015-05-05,67.900002,68.300003,66.5,67.349998,4818548.0,64.077965,-0.013274674406495102
2015-05-06,2015-05-06,67.400002,67.875,63.599998,64.150002,4766914.0,61.033436,-0.04867869992545959
2015-05-07,2015-05-07,64.349998,64.5,62.25,62.924999,3267434.0,59.86795,-0.01928054165600379
2015-05-08,2015-05-08,63.549999,66.625,62.599998,65.650002,4009450.0,62.46056,0.04239401405696963
2015-05-11,2015-05-11,67.625,68.400002,66.175003,67.525002,8401930.0,64.244469,0.0281603169138247
2015-05-12,2015-05-12,67.974998,68.175003,64.900002,65.125,5257984.0,61.961071,-0.036189333721975636
2015-05-13,2015-05-13,65.949997,66.599998,65.125,65.949997,5783158.0,62.745987,0.012588323030967352
2015-05-14,2015-05-14,65.875,69.300003,65.125,68.425003,4555134.0,65.100746,0.03684138466663178
2015-05-15,2015-05-15,68.724998,69.75,68.025002,69.400002,6056786.0,66.02838100000001,0.014148656305660978
2015-05-18,2015-05-18,71.0,71.074997,68.099998,68.375,6450698.0,65.053169,-0.014879744603990552
2015-05-19,2015-05-19,69.150002,70.699997,68.5,69.199997,10158682.0,65.838089,0.011993610894782236
2015-05-20,2015-05-20,69.75,70.974998,69.375,70.474998,5100782.0,67.05115500000001,0.0182573044913914
2015-05-21,2015-05-21,70.75,72.0,69.550003,71.25,7571010.0,67.78849,0.01093658099290451
2015-05-22,2015-05-22,71.224998,71.900002,70.0,70.224998,5301902.0,66.813293,-0.014490358771699796
2015-05-25,2015-05-25,70.25,71.099998,69.125,70.525002,4175260.0,67.098724,0.004262969652069515
2015-05-26,2015-05-26,70.675003,71.650002,70.050003,70.75,4370166.0,67.312782,0.0031851169194938573
2015-05-27,2015-05-27,70.474998,72.949997,70.199997,72.224998,5115248.0,68.716133,0.02063385994210165
2015-05-28,2015-05-28,71.900002,72.650002,70.775002,71.425003,5791704.0,70.089966,0.0197956411565432
2015-05-29,2015-05-29,71.474998,71.925003,71.0,71.449997,4178348.0,70.114494,0.0003498890156592438
2015-06-01,2015-06-01,71.75,71.949997,70.800003,71.425003,2804556.0,70.089966,-0.0003498890156592438
2015-06-02,2015-06-02,71.574997,71.699997,69.050003,69.449997,1982680.0,68.151878,-0.028040930798791663
2015-06-03,2015-06-03,69.0,69.949997,67.875,68.949997,2376718.0,67.661224,-0.007225460981532983
2015-06-04,2015-06-04,69.099998,69.425003,67.300003,67.900002,2168784.0,66.630844,-0.015345660180141609
2015-06-05,2015-06-05,67.199997,68.150002,67.199997,67.675003,3066790.0,66.410057,-0.003319087604325865
2015-06-08,2015-06-08,68.0,68.0,65.75,66.375,1894342.0,65.134354,-0.01939638461928084
2015-06-09,2015-06-09,66.300003,68.324997,66.099998,67.974998,2380700.0,66.70444499999999,0.023819471142835447
2015-06-10,2015-06-10,68.0,68.5,67.25,68.175003,3245780.0,66.900711,0.002938002500117776
2015-06-11,2015-06-11,68.375,68.550003,65.699997,65.974998,2847700.0,64.74182900000001,-0.03280209531395695
2015-06-12,2015-06-12,65.900002,66.599998,65.050003,65.875,2184108.0,64.6437,-0.001516846892744006
2015-06-15,2015-06-15,66.0,67.349998,65.5,66.199997,2498966.0,64.962624,0.0049214364525758105
2015-06-16,2015-06-16,65.875,68.125,65.425003,67.599998,2334680.0,66.33645600000001,0.020927521198983
2015-06-17,2015-06-17,68.0,71.0,67.400002,70.449997,6340736.0,69.133186,0.041295265652249384
2015-06-18,2015-06-18,70.824997,71.0,69.25,70.300003,4359490.0,68.98599200000001,-0.0021314064832314017
2015-06-19,2015-06-19,70.75,71.125,70.099998,70.800003,1546134.0,69.476646,0.007087197829173775
2015-06-22,2015-06-22,70.875,72.574997,70.875,71.800003,5281716.0,70.457954,0.014025467416123759
2015-06-23,2015-06-23,72.199997,72.25,69.525002,71.175003,4684840.0,69.844635,-0.008742859430967975
2015-06-24,2015-06-24,71.0,72.025002,70.099998,70.724998,6124834.0,69.403046,-0.006342518269090824
2015-06-25,2015-06-25,70.5,75.849998,70.5,74.75,26828282.0,73.352814,0.055350110821778216
2015-06-26,2015-06-26,74.650002,75.0,73.25,73.724998,10954024.0,72.34697,-0.013807295411988996
2015-06-29,2015-06-29,71.0,73.925003,70.449997,73.599998,4364868.0,72.224312,-0.0016968519298439233
2015-06-30,2015-06-30,74.275002,74.900002,72.275002,73.900002,9062632.0,72.5187,0.004067739117163072
2015-07-01,2015-07-01,74.300003,75.449997,74.0,75.025002,4541356.0,73.62267299999998,0.015108575723591144
2015-07-02,2015-07-02,75.300003,77.449997,75.074997,77.025002,8806972.0,75.585289,0.026308638943104867
2015-07-03,2015-07-03,77.775002,79.800003,76.925003,77.275002,12198796.0,75.830612,0.0032403890613847963
2015-07-06,2015-07-06,76.900002,78.25,75.625,77.949997,6974198.0,76.49299599999998,0.008697117720766201
2015-07-07,2015-07-07,78.425003,78.75,76.300003,76.900002,7685900.0,75.462624,-0.013561693764009064
2015-07-08,2015-07-08,76.0,77.449997,73.650002,75.400002,5425635.0,73.990662,-0.019698591269004414
2015-07-09,2015-07-09,75.400002,76.699997,74.349998,76.099998,2861199.0,74.67757399999998,0.009240936822921595
2015-07-10,2015-07-10,76.699997,77.0,75.349998,76.050003,5002762.0,74.628517,-0.0006571332949212305
2015-07-13,2015-07-13,76.900002,78.900002,76.25,78.400002,3432781.0,76.934593,0.030432919734870726
2015-07-14,2015-07-14,78.949997,79.400002,77.400002,77.949997,4933977.0,76.49299599999998,-0.005756438229857608
2015-07-15,2015-07-15,79.0,79.0,76.150002,77.599998,8508969.0,76.149536,-0.004500194999893736
2015-07-16,2015-07-16,77.949997,77.949997,76.349998,76.650002,5442501.0,75.2173,-0.01231772839646883
2015-07-17,2015-07-17,77.199997,77.25,75.599998,75.800003,4731519.0,74.38319399999997,-0.011151228463166518
2015-07-20,2015-07-20,71.0,71.800003,68.349998,70.699997,24382986.0,69.37850999999999,-0.06965286384460967
2015-07-21,2015-07-21,70.900002,71.550003,69.300003,69.650002,5816339.0,68.348145,-0.014962742301679375
2015-07-22,2015-07-22,69.699997,70.849998,69.25,70.449997,3516173.0,69.133186,0.011420452897855426
2015-07-23,2015-07-23,70.900002,71.099998,69.650002,69.900002,3050129.0,68.593468,-0.007837564438142762
2015-07-24,2015-07-24,69.900002,70.599998,69.0,69.699997,2151321.0,68.39720200000001,-0.002865394180297187
2015-07-27,2015-07-27,69.400002,69.75,68.0,68.25,2882297.0,66.974312,-0.021022774470890404
2015-07-28,2015-07-28,68.650002,69.150002,67.849998,68.599998,2427682.0,67.317764,0.005115011384895674
2015-07-29,2015-07-29,68.949997,69.400002,68.0,68.5,2401468.0,67.219635,-0.0014587619224215589
2015-07-30,2015-07-30,69.0,69.349998,66.849998,68.400002,7828277.0,67.12150600000001,-0.0014608930179074164
2015-07-31,2015-07-31,69.0,69.300003,67.400002,67.75,5990656.0,66.48365799999999,-0.009548326231929137
2015-08-03,2015-08-03,68.0,68.5,67.449997,67.699997,3195702.0,66.434586,-0.000738378731959699
2015-08-04,2015-08-04,68.0,68.199997,66.949997,67.5,3416234.0,66.238327,-0.0029585412533155164
2015-08-05,2015-08-05,68.0,69.699997,67.099998,68.449997,5066300.0,67.17057,0.01397595205844926
2015-08-06,2015-08-06,68.0,68.400002,67.349998,67.599998,2075573.0,66.33645600000001,-0.01249559484873064
2015-08-07,2015-08-07,67.699997,68.5,67.449997,67.949997,2616362.0,66.679916,0.005164187808492926
2015-08-10,2015-08-10,68.300003,68.300003,67.0,67.199997,1992261.0,65.94393199999999,-0.01109893230132375
2015-08-11,2015-08-11,67.550003,68.800003,66.949997,67.400002,5064324.0,66.14019,0.002971714411380333
2015-08-12,2015-08-12,67.199997,67.650002,65.0,65.150002,3081344.0,63.932251,-0.03395263569868145
2015-08-13,2015-08-13,65.449997,66.599998,64.050003,64.599998,1916647.0,63.392532,-0.008477881838049761
2015-08-14,2015-08-14,65.0,67.400002,64.650002,67.199997,1667262.0,65.94393199999999,0.03945880312535088
2015-08-17,2015-08-17,67.449997,68.300003,66.050003,67.699997,2667689.0,66.434586,0.00741292853642772
2015-08-18,2015-08-18,67.949997,68.150002,67.099998,67.449997,1609578.0,66.189262,-0.003699550020681564
2015-08-19,2015-08-19,67.0,67.849998,66.599998,67.300003,1715534.0,66.042068,-0.0022263114315919093
2015-08-20,2015-08-20,67.0,67.800003,66.150002,66.699997,1870466.0,65.453278,-0.008955357781220918
2015-08-21,2015-08-21,65.900002,68.0,65.599998,67.0,2940958.0,65.74767299999999,0.004487703661235186
2015-08-24,2015-08-24,65.0,65.5,60.400002,60.950001,8411376.0,59.810757,-0.09463875107386066
2015-08-25,2015-08-25,62.950001,62.950001,59.400002,62.5,14581446.0,61.331783,0.025112663724756068
2015-08-26,2015-08-26,62.349998,62.349998,59.75,60.75,13111336.0,59.61449399999999,-0.028399459022111277
2015-08-27,2015-08-27,61.900002,62.150002,61.0,61.700001,11357135.0,60.546738,0.01551686329016011
2015-08-28,2015-08-28,62.900002,63.299999,61.5,62.450001,4274159.0,61.28271899999999,0.012082298836912031
2015-08-31,2015-08-31,62.25,62.700001,60.950001,61.400002,2935319.0,60.252346,-0.016956385180404432
2015-09-01,2015-09-01,61.0,61.0,58.900002,59.25,2855491.0,58.142532,-0.035644065137992335
2015-09-02,2015-09-02,59.799999,60.700001,58.5,59.200001,3040034.0,58.09346800000001,-0.0008442135468182954
2015-09-03,2015-09-03,59.900002,60.0,59.0,59.349998,3936087.0,58.240662,0.0025305398948356483
2015-09-04,2015-09-04,59.200001,59.349998,56.299999,57.700001,3045581.0,56.621502,-0.028194963521453783
2015-09-07,2015-09-07,58.299999,58.650002,56.799999,57.200001,3362359.0,56.130848,-0.008703270435132637
2015-09-08,2015-09-08,57.5,59.0,57.0,58.200001,1845137.0,57.11215600000001,0.01733144704594114
2015-09-09,2015-09-09,59.0,59.900002,58.349998,59.700001,2686344.0,58.584122,0.025446720565033054
2015-09-10,2015-09-10,58.799999,60.349998,58.099998,59.650002,1831187.0,58.53505300000001,-0.0008379328640435446
2015-09-11,2015-09-11,60.200001,61.849998,59.75,60.400002,2466486.0,59.271034,0.012494949863146587
2015-09-14,2015-09-14,60.700001,61.299999,60.049999,61.049999,1373305.0,59.908886,0.010704120128885995
2015-09-15,2015-09-15,61.5,61.849998,59.75,60.0,1887838.0,58.878513,-0.01734862201816867
2015-09-16,2015-09-16,61.0,61.099998,59.75,60.400002,1574698.0,59.271034,0.0066445018892826715
2015-09-18,2015-09-18,61.200001,63.799999,61.0,63.200001,5153098.0,62.0187,0.04531523123672798
2015-09-21,2015-09-21,63.200001,65.699997,62.599998,65.400002,2875599.0,64.177582,0.03421800721143775
2015-09-22,2015-09-22,65.900002,66.349998,63.5,63.599998,2755245.0,62.411224,-0.027908828688465448
2015-09-23,2015-09-23,62.5,64.550003,62.299999,64.0,2658470.0,62.80374499999999,0.006269574458831251
2015-09-24,2015-09-24,63.900002,65.0,63.549999,64.449997,3939405.0,63.245335,0.0070066644927955215
2015-09-28,2015-09-28,64.699997,65.050003,64.0,64.150002,1313421.0,62.950943,-0.004665629425763207
2015-09-29,2015-09-29,63.650002,65.300003,63.150002,64.550003,3566781.0,63.343472,0.006216114369667736
2015-09-30,2015-09-30,64.75,65.150002,63.450001,63.950001,2745279.0,62.754684,-0.009338634246404355
2015-10-01,2015-10-01,64.5,66.650002,64.050003,65.349998,2561003.0,64.12850999999999,0.021655818190643217
2015-10-05,2015-10-05,65.5,65.699997,64.25,65.050003,1624197.0,63.834126,-0.0046011012049715925
2015-10-06,2015-10-06,65.25,65.849998,64.300003,65.150002,3318851.0,63.932251,0.0015360069150638367
2015-10-07,2015-10-07,65.5,65.699997,64.949997,65.050003,1655845.0,63.834126,-0.0015360069150638367
2015-10-08,2015-10-08,65.150002,65.599998,64.199997,64.5,2033204.0,63.294399,-0.008491095807140248
2015-10-09,2015-10-09,65.099998,65.5,63.900002,64.300003,2305248.0,63.09814100000001,-0.003105533882483691
2015-10-12,2015-10-12,64.5,67.0,64.0,66.300003,2446966.0,65.06076,0.03063029456128685
2015-10-13,2015-10-13,66.699997,67.25,64.5,64.650002,2800644.0,63.441597,-0.02520185209979431
2015-10-14,2015-10-14,64.800003,65.5,64.199997,64.400002,2633653.0,63.19627,-0.003874469978148553
2015-10-15,2015-10-15,65.0,65.25,64.199997,64.349998,2084251.0,63.14720500000001,-0.0007766923058989407
2015-10-16,2015-10-16,64.550003,65.0,64.199997,64.550003,2137860.0,63.343472,0.003103266772911617
2015-10-19,2015-10-19,64.849998,65.25,64.449997,64.900002,2662217.0,63.686924,0.005407411890309355
2015-10-20,2015-10-20,66.0,67.0,64.599998,65.449997,4819815.0,64.226639,0.008438795546678255
2015-10-21,2015-10-21,60.5,61.0,55.75,57.450001,39584654.0,56.376175,-0.13037142215007955
2015-10-23,2015-10-23,58.5,58.950001,56.75,57.049999,12731250.0,55.98365,-0.006986956358136176
2015-10-26,2015-10-26,57.349998,57.700001,56.599998,57.099998,9868234.0,56.032715,0.0008760327678523082
2015-10-27,2015-10-27,57.200001,57.450001,56.400002,56.549999,4416595.0,55.492996,-0.0096789019968897
2015-10-28,2015-10-28,56.549999,57.200001,55.950001,56.25,4132058.0,55.19860500000001,-0.00531913336594414
2015-10-29,2015-10-29,56.349998,56.75,54.900002,55.150002,5664819.0,54.119167,-0.019749269762549204
2015-10-30,2015-10-30,55.299999,55.549999,53.900002,54.25,4935810.0,53.235989,-0.016453758864840573
2015-11-02,2015-11-02,54.599998,55.299999,52.150002,54.75,3402929.0,53.726643,0.009174371129661909
2015-11-03,2015-11-03,55.099998,55.549999,54.599998,55.200001,3626793.0,54.168232,0.008185587418812812
2015-11-04,2015-11-04,55.900002,55.900002,55.0,55.200001,2245920.0,54.168232,0.0
2015-11-05,2015-11-05,55.200001,55.299999,54.049999,54.700001,4610133.0,53.677578,-0.009099238725182257
2015-11-06,2015-11-06,54.900002,55.950001,54.299999,54.599998,3792178.0,53.57944499999999,-0.0018298667003371352
2015-11-09,2015-11-09,52.650002,54.450001,52.650002,54.150002,2633776.0,53.137859,-0.008275856000664383
2015-11-10,2015-11-10,54.0,54.849998,53.450001,53.650002,1481266.0,52.64720500000001,-0.009276498968386893
2015-11-13,2015-11-13,54.450001,54.450001,53.25,53.700001,1228170.0,52.69627,0.0009315243027239184
2015-11-16,2015-11-16,53.700001,56.900002,53.549999,56.75,4704868.0,55.689262,0.055242670529619176
2015-11-17,2015-11-17,57.0,57.099998,55.799999,56.799999,2648501.0,55.738323,0.0008805899036641307
2015-11-18,2015-11-18,56.849998,57.599998,55.0,55.549999,3402737.0,54.511688,-0.022252798095293347
2015-11-19,2015-11-19,55.950001,57.299999,55.650002,56.950001,3439842.0,55.885521,0.02489019311859897
2015-11-20,2015-11-20,57.200001,57.200001,56.099998,56.400002,2605502.0,55.345806,-0.009704446584358095
2015-11-23,2015-11-23,56.599998,57.450001,56.549999,56.950001,2377119.0,55.885521,0.009704446584358095
2015-11-24,2015-11-24,56.950001,57.099998,56.400002,56.900002,1697499.0,55.83646,-0.0008782694813405102
2015-11-26,2015-11-26,57.0,57.299999,56.549999,56.75,3272873.0,55.689262,-0.002639715445629243
2015-11-27,2015-11-27,58.0,59.400002,56.900002,58.75,6687403.0,57.651878,0.034635476490029404
2015-11-30,2015-11-30,58.75,59.400002,58.25,58.700001,2845235.0,57.602814,-0.0008514013982843237
2015-12-01,2015-12-01,58.900002,59.200001,58.400002,58.900002,1789274.0,57.799072,0.003401299510935374
2015-12-02,2015-12-02,59.049999,59.049999,57.200001,57.349998,2448900.0,56.278042000000006,-0.026668278879174775
2015-12-03,2015-12-03,57.200001,57.900002,57.0,57.0,3058001.0,55.934589,-0.006121486849475666
2015-12-04,2015-12-04,56.900002,57.400002,56.599998,56.799999,2091696.0,55.738323,-0.00351501897036588
2015-12-07,2015-12-07,57.099998,57.75,56.950001,57.549999,1383865.0,56.474304,0.013117802753836116
2015-12-08,2015-12-08,57.0,57.900002,57.0,57.5,1355597.0,56.425243,-0.0008691089449319732
2015-12-09,2015-12-09,57.349998,57.900002,54.849998,55.0,2965072.0,53.97197,-0.04445179157139378
2015-12-10,2015-12-10,55.349998,56.0,54.549999,55.450001,1369492.0,54.413559,0.008148531404106318
2015-12-11,2015-12-11,55.5,56.950001,54.0,54.400002,2795464.0,53.383186,-0.019117541658054904
2015-12-14,2015-12-14,54.299999,54.900002,52.549999,53.349998,4496694.0,52.35281,-0.019490214421813867
2015-12-15,2015-12-15,53.75,54.0,52.900002,53.75,3134948.0,52.745335,0.007469719377670271
2015-12-16,2015-12-16,53.900002,54.700001,53.25,54.299999,4215758.0,53.28505300000001,0.010180527897304614
2015-12-17,2015-12-17,54.900002,56.0,54.700001,55.150002,7372321.0,54.119167,0.015532551138206509
2015-12-18,2015-12-18,55.349998,55.849998,54.150002,55.099998,1813238.0,54.070099,-0.00090707710993021
2015-12-21,2015-12-21,55.099998,56.5,54.900002,56.299999,1855261.0,55.247669,0.02154481511048401
2015-12-22,2015-12-22,56.599998,56.75,55.700001,56.099998,3630361.0,55.051407,-0.0035587280374080885
2015-12-23,2015-12-23,56.450001,57.099998,56.299999,56.450001,2279949.0,55.39486700000001,0.006219514605860788
2015-12-24,2015-12-24,57.0,57.099998,56.0,56.200001,1032581.0,55.14954,-0.0044385312548005365
2015-12-28,2015-12-28,56.200001,57.099998,56.049999,56.75,3247911.0,55.689262,0.009738940807200612
2015-12-29,2015-12-29,57.099998,57.25,56.299999,56.849998,2580063.0,55.787388,0.0017604767517376274
2015-12-30,2015-12-30,56.799999,57.150002,56.150002,56.400002,1331057.0,55.345806,-0.00794693840912597
2015-12-31,2015-12-31,56.549999,56.849998,55.700001,56.0,3677199.0,54.95327800000001,-0.0071175506245459985
2016-01-01,2016-01-01,56.25,57.150002,55.799999,56.950001,1233722.0,55.885521,0.016821997208904094
2016-01-04,2016-01-04,56.549999,56.849998,55.400002,55.799999,2143302.0,54.757015,-0.02039984216759194
2016-01-05,2016-01-05,55.900002,56.349998,55.549999,55.75,2303821.0,54.707951,-0.0008964329881688826
2016-01-06,2016-01-06,55.900002,55.900002,54.5,54.849998,2476342.0,53.824772,-0.016275248063032155
2016-01-07,2016-01-07,54.400002,54.599998,52.200001,52.5,4639507.0,51.5187,-0.04378895873312949
2016-01-08,2016-01-08,52.950001,53.700001,52.5,52.599998,2035620.0,51.616825,0.0019028366725715171
2016-01-11,2016-01-11,52.75,53.0,51.25,52.299999,2749591.0,51.322437,-0.005719660250972147
2016-01-12,2016-01-12,52.0,52.5,47.400002,48.25,28531477.0,47.348137,-0.08060055142299749
2016-01-13,2016-01-13,48.400002,51.099998,47.799999,49.75,21241380.0,48.820099,0.030614619263103382
2016-01-14,2016-01-14,49.049999,49.400002,47.5,48.049999,8931612.0,47.151875,-0.0347683178293865
2016-01-15,2016-01-15,48.700001,48.700001,47.549999,47.950001,8986344.0,47.053745,-0.0020833159527429146
2016-01-18,2016-01-18,48.099998,48.900002,46.849998,48.0,3757705.0,47.10281,0.0010422005019430358
2016-01-19,2016-01-19,48.25,49.150002,48.0,48.549999,4438820.0,47.642529,0.011393169180416772
2016-01-20,2016-01-20,48.099998,48.200001,46.900002,47.700001,4079725.0,46.808418,-0.017662770176942733
2016-01-21,2016-01-21,48.400002,48.900002,46.950001,47.450001,4948719.0,46.563091,-0.005254869866803791
2016-01-22,2016-01-22,48.450001,49.25,47.5,48.599998,4028533.0,47.691593,0.02394694630476879
2016-01-25,2016-01-25,48.900002,49.200001,47.0,47.150002,2075043.0,46.2687,-0.030289428415741337
2016-01-27,2016-01-27,47.200001,48.150002,46.5,47.450001,4197105.0,46.563091,0.006342482110972547
2016-01-28,2016-01-28,47.400002,47.450001,46.150002,46.5,5892246.0,45.630844,-0.020224297305314387
2016-01-29,2016-01-29,46.200001,46.5,45.700001,46.150002,5891062.0,45.287392,-0.007555219917018795
2016-02-01,2016-02-01,46.700001,47.150002,45.75,46.900002,2027299.0,46.023373,0.016120704686890086
2016-02-02,2016-02-02,47.400002,47.900002,46.099998,46.549999,4096702.0,45.679913,-0.0074907153487080436
2016-02-03,2016-02-03,45.900002,46.5,44.799999,46.049999,2166176.0,45.189259,-0.010799234936837545
2016-02-04,2016-02-04,46.400002,46.900002,44.900002,45.099998,2722342.0,44.257015,-0.0208455358930264
2016-02-05,2016-02-05,45.150002,46.150002,45.0,45.799999,2806592.0,44.943932,0.015401867404133185
2016-02-08,2016-02-08,45.849998,47.200001,45.299999,46.099998,2420195.0,45.238323,0.006528824228535957
2016-02-09,2016-02-09,45.900002,45.950001,44.400002,44.599998,2822916.0,43.766361,-0.03307907298517199
2016-02-10,2016-02-10,44.450001,46.200001,44.0,45.200001,2963656.0,44.355148,0.01336327007196303
2016-02-11,2016-02-11,46.5,46.5,43.25,43.549999,6056864.0,42.735985,-0.03718747330671679
2016-02-12,2016-02-12,44.0,44.200001,41.349998,43.049999,3597260.0,42.245331,-0.011547466554518326
2016-02-15,2016-02-15,43.5,45.150002,43.099998,44.299999,2136143.0,43.471966,0.028622431750174208
2016-02-16,2016-02-16,44.900002,46.5,44.349998,44.599998,2985136.0,43.766361,0.006749238039097882
2016-02-17,2016-02-17,44.849998,46.150002,42.799999,45.75,2492173.0,44.894863,0.0254578697931942
2016-02-18,2016-02-18,46.099998,47.400002,45.799999,46.950001,3528635.0,46.072437,0.02589149690970638
2016-02-19,2016-02-19,46.799999,48.950001,46.599998,48.299999,5172375.0,47.397202,0.028348322109794214
2016-02-22,2016-02-22,48.400002,49.700001,48.25,49.349998,1898264.0,48.427574,0.021506164819978583
2016-02-23,2016-02-23,49.349998,49.599998,47.75,48.200001,3195022.0,47.299072,-0.023578686387726755
2016-02-24,2016-02-24,47.900002,47.900002,46.099998,46.349998,3430802.0,45.48365,-0.03913775513586781
2016-02-25,2016-02-25,45.950001,46.700001,44.75,44.900002,4945135.0,44.06075300000001,-0.03178348915971263
2016-02-26,2016-02-26,45.349998,46.5,44.0,46.049999,3651343.0,45.189259,0.02528999429616308
2016-02-29,2016-02-29,46.849998,47.450001,44.25,46.25,3824197.0,45.385517,0.004333619486906136
2016-03-01,2016-03-01,46.75,48.400002,46.349998,47.5,2715275.0,46.612156,0.026668320140475377
2016-03-02,2016-03-02,48.200001,50.5,47.75,50.099998,2730399.0,49.163555,0.053291231490322666
2016-03-03,2016-03-03,50.700001,50.799999,49.049999,49.5,1562330.0,48.574772,-0.01204829549342179
2016-03-04,2016-03-04,49.75,52.0,48.75,49.900002,6860819.0,48.967297,0.008048365651416756
2016-03-08,2016-03-08,48.549999,50.400002,48.549999,49.549999,2145473.0,48.623837,-0.0070387832166001205
2016-03-09,2016-03-09,49.150002,49.950001,48.5,48.849998,4519962.0,47.93692,-0.014227903947860552
2016-03-10,2016-03-10,49.0,49.75,48.25,48.950001,2007937.0,48.035057,0.002045118528815948
2016-03-11,2016-03-11,48.400002,49.549999,48.200001,48.5,1929945.0,47.593464,-0.009235657610746628
2016-03-14,2016-03-14,48.450001,49.5,47.849998,48.200001,3410898.0,47.299072,-0.0062047650298904244
2016-03-15,2016-03-15,48.349998,48.700001,47.400002,47.650002,4198150.0,46.759354,-0.01147635457335916
2016-03-16,2016-03-16,47.650002,48.799999,47.049999,48.299999,2434331.0,47.397202,0.013548876141107336
2016-03-17,2016-03-17,48.700001,51.700001,48.599998,50.099998,7256399.0,49.163555,0.03658939955053864
2016-03-18,2016-03-18,50.299999,50.549999,49.349998,49.900002,3063405.0,48.967297,-0.003999929842005034
2016-03-21,2016-03-21,50.0,50.700001,49.799999,50.5,1805886.0,49.55608,0.011952290456099137
2016-03-22,2016-03-22,50.700001,50.849998,49.599998,49.900002,1591315.0,48.967297,-0.011952290456099137
2016-03-23,2016-03-23,50.0,50.349998,49.5,49.599998,3223033.0,48.672901,-0.0060302395558902155
2016-03-28,2016-03-28,49.700001,50.25,47.200001,47.5,3376155.0,46.612156,-0.043261062092427416
2016-03-29,2016-03-29,47.450001,48.549999,46.549999,46.950001,4603252.0,46.072437,-0.011646490170010182
2016-03-30,2016-03-30,47.099998,47.950001,45.900002,46.700001,6294066.0,45.82711,-0.0053390379119111495
2016-03-31,2016-03-31,47.049999,47.299999,45.75,46.450001,34227524.0,45.581783,-0.005367696314475534
