Date,Date.1,FEDERALBNK.NS.Open,FEDERALBNK.NS.High,FEDERALBNK.NS.Low,FEDERALBNK.NS.Close,FEDERALBNK.NS.Volume,FEDERALBNK.NS.Adjusted,log_returns
2016-04-01,2016-04-01,46.25,46.950001,45.799999,46.75,5933236.0,45.876171,0.00643769084783985
2016-04-04,2016-04-04,47.200001,47.349998,44.650002,44.849998,9979240.0,44.011688,-0.041490596927707735
2016-04-05,2016-04-05,44.950001,45.5,43.400002,43.650002,9058621.0,42.834118,-0.027120300441284773
2016-04-06,2016-04-06,44.0,44.450001,43.549999,43.950001,3895840.0,43.128513,0.0068493983378119525
2016-04-07,2016-04-07,44.400002,44.400002,42.599998,42.75,4453874.0,41.950943,-0.027683421100933803
2016-04-08,2016-04-08,42.799999,43.349998,42.400002,43.150002,3675193.0,42.343464,0.009313164445323707
2016-04-11,2016-04-11,43.5,43.799999,43.099998,43.549999,2366043.0,42.735985,0.009227229127683144
2016-04-12,2016-04-12,43.5,44.450001,43.5,44.049999,5389314.0,43.226639,0.0114156433466861
2016-04-13,2016-04-13,44.549999,45.150002,44.25,44.75,3124349.0,43.913555,0.015766093631071953
2016-04-18,2016-04-18,44.75,45.5,44.299999,45.25,3812853.0,44.404209,0.011111219889332613
2016-04-20,2016-04-20,45.400002,45.5,43.400002,43.900002,10468894.0,43.079445,-0.030288293045651837
2016-04-21,2016-04-21,44.400002,46.650002,44.349998,46.049999,14429884.0,45.189259,0.04781345665884418
2016-04-22,2016-04-22,46.099998,48.049999,45.650002,47.400002,9329005.0,46.514027,0.02889449716260284
2016-04-25,2016-04-25,47.5,48.700001,46.799999,48.150002,7096494.0,47.250008,0.0156989002336152
2016-04-26,2016-04-26,48.25,49.349998,47.450001,48.400002,8525220.0,47.495335,0.005178672439403621
2016-04-27,2016-04-27,48.400002,49.0,47.900002,48.0,6090050.0,47.10281,-0.008298836151303224
2016-04-28,2016-04-28,48.200001,48.5,46.200001,46.400002,15181075.0,45.532719,-0.03390149310973545
2016-04-29,2016-04-29,46.650002,47.099998,44.5,45.849998,9018425.0,44.99299600000001,-0.011924333218249927
2016-05-02,2016-05-02,44.0,47.650002,43.650002,46.450001,18350641.0,45.581783,0.013001307874651593
2016-05-03,2016-05-03,46.150002,47.5,46.150002,46.900002,12082250.0,46.023373,0.009641235054560935
2016-05-04,2016-05-04,47.0,50.150002,46.900002,48.849998,23356690.0,47.93692,0.040736603825692885
2016-05-05,2016-05-05,49.599998,50.150002,48.400002,48.950001,10460056.0,48.035057,0.002045118528815948
2016-05-06,2016-05-06,48.950001,49.049999,47.650002,48.200001,5286492.0,47.299072,-0.015440422640637053
2016-05-09,2016-05-09,48.599998,49.549999,48.150002,49.299999,6810621.0,48.37851,0.02256503100216012
2016-05-10,2016-05-10,49.450001,50.150002,48.549999,49.150002,11669842.0,48.231316,-0.0030471872270143585
2016-05-11,2016-05-11,48.299999,49.400002,48.0,48.599998,6072529.0,47.691593,-0.011253384648805652
2016-05-12,2016-05-12,49.150002,49.150002,48.450001,48.849998,3849916.0,47.93692,0.005130844985480998
2016-05-13,2016-05-13,48.5,51.200001,48.5,49.950001,16833926.0,49.016365,0.022268241976767026
2016-05-16,2016-05-16,49.5,51.200001,49.0,50.849998,7695351.0,49.899536,0.017857482173352146
2016-05-17,2016-05-17,51.450001,51.450001,50.099998,50.549999,5958804.0,49.605148,-0.005917085449426818
2016-05-18,2016-05-18,50.299999,50.849998,50.0,50.400002,6090880.0,49.457951,-0.002971784848582182
2016-05-19,2016-05-19,50.349998,50.849998,49.450001,49.650002,4507542.0,48.72197,-0.01499277609530081
2016-05-20,2016-05-20,49.849998,51.349998,49.349998,50.599998,11110008.0,49.654209,0.018953102588279425
2016-05-23,2016-05-23,50.400002,51.200001,49.25,49.549999,7252042.0,48.623837,-0.02096927639722823
2016-05-24,2016-05-24,49.599998,50.200001,49.25,49.450001,4739574.0,48.525711,-0.0020201027259441067
2016-05-25,2016-05-25,49.950001,51.0,49.799999,50.700001,4942604.0,49.752346,0.024963837082853768
2016-05-26,2016-05-26,51.0,53.5,50.950001,52.75,20589614.0,51.764027,0.03963783028561218
2016-05-27,2016-05-27,53.099998,53.700001,52.099998,52.549999,8218025.0,51.567764,-0.0037986999762384963
2016-05-30,2016-05-30,53.0,53.299999,52.200001,52.400002,3282617.0,51.42057,-0.0028584616239042404
2016-05-31,2016-05-31,52.5,52.75,51.150002,52.349998,5768693.0,51.371498,-0.0009547819142596836
2016-06-01,2016-06-01,52.349998,52.5,50.75,50.950001,4018086.0,49.997673,-0.02710704069778069
2016-06-02,2016-06-02,50.849998,51.700001,49.900002,51.5,5210921.0,50.537388,0.010736954443200108
2016-06-03,2016-06-03,51.75,51.849998,50.700001,51.0,2192138.0,50.046734,-0.009756169901535385
2016-06-06,2016-06-06,52.0,54.099998,51.5,53.599998,11489645.0,52.598137,0.04972345197868133
2016-06-07,2016-06-07,54.450001,57.5,53.400002,56.650002,24460189.0,55.591133,0.055343009255763416
2016-06-08,2016-06-08,56.650002,58.700001,55.900002,57.950001,16620703.0,56.866829,0.02268849089487368
2016-06-09,2016-06-09,57.799999,59.0,56.700001,58.349998,12163890.0,57.259354,0.006878816718056235
2016-06-10,2016-06-10,57.799999,59.299999,56.349998,58.450001,9726689.0,57.357483,0.0017122968412728312
2016-06-13,2016-06-13,58.150002,58.150002,55.599998,56.799999,7144813.0,55.738323,-0.028635379088333583
2016-06-14,2016-06-14,57.349998,58.700001,57.200001,58.450001,4646199.0,57.357483,0.028635379088333583
2016-06-15,2016-06-15,59.099998,60.599998,58.75,59.099998,7112114.0,57.995335,0.011059261701748646
2016-06-16,2016-06-16,58.849998,58.849998,57.349998,57.700001,6544541.0,56.621502,-0.02397376921657024
2016-06-17,2016-06-17,58.349998,58.75,57.25,57.75,4577292.0,56.67057,0.0008662213021954912
2016-06-20,2016-06-20,57.0,57.75,53.650002,57.0,5559439.0,55.934589,-0.013072073905341595
2016-06-21,2016-06-21,56.599998,57.5,56.450001,56.700001,3758573.0,55.640194,-0.005277100708092064
2016-06-22,2016-06-22,56.700001,57.299999,55.25,55.650002,3919754.0,54.609821,-0.018692115378639684
2016-06-23,2016-06-23,55.799999,56.349998,54.900002,56.0,7986038.0,54.95327800000001,0.006269594930767397
2016-06-24,2016-06-24,53.900002,55.400002,52.0,55.049999,9695858.0,54.021034,-0.017109844061357737
2016-06-27,2016-06-27,54.799999,56.5,54.5,55.950001,4062769.0,54.904213,0.016216595857420746
2016-06-28,2016-06-28,55.900002,56.549999,55.650002,56.0,3237130.0,54.95327800000001,0.0008932482039369916
2016-06-29,2016-06-29,56.299999,56.75,56.049999,56.25,4121431.0,55.19860500000001,0.0044543479230769725
2016-06-30,2016-06-30,56.799999,58.349998,56.349998,57.599998,28708743.0,56.523373,0.023716552801174903
2016-07-01,2016-07-01,58.400002,60.349998,58.0,59.0,9742487.0,57.89720500000001,0.024014876503734683
2016-07-04,2016-07-04,59.5,61.450001,59.5,60.799999,9120864.0,59.663559,0.030052321487861636
2016-07-05,2016-07-05,60.950001,61.349998,59.799999,60.0,4307465.0,58.878513,-0.013245212671075812
2016-07-07,2016-07-07,60.25,61.0,59.650002,60.0,5258720.0,58.878513,0.0
2016-07-08,2016-07-08,59.799999,61.599998,59.0,60.950001,6129624.0,59.810757,0.015709308376454345
2016-07-11,2016-07-11,61.599998,62.599998,61.049999,61.400002,7775645.0,60.252346,0.007355981649312505
2016-07-12,2016-07-12,62.5,63.25,62.0,62.400002,9637177.0,61.233654,0.0161554309663412
2016-07-13,2016-07-13,62.5,62.799999,60.599998,61.099998,5933172.0,59.957951,-0.02105344046974711
2016-07-14,2016-07-14,61.049999,63.200001,60.75,62.700001,7262056.0,61.528046,0.02584960351292942
2016-07-15,2016-07-15,63.0,63.5,61.349998,61.549999,5771403.0,60.39954,-0.018511614363840856
2016-07-18,2016-07-18,61.650002,62.299999,59.0,59.75,15521853.0,58.633186,-0.029680638736841125
2016-07-19,2016-07-19,59.700001,60.950001,58.400002,60.25,8169024.0,59.12384,0.00833337688842839
2016-07-20,2016-07-20,60.049999,62.900002,59.5,62.700001,7813627.0,61.528046,0.039858876212253584
2016-07-21,2016-07-21,62.799999,62.849998,60.450001,60.950001,6640806.0,59.810757,-0.02830757565883601
2016-07-22,2016-07-22,61.200001,64.25,60.299999,63.849998,22924361.0,62.656551,0.04648271319669561
2016-07-25,2016-07-25,64.900002,66.400002,63.5,66.099998,21420811.0,64.864494,0.034632145256038534
2016-07-26,2016-07-26,66.5,67.300003,64.0,64.5,10029597.0,63.294399,-0.0245035443525472
2016-07-27,2016-07-27,64.800003,65.800003,64.400002,65.0,5942048.0,63.785057,0.007722104793962181
2016-07-28,2016-07-28,65.25,65.900002,64.5,64.800003,7999757.0,63.588799,-0.003081608133313374
2016-07-29,2016-07-29,64.400002,65.699997,64.099998,64.650002,4607290.0,64.134407,0.008543652104036958
2016-08-01,2016-08-01,64.849998,65.400002,63.349998,65.0,5802961.0,64.481613,0.005399122806569068
2016-08-02,2016-08-02,65.199997,65.5,63.0,63.349998,10020546.0,62.844772,-0.025712363997540955
2016-08-03,2016-08-03,63.5,63.75,61.650002,61.900002,6635181.0,61.406338,-0.02315469481514576
2016-08-04,2016-08-04,62.5,63.25,61.400002,62.75,6881864.0,62.249557,0.013638364272142491
2016-08-05,2016-08-05,63.5,64.599998,62.900002,64.150002,9250859.0,63.63839300000001,0.02206553288292845
2016-08-08,2016-08-08,64.400002,64.599998,63.25,63.549999,2776798.0,63.043179,-0.009397079158906864
2016-08-09,2016-08-09,63.650002,64.300003,62.950001,63.950001,4180054.0,63.439991000000006,0.0062745628825995325
2016-08-10,2016-08-10,64.199997,64.25,62.400002,62.700001,3839950.0,62.199959,-0.019740094879322708
2016-08-11,2016-08-11,62.700001,63.25,62.099998,63.049999,5117810.0,62.547165,0.005566571563831779
2016-08-12,2016-08-12,63.099998,64.699997,62.700001,63.599998,6347431.0,63.09277700000001,0.008685381753647192
2016-08-16,2016-08-16,63.950001,65.25,62.900002,64.949997,6299094.0,64.432007,0.02100421885235271
2016-08-17,2016-08-17,64.949997,65.449997,63.700001,64.25,6168234.0,63.737595,-0.010835935882266943
2016-08-18,2016-08-18,64.5,65.199997,64.400002,64.949997,4980747.0,64.432007,0.010835935882266943
2016-08-19,2016-08-19,65.5,66.849998,64.650002,66.5,8033269.0,65.96965,0.02358427502807725
2016-08-22,2016-08-22,67.0,67.449997,65.699997,66.5,7304279.0,65.96965,0.0
2016-08-23,2016-08-23,66.349998,67.449997,66.099998,66.949997,5160447.0,66.416061,0.00674412198480745
2016-08-24,2016-08-24,67.199997,67.900002,66.75,67.75,4920304.0,67.209686,0.011878464283494594
2016-08-25,2016-08-25,67.800003,68.25,66.400002,66.800003,6674726.0,66.26726500000001,-0.01412133935848825
2016-08-26,2016-08-26,66.849998,67.199997,65.550003,66.550003,3980860.0,66.019257,-0.003749562492338043
2016-08-29,2016-08-29,66.699997,67.400002,66.0,67.050003,3045376.0,66.515266,0.007485013029506327
2016-08-30,2016-08-30,67.400002,68.0,67.099998,67.800003,3209370.0,67.25928499999999,0.011123590640266913
2016-08-31,2016-08-31,68.449997,70.0,67.949997,68.75,13307890.0,68.201706,0.013914503333224635
2016-09-01,2016-09-01,68.75,70.650002,68.550003,69.650002,9047870.0,69.094528,0.013005958858333777
2016-09-02,2016-09-02,69.75,70.449997,69.199997,70.099998,3622856.0,69.540939,0.006440091450749641
2016-09-06,2016-09-06,70.300003,72.199997,70.300003,71.800003,8454682.0,71.227386,0.02396174978798093
2016-09-07,2016-09-07,72.25,76.300003,72.0,74.400002,26037892.0,73.806648,0.035571429553787226
2016-09-08,2016-09-08,74.449997,74.599998,72.800003,73.800003,7022254.0,73.211433,-0.008097211554464856
2016-09-09,2016-09-09,73.699997,74.050003,72.599998,73.449997,5164459.0,72.86421999999997,-0.004753888095256009
2016-09-12,2016-09-12,70.5,72.300003,70.25,70.900002,5177860.0,70.334564,-0.035334366915235726
2016-09-14,2016-09-14,71.0,73.099998,71.0,72.400002,11568286.0,71.822601,0.020935861395810385
2016-09-15,2016-09-15,72.75,72.900002,70.199997,71.550003,7865539.0,70.979378,-0.011809819532902388
2016-09-16,2016-09-16,72.0,73.550003,71.900002,72.449997,11056353.0,71.8722,0.0125001576888355
2016-09-19,2016-09-19,72.650002,74.449997,72.199997,74.050003,5894406.0,73.45944200000002,0.02184390255512536
2016-09-20,2016-09-20,74.099998,74.150002,71.5,71.900002,6794459.0,71.326584,-0.029464339337217812
2016-09-21,2016-09-21,72.349998,72.449997,70.699997,71.0,6666568.0,70.433762,-0.012596382986017396
2016-09-22,2016-09-22,71.900002,73.949997,71.650002,73.199997,24121594.0,72.616219,0.030515577015210123
2016-09-23,2016-09-23,73.75,73.849998,72.400002,72.900002,6961736.0,72.318611,-0.004106789489882523
2016-09-26,2016-09-26,72.349998,74.199997,72.199997,72.949997,6201472.0,72.36820999999998,0.0006856049721744029
2016-09-27,2016-09-27,73.300003,73.650002,72.300003,72.400002,5441100.0,71.822601,-0.007567910885325267
2016-09-28,2016-09-28,72.449997,75.849998,72.400002,75.550003,29019523.0,74.947479,0.04258838454472347
2016-09-29,2016-09-29,76.599998,76.650002,68.150002,70.300003,18495629.0,69.739349,-0.0720228816934414
2016-09-30,2016-09-30,70.199997,72.599998,69.550003,72.0,6218299.0,71.425789,0.02389428807585237
2016-10-03,2016-10-03,73.0,74.699997,72.449997,74.300003,4341550.0,73.707451,0.03144489852717846
2016-10-04,2016-10-04,74.900002,75.800003,73.949997,75.400002,7429132.0,74.798676,0.014696291153685868
2016-10-05,2016-10-05,75.599998,75.949997,73.949997,74.300003,6759451.0,73.707451,-0.014696291153685868
2016-10-06,2016-10-06,74.349998,74.699997,72.5,73.050003,4579197.0,72.467415,-0.01696688058271345
2016-10-07,2016-10-07,73.349998,73.599998,72.650002,73.199997,3069265.0,72.616219,0.002051286531433938
2016-10-10,2016-10-10,73.300003,73.599998,72.5,73.0,2972760.0,72.417816,-0.002735952616378157
2016-10-13,2016-10-13,72.650002,72.800003,69.25,70.550003,5978148.0,69.987358,-0.034137720728457666
2016-10-14,2016-10-14,70.75,71.199997,69.900002,70.949997,6368612.0,70.384163,0.0056536547317103105
2016-10-17,2016-10-17,71.300003,71.699997,69.650002,70.099998,5675890.0,69.540939,-0.012052650962529832
2016-10-18,2016-10-18,70.199997,72.349998,70.199997,71.900002,3867227.0,71.326584,0.025353475546462608
2016-10-19,2016-10-19,72.199997,72.199997,70.400002,70.599998,4782306.0,70.03694899999999,-0.01824615940839447
2016-10-20,2016-10-20,71.949997,73.75,70.800003,73.25,6750740.0,72.665817,0.036848135745605866
2016-10-21,2016-10-21,73.0,73.5,71.550003,73.150002,3738067.0,72.56662,-0.0013660449067005589
2016-10-24,2016-10-24,73.800003,75.400002,72.699997,75.0,6862511.0,74.401863,0.024975945362754715
2016-10-25,2016-10-25,75.0,81.800003,74.099998,81.199997,31819592.0,80.552414,0.07942709628917655
2016-10-26,2016-10-26,81.050003,85.949997,79.849998,82.0,32173604.0,81.346039,0.009804063500268969
2016-10-27,2016-10-27,81.75,82.300003,80.150002,81.550003,10643052.0,80.899628,-0.005502915853162982
2016-10-28,2016-10-28,81.300003,83.300003,80.75,81.949997,6723102.0,81.296432,0.004892902967434942
2016-11-01,2016-11-01,82.599998,83.199997,80.800003,81.900002,11624949.0,81.24683399999998,-0.0006102744550409156
2016-11-02,2016-11-02,80.0,80.75,78.699997,79.449997,5538960.0,78.81636800000003,-0.030371163266852182
2016-11-03,2016-11-03,79.150002,80.300003,76.650002,76.849998,10153031.0,76.23710600000003,-0.03327239148106553
2016-11-04,2016-11-04,77.449997,78.400002,75.050003,76.599998,6653592.0,75.989098,-0.0032584169205298608
2016-11-07,2016-11-07,78.25,78.300003,77.0,77.25,7582760.0,76.63391899999998,0.008449902896710881
2016-11-08,2016-11-08,77.900002,78.150002,76.75,77.099998,12990195.0,76.48511500000002,-0.0019436387881750503
2016-11-09,2016-11-09,70.0,76.800003,69.400002,76.199997,19145196.0,75.59229300000001,-0.011741813192533536
2016-11-10,2016-11-10,77.400002,82.0,77.400002,80.300003,26573364.0,79.659599,0.052408210302423264
2016-11-11,2016-11-11,81.0,83.099998,76.75,77.300003,24565702.0,76.683525,-0.038075656459893636
2016-11-15,2016-11-15,77.699997,78.5,70.599998,73.800003,16479006.0,73.211433,-0.04633529009118576
2016-11-16,2016-11-16,75.75,76.25,71.75,72.349998,12966546.0,71.772995,-0.019843306196336563
2016-11-17,2016-11-17,73.0,74.25,72.150002,73.050003,11953021.0,72.467415,0.009628721453254665
2016-11-18,2016-11-18,73.800003,74.0,70.800003,71.099998,11193629.0,70.532967,-0.027056795011884738
2016-11-21,2016-11-21,71.849998,71.849998,65.599998,66.949997,17945593.0,66.416061,-0.06014130777708626
2016-11-22,2016-11-22,68.449997,69.900002,66.550003,69.650002,13321421.0,69.094528,0.03953662829399995
2016-11-23,2016-11-23,70.099998,70.699997,68.650002,69.599998,7841378.0,69.04493000000001,-0.0007180859524043015
2016-11-24,2016-11-24,69.0,69.150002,67.550003,67.900002,10846663.0,67.35849,-0.0247284992870398
2016-11-25,2016-11-25,68.5,71.449997,68.0,70.650002,9039700.0,70.086555,0.03970202539462342
2016-11-28,2016-11-28,68.849998,70.5,68.550003,69.949997,8137813.0,69.392136,-0.009957431241633508
2016-11-29,2016-11-29,70.449997,71.0,69.349998,69.550003,5027929.0,68.99533100000001,-0.00573471133009118
2016-11-30,2016-11-30,70.0,71.300003,69.599998,70.800003,8407205.0,70.235359,0.017813038040398688
2016-12-01,2016-12-01,70.699997,71.099998,69.099998,69.349998,4137485.0,68.796921,-0.02069288265061875
2016-12-02,2016-12-02,68.0,69.199997,67.5,68.199997,7125822.0,67.65609,-0.016721618292886653
2016-12-05,2016-12-05,68.300003,68.800003,67.699997,68.199997,4307805.0,67.65609,0.0
2016-12-06,2016-12-06,68.550003,70.0,67.550003,69.849998,10265103.0,69.29293100000001,0.02390552248291566
2016-12-07,2016-12-07,70.0,72.449997,68.5,69.199997,22578274.0,68.648117,-0.009349192370729398
2016-12-08,2016-12-08,69.599998,70.599998,69.5,70.300003,4566615.0,69.739349,0.015771003682119478
2016-12-09,2016-12-09,71.199997,71.650002,70.0,71.199997,6304513.0,70.632164,0.012720914958046059
2016-12-12,2016-12-12,71.699997,71.75,69.900002,70.550003,5402939.0,69.987358,-0.009170995751130562
2016-12-13,2016-12-13,70.050003,71.449997,69.550003,70.949997,4723635.0,70.384163,0.0056536547317103105
2016-12-14,2016-12-14,71.300003,71.300003,69.449997,69.650002,5276252.0,69.094528,-0.018492742413279476
2016-12-15,2016-12-15,68.5,70.699997,68.5,69.449997,5290219.0,68.896126,-0.002875588033891319
2016-12-16,2016-12-16,69.699997,69.949997,68.400002,68.599998,3990349.0,68.052902,-0.012314576721669468
2016-12-19,2016-12-19,68.449997,68.449997,67.650002,68.0,3926934.0,67.45768699999999,-0.008784831241272606
2016-12-20,2016-12-20,68.0,68.449997,67.5,67.800003,4616338.0,67.25928499999999,-0.0029454661947250216
2016-12-21,2016-12-21,68.0,68.400002,66.75,67.0,3179052.0,66.46566800000001,-0.011869532194562105
2016-12-22,2016-12-22,66.800003,66.949997,65.550003,65.800003,2898256.0,65.275238,-0.018072782980379287
2016-12-23,2016-12-23,66.0,66.449997,64.199997,65.0,7838087.0,64.481613,-0.012232647296970713
2016-12-26,2016-12-26,65.449997,65.5,61.799999,62.400002,5115520.0,61.902351,-0.0408219538109762
2016-12-27,2016-12-27,62.849998,64.849998,62.599998,64.300003,5719244.0,63.787201,0.029994399357143212
2016-12-28,2016-12-28,64.550003,66.099998,63.799999,65.300003,5619455.0,64.779228,0.01543243747341716
2016-12-29,2016-12-29,65.650002,66.849998,64.599998,66.25,12506202.0,65.721649,0.014443387736935875
2016-12-30,2016-12-30,66.5,67.650002,66.150002,66.849998,2818522.0,66.316856,0.009015719038748315
2017-01-02,2017-01-02,67.099998,67.550003,65.699997,66.050003,6869503.0,65.523247,-0.0120391074854993
2017-01-03,2017-01-03,66.5,66.800003,65.699997,66.150002,3323564.0,65.62244399999999,0.0015127758778996634
2017-01-04,2017-01-04,66.349998,66.900002,65.5,65.75,3698802.0,65.22563199999999,-0.00606525106977429
2017-01-05,2017-01-05,66.099998,68.0,65.949997,67.5,10842222.0,66.961678,0.02626796509231699
2017-01-06,2017-01-06,67.75,68.5,66.949997,67.199997,4708592.0,66.664063,-0.00445446348712597
2017-01-09,2017-01-09,67.849998,68.5,67.150002,68.349998,2886785.0,67.804893,0.016968338366686986
2017-01-10,2017-01-10,68.849998,70.0,68.400002,69.900002,6108650.0,69.342537,0.022424166931704903
2017-01-11,2017-01-11,70.5,73.699997,70.099998,72.550003,16348712.0,71.971405,0.03721035993657385
2017-01-12,2017-01-12,72.800003,73.75,71.800003,72.349998,6726583.0,71.772995,-0.002760596252864289
2017-01-13,2017-01-13,72.900002,73.449997,71.199997,72.550003,6595497.0,71.971405,0.002760596252864289
2017-01-16,2017-01-16,72.949997,75.150002,72.5,74.699997,8724396.0,74.104256,0.029204079197873163
2017-01-17,2017-01-17,75.0,76.099998,74.650002,75.550003,9160548.0,74.947479,0.011314621675641234
2017-01-18,2017-01-18,75.599998,77.0,75.550003,76.800003,8962794.0,76.187508,0.016409924019845867
2017-01-19,2017-01-19,77.25,78.0,74.300003,77.099998,28956770.0,76.48511500000002,0.003898634491301678
2017-01-20,2017-01-20,77.0,79.699997,76.75,78.050003,22158057.0,77.427544,0.01224643618671184
2017-01-23,2017-01-23,78.25,79.099998,77.449997,78.0,9675460.0,77.377937,-0.0006408946424576456
2017-01-24,2017-01-24,78.25,80.0,77.900002,78.550003,10442500.0,77.923553,0.007026568062858729
2017-01-25,2017-01-25,79.699997,79.699997,77.949997,78.800003,12644279.0,78.171562,0.003177667778914817
2017-01-27,2017-01-27,79.150002,79.800003,78.199997,78.599998,8489960.0,77.973152,-0.0025413618137113407
2017-01-30,2017-01-30,78.5,78.75,77.25,77.449997,4483892.0,76.832321,-0.014739164332400634
2017-01-31,2017-01-31,77.5,77.599998,75.449997,76.050003,5736347.0,75.443489,-0.01824151204659596
2017-02-01,2017-02-01,76.5,80.0,76.300003,79.349998,12935817.0,78.717171,0.04247742866802273
2017-02-02,2017-02-02,79.599998,84.5,78.800003,83.900002,19430128.0,83.23088800000002,0.05575721433270253
2017-02-03,2017-02-03,85.449997,85.900002,84.0,84.550003,14665583.0,83.875702,0.007717435923503046
2017-02-06,2017-02-06,85.5,85.5,83.150002,84.0,9154207.0,83.330086,-0.0065263044195722495
2017-02-07,2017-02-07,84.449997,84.449997,82.400002,83.050003,5880732.0,82.387665,-0.011373931327034905
2017-02-08,2017-02-08,83.199997,84.0,81.800003,83.400002,8267416.0,82.734871,0.004205440639742264
2017-02-09,2017-02-09,84.0,85.599998,83.0,83.900002,17910784.0,83.23088800000002,0.00597735918336184
2017-02-10,2017-02-10,84.400002,84.900002,83.550003,84.449997,13089790.0,83.77649699999998,0.006533973825535
2017-02-13,2017-02-13,84.849998,85.0,82.75,83.949997,5544027.0,83.280479,-0.005938326785219772
2017-02-14,2017-02-14,84.0,84.0,82.800003,83.150002,3252373.0,82.48687,-0.009575046811710841
2017-02-15,2017-02-15,83.449997,83.550003,79.849998,81.050003,6613357.0,80.40361800000002,-0.025579953987086238
2017-02-16,2017-02-16,80.949997,83.400002,80.400002,82.599998,5367104.0,81.941254,0.018943400710059063
2017-02-17,2017-02-17,83.0,85.099998,83.0,83.400002,12809121.0,82.734871,0.00963859386506094
2017-02-20,2017-02-20,83.75,86.5,82.650002,85.949997,20619578.0,85.264534,0.03011741868835038
2017-02-21,2017-02-21,85.849998,87.25,85.5,86.099998,12978855.0,85.413338,0.0017436828331485188
2017-02-22,2017-02-22,86.0,86.25,83.550003,84.300003,7316238.0,83.62769300000002,-0.02112755005070266
2017-02-23,2017-02-23,84.900002,85.349998,83.650002,84.099998,8264166.0,83.429291,-0.0023752624826487434
2017-02-27,2017-02-27,83.550003,83.949997,82.300003,83.300003,6370466.0,82.635674,-0.009557982825977971
2017-02-28,2017-02-28,83.349998,88.150002,82.800003,87.349998,23920035.0,86.653366,0.04747438542930027
2017-03-01,2017-03-01,88.199997,89.800003,86.699997,88.050003,17916708.0,87.347794,0.007981920199736871
2017-03-02,2017-03-02,88.150002,89.550003,84.400002,84.849998,14605152.0,84.173309,-0.03701990579351744
2017-03-03,2017-03-03,85.199997,85.650002,83.599998,85.300003,8213427.0,84.61972,0.005289460630763188
2017-03-06,2017-03-06,85.849998,85.900002,84.5,85.349998,8550522.0,84.66931899999999,0.0005859682553834844
2017-03-07,2017-03-07,85.449997,85.650002,84.25,84.650002,3452546.0,83.974907,-0.00823527660612644
2017-03-08,2017-03-08,84.800003,85.449997,82.849998,84.300003,4694631.0,83.62769300000002,-0.004143306806913215
2017-03-09,2017-03-09,84.75,86.800003,83.949997,85.599998,7857869.0,84.917328,0.01530345021350854
2017-03-10,2017-03-10,86.25,86.800003,84.550003,85.0,5344785.0,84.322113,-0.007034027654889918
2017-03-14,2017-03-14,87.25,87.599998,85.699997,86.349998,8366261.0,85.661346,0.015757541571866263
2017-03-15,2017-03-15,85.300003,87.699997,85.300003,86.400002,7212723.0,85.710945,0.0005788450524351062
2017-03-16,2017-03-16,86.599998,89.25,86.599998,88.449997,11395845.0,87.744591,0.023449689019160225
2017-03-17,2017-03-17,88.900002,88.949997,86.75,87.300003,5464673.0,86.603775,-0.013086813578110146
2017-03-20,2017-03-20,87.349998,87.75,85.900002,86.900002,4625435.0,86.206963,-0.004592454172816396
2017-03-21,2017-03-21,87.0,89.0,86.050003,88.75,9967617.0,88.04220600000002,0.021065361467190517
2017-03-22,2017-03-22,87.650002,88.650002,86.800003,87.050003,5306932.0,86.355766,-0.01934073601945041
2017-03-23,2017-03-23,87.099998,88.449997,87.099998,88.25,5781680.0,87.546188,0.013690939832860849
2017-03-24,2017-03-24,88.349998,90.650002,88.050003,89.849998,14152906.0,89.13343,0.017967943566599587
2017-03-27,2017-03-27,90.400002,91.150002,89.5,90.0,8532418.0,89.282234,0.0016680602046577064
2017-03-28,2017-03-28,90.75,91.400002,90.300003,90.550003,9189684.0,89.82785,0.006092540135570701
2017-03-29,2017-03-29,90.949997,91.5,89.849998,91.150002,7031000.0,90.423065,0.006604317802844761
2017-03-30,2017-03-30,91.5,91.849998,90.400002,90.75,8351438.0,90.026253,-0.004398050865703772
2017-03-31,2017-03-31,90.050003,92.0,90.050003,91.449997,7827606.0,90.720665,0.007683842405397989
