Date,Date.1,JINDALSTEL.NS.Open,JINDALSTEL.NS.High,JINDALSTEL.NS.Low,JINDALSTEL.NS.Close,JINDALSTEL.NS.Volume,JINDALSTEL.NS.Adjusted,log_returns
2014-03-18,2014-03-18,257.450012,265.75,254.600006,261.0,2700546.0,259.697388,0.019733696903153408
2014-03-19,2014-03-19,261.399994,266.600006,260.100006,264.799988,1710350.0,263.478394,0.014454307555440415
2014-03-20,2014-03-20,264.899994,265.649994,258.700012,259.75,1030461.0,258.453613,-0.019255137377142798
2014-03-21,2014-03-21,260.899994,270.850006,260.899994,264.5,2642564.0,263.179901,0.018121601516053687
2014-03-24,2014-03-24,266.0,268.0,262.549988,264.799988,2061664.0,263.478394,0.0011335358610891078
2014-03-25,2014-03-25,260.200012,272.5,260.200012,270.0,1978115.0,268.652466,0.01944722794757148
2014-03-26,2014-03-26,273.0,280.399994,273.0,278.600006,1910906.0,277.209534,0.03135506430150148
2014-03-27,2014-03-27,279.0,283.0,275.200012,281.450012,1770071.0,280.045319,0.010177782980117732
2014-03-28,2014-03-28,281.399994,282.200012,275.549988,280.700012,1720234.0,279.299072,-0.00266829329038476
2014-03-31,2014-03-31,280.700012,299.0,280.700012,292.450012,5598060.0,290.990417,0.041007185004351854
2014-04-01,2014-04-01,295.399994,299.649994,290.950012,296.0,3188667.0,294.522705,0.012065761536262263
2014-04-02,2014-04-02,297.0,297.200012,286.5,290.200012,1505230.0,288.751648,-0.019789127715007737
2014-04-03,2014-04-03,292.0,304.5,290.100006,299.0,2683204.0,297.507721,0.029873208411065555
2014-04-04,2014-04-04,300.0,303.799988,296.100006,299.5,2091640.0,298.005219,0.0016708221847760993
2014-04-07,2014-04-07,299.5,303.899994,278.5,281.450012,3707078.0,280.045319,-0.062159556131063276
2014-04-09,2014-04-09,284.100006,286.649994,281.25,284.75,2436967.0,283.328857,0.011656818224118126
2014-04-10,2014-04-10,285.0,288.0,279.75,281.350006,2318516.0,279.945831,-0.012012138128893568
2014-04-11,2014-04-11,280.100006,283.899994,274.25,280.049988,1814173.0,278.652283,-0.004631416683295697
2014-04-15,2014-04-15,280.5,284.850006,267.0,268.350006,1716689.0,267.010712,-0.04267592961007338
2014-04-16,2014-04-16,271.100006,274.899994,265.350006,269.399994,1838308.0,268.05545,0.003905084648803125
2014-04-17,2014-04-17,270.600006,281.899994,267.549988,280.299988,2867194.0,278.901031,0.03966312919762149
2014-04-21,2014-04-21,282.200012,285.700012,278.350006,282.25,1566223.0,280.841339,0.006932888684938909
2014-04-22,2014-04-22,285.0,285.0,273.75,275.850006,1911042.0,274.473267,-0.02293601174809456
2014-04-23,2014-04-23,276.799988,279.5,272.350006,274.25,2279221.0,272.881256,-0.00581712737333806
2014-04-24,2014-04-24,274.25,274.25,274.25,274.25,0.0,272.881256,0.0
2014-04-25,2014-04-25,276.700012,282.549988,273.600006,275.049988,1422183.0,273.677246,0.0029127369160093512
2014-04-28,2014-04-28,275.399994,279.149994,272.600006,273.649994,1509915.0,272.284241,-0.005102953435376811
2014-04-29,2014-04-29,276.399994,276.450012,248.399994,253.050003,3534794.0,251.787064,-0.07826277815210236
2014-04-30,2014-04-30,253.0,259.399994,249.25,255.25,3395345.0,253.976074,0.00865631954722268
2014-05-02,2014-05-02,256.75,257.049988,236.649994,239.0,5505063.0,237.807175,-0.06577990951604472
2014-05-05,2014-05-05,240.899994,249.449997,239.399994,243.800003,3456147.0,242.583221,0.019884674671110325
2014-05-06,2014-05-06,243.0,246.100006,238.0,243.600006,3316495.0,242.384232,-0.0008206283120086866
2014-05-07,2014-05-07,244.0,246.399994,241.199997,242.199997,2581044.0,240.991211,-0.00576373862841706
2014-05-08,2014-05-08,242.350006,244.649994,236.100006,239.449997,1868613.0,238.254929,-0.011419233273099572
2014-05-09,2014-05-09,238.699997,249.5,238.350006,244.800003,2455874.0,243.578232,0.02209694156414166
2014-05-12,2014-05-12,245.0,251.0,240.699997,242.300003,1995196.0,241.090714,-0.010264902930570585
2014-05-13,2014-05-13,247.800003,253.850006,243.5,245.649994,3117466.0,244.423981,0.013731075108606385
2014-05-14,2014-05-14,247.100006,263.25,245.0,261.549988,3839045.0,260.24462900000003,0.06271772501883355
2014-05-15,2014-05-15,261.899994,266.399994,256.0,258.200012,2883054.0,256.911377,-0.012890880584351729
2014-05-16,2014-05-16,260.149994,280.0,255.0,269.899994,4883135.0,268.552948,0.04431690491328233
2014-05-19,2014-05-19,271.100006,292.0,267.5,289.799988,3422104.0,288.353638,0.07113954283076662
2014-05-20,2014-05-20,289.700012,297.0,281.0,289.25,3107765.0,287.806396,-0.0018996186207616008
2014-05-21,2014-05-21,289.299988,293.0,282.200012,287.700012,2229770.0,286.26413,-0.0053731018772493755
2014-05-22,2014-05-22,291.600006,295.549988,282.0,283.850006,2729418.0,282.43335,-0.01347232254829578
2014-05-23,2014-05-23,285.200012,309.0,284.200012,300.75,7092588.0,299.2489930000001,0.057833385805772686
2014-05-26,2014-05-26,306.399994,314.799988,289.0,297.200012,5900361.0,295.716736,-0.011873956192944846
2014-05-27,2014-05-27,295.100006,319.950012,292.299988,314.899994,6492869.0,313.328369,0.05784971969329701
2014-05-28,2014-05-28,316.0,319.299988,305.850006,307.350006,4265646.0,305.816071,-0.024267896782522055
2014-05-29,2014-05-29,306.5,310.899994,295.0,296.899994,2917872.0,295.418213,-0.034591822491688795
2014-05-30,2014-05-30,298.700012,309.799988,296.299988,297.75,4143484.0,296.263977,0.0028588475040507433
2014-06-02,2014-06-02,299.100006,313.5,298.100006,311.950012,4055767.0,310.393097,0.046588677932133386
2014-06-03,2014-06-03,314.0,325.950012,309.299988,321.549988,18109270.0,319.94516,0.03031005709201828
2014-06-04,2014-06-04,324.700012,333.399994,319.75,327.399994,17625399.0,325.7659910000001,0.018029698485476864
2014-06-05,2014-06-05,329.950012,342.0,326.5,336.700012,11922819.0,335.019592,0.028009709104181543
2014-06-06,2014-06-06,341.0,343.149994,330.299988,339.600006,7214442.0,337.90509,0.008576043538023548
2014-06-09,2014-06-09,342.0,351.0,338.100006,339.950012,6207985.0,338.253357,0.0010301343785412698
2014-06-10,2014-06-10,342.899994,343.149994,325.549988,337.549988,3803440.0,335.865326,-0.0070849274746018764
2014-06-11,2014-06-11,340.0,342.0,322.950012,328.149994,4377015.0,326.512238,-0.02824283373600789
2014-06-12,2014-06-12,332.549988,339.5,325.0,335.399994,4697553.0,333.726044,0.021852998458109063
2014-06-13,2014-06-13,335.950012,341.0,310.850006,322.950012,5658559.0,321.338196,-0.037826290253102364
2014-06-16,2014-06-16,323.5,328.5,316.450012,326.700012,2849236.0,325.0694890000001,0.011544833174816915
2014-06-17,2014-06-17,324.049988,329.600006,316.649994,325.149994,4390982.0,323.527222,-0.0047557130050321925
2014-06-18,2014-06-18,324.049988,329.0,310.299988,317.25,3418398.0,315.666656,-0.024596488050755202
2014-06-19,2014-06-19,317.049988,325.399994,316.0,318.25,3146562.0,316.661652,0.00314708928456664
2014-06-20,2014-06-20,320.5,324.0,315.399994,318.600006,2283088.0,317.009918,0.0010992004424812407
2014-06-23,2014-06-23,319.0,329.0,317.299988,327.299988,2606978.0,325.666473,0.026940708242815248
2014-06-24,2014-06-24,329.850006,334.75,328.5,332.100006,2049282.0,330.442535,0.01455900255736253
2014-06-25,2014-06-25,333.399994,335.0,329.0,330.100006,1412743.0,328.452515,-0.0060404947674559395
2014-06-26,2014-06-26,330.75,331.75,321.25,322.899994,1974847.0,321.288452,-0.0220529524986226
2014-06-27,2014-06-27,323.100006,327.600006,316.75,320.399994,1875411.0,318.800903,-0.007772544579284001
2014-06-30,2014-06-30,321.0,327.399994,320.799988,322.549988,1919600.0,320.940186,0.006687989909712755
2014-07-01,2014-07-01,323.450012,332.299988,323.450012,326.899994,2921742.0,325.268463,0.01339611202783608
2014-07-02,2014-07-02,329.899994,337.200012,329.0,332.600006,3550158.0,330.940033,0.017286308433193117
2014-07-03,2014-07-03,334.700012,335.799988,327.649994,329.799988,2102981.0,328.153992,-0.00845420376554884
2014-07-04,2014-07-04,329.850006,331.799988,322.049988,324.799988,1314095.0,323.178955,-0.0152767759674024
2014-07-07,2014-07-07,325.0,331.0,323.899994,327.899994,1669970.0,326.263489,0.009499093329364605
2014-07-08,2014-07-08,327.0,329.700012,306.0,309.899994,2884808.0,308.353333,-0.056458992851531775
2014-07-09,2014-07-09,306.200012,310.700012,289.450012,297.200012,4329004.0,295.716736,-0.04184428736442492
2014-07-10,2014-07-10,297.100006,315.899994,287.399994,300.549988,2895471.0,299.049988,0.011208720203385704
2014-07-11,2014-07-11,301.200012,303.0,278.0,280.049988,2812458.0,280.049988,-0.06564262755714713
2014-07-14,2014-07-14,280.0,286.5,276.899994,283.149994,2654018.0,283.149994,0.01100865556328312
2014-07-15,2014-07-15,288.149994,288.399994,279.0,286.049988,2337324.0,286.049988,0.010189807394196393
2014-07-16,2014-07-16,288.0,295.0,282.200012,292.450012,2913709.0,292.450012,0.02212717415786081
2014-07-17,2014-07-17,289.549988,303.0,289.100006,300.399994,4196669.0,300.399994,0.026821146994921108
2014-07-18,2014-07-18,297.700012,301.0,291.149994,296.950012,3410517.0,296.950012,-0.0115510850438989
2014-07-21,2014-07-21,296.200012,301.299988,294.0,295.75,1087628.0,295.75,-0.004049312014215546
2014-07-22,2014-07-22,296.100006,299.850006,293.149994,296.049988,1432451.0,296.049988,0.0010138155855941024
2014-07-23,2014-07-23,297.600006,301.700012,291.149994,294.649994,1384696.0,294.649994,-0.004740127523310989
2014-07-24,2014-07-24,294.850006,300.0,292.649994,294.200012,2397456.0,294.200012,-0.0015283419648639553
2014-07-25,2014-07-25,293.5,296.799988,278.25,283.200012,3730854.0,283.200012,-0.03810644476347047
2014-07-28,2014-07-28,283.600006,286.25,276.100006,282.149994,1915258.0,282.149994,-0.003714581042580711
2014-07-30,2014-07-30,282.450012,283.0,274.049988,277.700012,1803832.0,277.700012,-0.01589738562501175
2014-07-31,2014-07-31,278.25,283.700012,273.399994,274.799988,3166454.0,274.799988,-0.010497920844781737
2014-08-01,2014-08-01,271.700012,279.350006,266.100006,267.149994,2784213.0,267.149994,-0.028233240735582758
2014-08-04,2014-08-04,268.799988,276.100006,266.899994,275.049988,2484146.0,275.049988,0.02914257974854717
2014-08-05,2014-08-05,274.149994,282.5,271.100006,281.299988,2296587.0,281.299988,0.0224688171436922
2014-08-06,2014-08-06,281.0,283.399994,273.25,274.399994,2173326.0,274.399994,-0.02483479885088613
2014-08-07,2014-08-07,277.0,290.899994,277.0,282.149994,7302569.0,282.149994,0.027851949164023004
2014-08-08,2014-08-08,280.200012,282.549988,274.549988,276.700012,2971768.0,276.700012,-0.019504892988716268
2014-08-11,2014-08-11,278.350006,282.899994,269.549988,272.399994,2767906.0,272.399994,-0.015662377912222247
2014-08-12,2014-08-12,274.149994,280.799988,271.700012,278.25,2017159.0,278.25,0.02124843790672859
2014-08-13,2014-08-13,277.899994,279.799988,271.899994,275.100006,2884300.0,275.100006,-0.011385300414874957
2014-08-14,2014-08-14,274.100006,287.799988,274.100006,285.200012,3133775.0,285.200012,0.0360560408750974
2014-08-18,2014-08-18,286.100006,295.700012,284.5,294.700012,3522776.0,294.700012,0.03276719984714749
2014-08-19,2014-08-19,295.600006,297.700012,292.200012,295.950012,2179098.0,295.950012,0.004232631221098515
2014-08-20,2014-08-20,295.75,299.799988,293.5,297.200012,2858205.0,297.200012,0.004214791536331752
2014-08-21,2014-08-21,295.100006,301.0,289.25,292.600006,2731767.0,292.600006,-0.015598844128621003
2014-08-22,2014-08-22,292.200012,296.549988,292.200012,294.399994,1540813.0,294.399994,0.006132857382453061
2014-08-25,2014-08-25,296.5,298.049988,238.300003,253.449997,10269041.0,253.449997,-0.1497728133925822
2014-08-26,2014-08-26,235.0,244.449997,232.149994,236.899994,20256013.0,236.899994,-0.06752846724410677
2014-08-27,2014-08-27,237.0,246.0,237.0,244.199997,5960364.0,244.199997,0.030349463553994482
2014-08-28,2014-08-28,244.0,246.300003,230.600006,233.0,7683407.0,233.0,-0.0469490958258918
2014-09-01,2014-09-01,235.199997,252.75,224.25,248.0,18509443.0,248.0,0.0623902925992823
2014-09-02,2014-09-02,252.0,252.0,238.399994,240.100006,7812531.0,240.100006,-0.03237321794818726
2014-09-03,2014-09-03,238.050003,241.199997,234.699997,238.100006,4787357.0,238.100006,-0.008364749524482741
2014-09-04,2014-09-04,235.699997,236.149994,222.850006,228.75,8506571.0,228.75,-0.0400610745366814
2014-09-05,2014-09-05,226.5,236.5,226.0,234.199997,4796552.0,234.199997,0.023545734198421545
2014-09-08,2014-09-08,234.5,240.850006,233.100006,238.100006,3723181.0,238.100006,0.016515340338259854
2014-09-09,2014-09-09,237.0,248.600006,231.0,240.550003,8849408.0,240.550003,0.01023720192456956
2014-09-10,2014-09-10,238.100006,240.899994,234.800003,238.199997,2949389.0,238.199997,-0.009817336290140588
2014-09-11,2014-09-11,236.0,242.0,235.5,236.550003,2190474.0,236.550003,-0.006951029567276557
2014-09-12,2014-09-12,236.0,239.5,234.0,236.149994,1803152.0,236.149994,-0.0016924438249192875
2014-09-15,2014-09-15,233.800003,235.850006,224.100006,225.050003,4079195.0,225.050003,-0.04814455786523286
2014-09-16,2014-09-16,224.300003,228.899994,217.0,218.300003,4129564.0,218.300003,-0.0304523357708586
2014-09-17,2014-09-17,220.0,224.449997,205.0,213.350006,7114954.0,213.350006,-0.022936239541643037
2014-09-18,2014-09-18,215.800003,222.0,213.550003,220.949997,4499908.0,220.949997,0.03500238024220525
2014-09-19,2014-09-19,221.100006,222.600006,207.699997,210.600006,4681344.0,210.600006,-0.047975789809113316
2014-09-22,2014-09-22,210.0,215.800003,207.350006,214.300003,3844336.0,214.300003,0.01741628828869501
2014-09-23,2014-09-23,213.300003,214.0,208.800003,210.899994,3288216.0,210.899994,-0.015992857443372088
2014-09-24,2014-09-24,206.600006,218.0,180.0,189.5,23761949.0,189.5,-0.10699503451274506
2014-09-25,2014-09-25,183.0,186.800003,170.0,174.899994,16728675.0,174.899994,-0.0801746768032423
2014-09-26,2014-09-26,173.0,186.0,167.300003,183.949997,12813197.0,183.949997,0.05044961752276489
2014-09-29,2014-09-29,183.0,186.5,176.199997,177.300003,4583396.0,177.300003,-0.03682073524136786
2014-09-30,2014-09-30,177.25,180.0,171.399994,172.800003,5145698.0,172.800003,-0.025708356269569244
2014-10-01,2014-10-01,172.949997,174.399994,165.100006,170.800003,7060713.0,170.800003,-0.0116415748121943
2014-10-07,2014-10-07,169.100006,170.25,161.75,163.100006,5624726.0,163.100006,-0.04612975250465734
2014-10-08,2014-10-08,161.5,168.0,160.800003,166.25,4232576.0,166.25,0.019129133121748687
2014-10-09,2014-10-09,167.0,170.699997,164.25,165.699997,4361390.0,165.699997,-0.003313773208455828
2014-10-10,2014-10-10,164.0,164.0,154.350006,155.899994,6550136.0,155.899994,-0.060964168749986676
2014-10-13,2014-10-13,154.300003,161.800003,153.050003,159.050003,5697611.0,159.050003,0.020003899479625
2014-10-14,2014-10-14,157.5,163.5,151.399994,157.0,5729334.0,157.0,-0.012972831708838228
2014-10-15,2014-10-15,157.0,157.0,157.0,157.0,0.0,157.0,0.0
2014-10-16,2014-10-16,155.0,159.0,150.5,151.149994,4327546.0,151.149994,-0.03797312381850837
2014-10-17,2014-10-17,153.0,153.75,146.0,147.649994,4797680.0,147.649994,-0.023428113976509124
2014-10-20,2014-10-20,141.0,142.600006,127.699997,135.5,23687843.0,135.5,-0.08587292723353457
2014-10-21,2014-10-21,138.5,148.0,138.5,145.449997,14879354.0,145.449997,0.07086072399581056
2014-10-22,2014-10-22,148.5,165.899994,146.149994,160.149994,14461509.0,160.149994,0.09627847427472336
2014-10-27,2014-10-27,159.699997,160.100006,151.649994,152.550003,8579622.0,152.550003,-0.048618407761927614
2014-10-28,2014-10-28,148.600006,153.399994,146.449997,150.550003,11328538.0,150.550003,-0.013197155973684538
2014-10-29,2014-10-29,151.0,157.850006,149.850006,156.850006,8716475.0,156.850006,0.04099469803511724
2014-10-30,2014-10-30,157.649994,159.949997,153.600006,158.899994,7352590.0,158.899994,0.01298506289327772
2014-10-31,2014-10-31,159.300003,163.75,156.850006,161.800003,5949260.0,161.800003,0.01808598738272771
2014-11-03,2014-11-03,162.600006,171.899994,162.300003,170.149994,8478366.0,170.149994,0.050319342518110766
2014-11-05,2014-11-05,172.699997,173.0,160.800003,162.5,9056937.0,162.5,-0.04600236391411894
2014-11-07,2014-11-07,161.899994,165.850006,160.100006,161.5,3742249.0,161.5,-0.006172859107080875
2014-11-10,2014-11-10,162.449997,163.449997,155.0,155.75,4784552.0,155.75,-0.03625298499514873
2014-11-11,2014-11-11,156.0,158.899994,152.600006,155.449997,3822498.0,155.449997,-0.0019280404616095481
2014-11-12,2014-11-12,155.600006,157.0,150.5,153.300003,5935718.0,153.300003,-0.013927311758712868
2014-11-13,2014-11-13,155.0,156.550003,151.649994,152.300003,5312994.0,152.300003,-0.006544525848159566
2014-11-14,2014-11-14,152.300003,159.899994,152.050003,158.550003,5920735.0,158.550003,0.04021774030675207
2014-11-17,2014-11-17,157.0,158.350006,153.350006,154.399994,3545162.0,154.399994,-0.026523421175260964
2014-11-18,2014-11-18,152.899994,159.5,152.850006,156.850006,5353707.0,156.850006,0.015743374159223222
2014-11-19,2014-11-19,156.149994,160.25,150.649994,152.0,4077658.0,152.0,-0.031409452043518186
2014-11-20,2014-11-20,152.0,152.949997,144.399994,146.25,6182932.0,146.25,-0.038563034734310435
2014-11-21,2014-11-21,145.350006,147.899994,141.550003,142.949997,5619187.0,142.949997,-0.022822588330003942
2014-11-24,2014-11-24,144.600006,151.5,144.600006,149.0,7012082.0,149.0,0.041451408163497135
2014-11-25,2014-11-25,147.5,148.75,142.399994,146.850006,5141376.0,146.850006,-0.014534607442812762
2014-11-26,2014-11-26,146.0,147.449997,142.300003,143.600006,3653269.0,143.600006,-0.022380000105793663
2014-11-27,2014-11-27,143.699997,145.0,139.0,141.899994,15153439.0,141.899994,-0.011909156514154695
2014-11-28,2014-11-28,142.550003,145.25,139.149994,140.699997,4854149.0,140.699997,-0.008492599084316765
2014-12-01,2014-12-01,140.199997,142.199997,134.350006,135.699997,4134785.0,135.699997,-0.03618339806514825
2014-12-02,2014-12-02,134.300003,142.75,133.600006,142.050003,8441558.0,142.050003,0.045732584686287936
2014-12-03,2014-12-03,143.0,154.449997,143.0,153.699997,13364264.0,153.699997,0.07882350160648599
2014-12-04,2014-12-04,155.0,156.449997,150.100006,152.75,5646609.0,152.75,-0.006200032974302161
2014-12-05,2014-12-05,153.0,154.800003,148.199997,152.949997,6441064.0,152.949997,0.0013084529309548287
2014-12-08,2014-12-08,153.0,155.25,147.0,148.600006,3200693.0,148.600006,-0.028852878322150662
2014-12-09,2014-12-09,148.0,148.899994,142.800003,145.100006,3644828.0,145.100006,-0.023834971419574916
2014-12-10,2014-12-10,146.0,152.350006,144.550003,148.850006,4163977.0,148.850006,0.0255159265298861
2014-12-11,2014-12-11,149.0,149.5,142.600006,143.600006,3526353.0,143.600006,-0.0359074293739674
2014-12-12,2014-12-12,144.199997,146.0,139.550003,140.5,3058563.0,140.5,-0.021824209623051868
2014-12-15,2014-12-15,139.100006,141.449997,136.0,137.75,3769371.0,137.75,-0.019767040740776842
2014-12-16,2014-12-16,136.399994,137.800003,131.0,131.949997,6065079.0,131.949997,-0.043017407819576185
2014-12-17,2014-12-17,131.5,133.149994,125.099998,128.949997,6338329.0,128.949997,-0.022998331150925644
2014-12-18,2014-12-18,132.699997,141.800003,131.5,138.600006,7697709.0,138.600006,0.07216742098332317
2014-12-19,2014-12-19,139.0,141.25,135.100006,137.0,4894689.0,137.0,-0.011611204217720328
2014-12-22,2014-12-22,139.199997,146.949997,138.449997,145.5,7791467.0,145.5,0.06019516078342235
2014-12-23,2014-12-23,146.5,149.399994,143.800003,145.850006,8016020.0,145.850006,0.0024026508403380826
2014-12-24,2014-12-24,145.5,148.050003,142.5,146.149994,12167629.0,146.149994,0.0020547130516561647
2014-12-26,2014-12-26,146.050003,150.899994,144.25,149.300003,4887880.0,149.300003,0.02132427413537385
2014-12-29,2014-12-29,150.699997,156.199997,150.300003,154.300003,7206485.0,154.300003,0.0329410541728441
2014-12-30,2014-12-30,152.899994,157.300003,149.449997,151.649994,6182841.0,151.649994,-0.017323584241958127
2014-12-31,2014-12-31,151.75,154.25,149.600006,151.850006,3639424.0,151.850006,0.0013180364346325744
2015-01-01,2015-01-01,152.0,158.350006,150.5,156.550003,6913722.0,156.550003,0.030482235931186707
2015-01-02,2015-01-02,158.0,164.600006,157.600006,161.949997,8169041.0,161.949997,0.03391216015748188
2015-01-05,2015-01-05,164.800003,166.75,161.199997,162.850006,12103749.0,162.850006,0.005541941472860579
2015-01-06,2015-01-06,160.949997,163.399994,151.050003,152.649994,9730592.0,152.649994,-0.06468188869067859
2015-01-07,2015-01-07,154.199997,154.75,148.600006,150.350006,5299465.0,150.350006,-0.015181730533863737
2015-01-08,2015-01-08,152.699997,158.5,152.100006,157.899994,6049252.0,157.899994,0.048995933921441186
2015-01-09,2015-01-09,159.100006,161.449997,151.5,152.850006,6935232.0,152.850006,-0.03250479567184872
2015-01-12,2015-01-12,152.100006,153.149994,147.899994,149.399994,4015320.0,149.399994,-0.022829855052940214
2015-01-13,2015-01-13,150.5,155.850006,147.5,148.75,6560402.0,148.75,-0.004360188112333852
2015-01-14,2015-01-14,149.699997,152.0,145.199997,146.850006,5640225.0,146.850006,-0.012855345923092898
2015-01-15,2015-01-15,149.300003,153.699997,147.199997,151.800003,7036088.0,151.800003,0.033152186221729
2015-01-16,2015-01-16,150.949997,154.300003,148.75,150.850006,5230710.0,150.850006,-0.0062778793446955925
2015-01-19,2015-01-19,150.949997,153.600006,149.600006,151.649994,3156454.0,151.649994,0.005289189190121668
2015-01-20,2015-01-20,152.800003,157.600006,152.300003,155.350006,6752913.0,155.350006,0.024105479891719742
2015-01-21,2015-01-21,156.600006,157.149994,151.100006,152.800003,5694164.0,152.800003,-0.0165507780955938
2015-01-22,2015-01-22,152.800003,155.100006,151.300003,153.649994,6123257.0,153.649994,0.0055473531607770354
2015-01-23,2015-01-23,156.0,160.25,151.949997,158.399994,6530249.0,158.399994,0.030446191974832008
2015-01-27,2015-01-27,158.899994,160.949997,156.550003,159.0,6069112.0,159.0,0.003780760718695042
2015-01-28,2015-01-28,158.600006,158.600006,154.100006,155.100006,3970022.0,155.100006,-0.02483409335301978
2015-01-29,2015-01-29,154.600006,159.0,151.300003,157.399994,11319602.0,157.399994,0.014720188996649062
2015-01-30,2015-01-30,156.800003,160.800003,154.199997,158.649994,4080173.0,158.649994,0.007910182346244632
2015-02-02,2015-02-02,158.5,160.300003,153.550003,154.75,2895611.0,154.75,-0.02488956864540004
2015-02-03,2015-02-03,155.449997,155.75,150.75,152.100006,2936509.0,152.100006,-0.0172726728517274
2015-02-04,2015-02-04,151.5,159.100006,149.75,153.800003,9302887.0,153.800003,0.011114837864417026
2015-02-05,2015-02-05,154.0,154.350006,144.5,146.300003,4196240.0,146.300003,-0.04999374804550705
2015-02-06,2015-02-06,146.100006,147.350006,140.0,142.050003,4937771.0,142.050003,-0.029480199112366986
2015-02-09,2015-02-09,140.0,145.600006,138.050003,141.949997,5872054.0,141.949997,-0.0007042676347435162
2015-02-10,2015-02-10,140.350006,144.899994,140.100006,142.699997,4284793.0,142.699997,0.0052696416748876365
2015-02-11,2015-02-11,142.699997,154.199997,141.600006,151.199997,10619398.0,151.199997,0.0578589404444978
2015-02-12,2015-02-12,154.0,154.800003,145.399994,146.75,6514194.0,146.75,-0.029872985195956936
2015-02-13,2015-02-13,148.050003,153.300003,146.649994,152.25,4261357.0,152.25,0.03679344788180039
2015-02-16,2015-02-16,152.949997,154.649994,149.25,152.149994,5493106.0,152.149994,-0.0006570696817957966
2015-02-18,2015-02-18,153.5,157.75,151.0,155.350006,6370662.0,155.350006,0.02081383755331068
2015-02-19,2015-02-19,155.5,200.5,153.699997,195.350006,68648559.0,195.350006,0.22911217775366044
2015-02-20,2015-02-20,206.550003,208.0,185.399994,194.25,57545881.0,194.25,-0.005646862967425115
2015-02-23,2015-02-23,190.0,194.25,186.449997,190.850006,13311692.0,190.850006,-0.01765817861821617
2015-02-24,2015-02-24,190.0,190.75,180.5,182.75,7878063.0,182.75,-0.0433687119996522
2015-02-25,2015-02-25,183.0,187.75,182.0,182.899994,5981834.0,182.899994,0.0008204239621196763
2015-02-26,2015-02-26,183.850006,186.800003,181.699997,184.300003,7300109.0,184.300003,0.007625358361577739
2015-02-27,2015-02-27,185.0,209.899994,185.0,193.850006,28561146.0,193.850006,0.050519814115118855
2015-03-02,2015-03-02,192.800003,194.600006,182.649994,188.699997,8512932.0,188.699997,-0.026926258592451013
2015-03-03,2015-03-03,189.5,195.600006,188.300003,193.399994,7098665.0,193.399994,0.024602115519154918
2015-03-04,2015-03-04,196.899994,201.100006,184.300003,188.550003,15468255.0,188.550003,-0.025397312380142974
2015-03-05,2015-03-05,188.800003,192.300003,182.100006,185.5,7760617.0,185.5,-0.016308357567775822
2015-03-09,2015-03-09,195.100006,201.0,191.899994,194.600006,13528386.0,194.600006,0.04789131853689188
2015-03-10,2015-03-10,195.949997,200.0,182.100006,190.050003,10825621.0,190.050003,-0.023658989363804398
2015-03-11,2015-03-11,188.0,192.899994,186.0,190.850006,6414497.0,190.850006,0.004200599408963335
2015-03-12,2015-03-12,192.600006,196.399994,192.0,194.600006,5321593.0,194.600006,0.01945838995484106
2015-03-13,2015-03-13,195.399994,196.199997,185.0,186.300003,6056356.0,186.300003,-0.043587906873779225
2015-03-16,2015-03-16,187.600006,192.699997,176.199997,190.449997,9295910.0,190.449997,0.022031383461844637
2015-03-17,2015-03-17,186.600006,187.800003,156.600006,174.0,31629739.0,174.0,-0.09033437795791777
