Date,Date.1,JINDALSTEL.NS.Open,JINDALSTEL.NS.High,JINDALSTEL.NS.Low,JINDALSTEL.NS.Close,JINDALSTEL.NS.Volume,JINDALSTEL.NS.Adjusted,log_returns
2016-03-22,2016-03-22,60.799999,62.200001,60.799999,61.549999,11955087.0,61.549999,0.02134726401274456
2016-03-23,2016-03-23,62.0,63.25,61.799999,62.200001,10700686.0,62.200001,0.010505179438795588
2016-03-28,2016-03-28,62.900002,63.25,59.25,60.25,6952331.0,60.25,-0.03185244345154015
2016-03-29,2016-03-29,60.5,60.700001,55.5,55.75,12955204.0,55.75,-0.07762516203053592
2016-03-30,2016-03-30,57.349998,58.5,55.599998,57.700001,11219108.0,57.700001,0.0343797805048478
2016-03-31,2016-03-31,57.900002,60.599998,57.299999,60.25,13194916.0,60.25,0.04324538152568813
2016-04-01,2016-04-01,59.549999,65.300003,59.349998,63.5,18486876.0,63.5,0.05253733352788181
2016-04-04,2016-04-04,64.849998,65.599998,62.700001,63.400002,10798852.0,63.400002,-0.0015760129097248663
2016-04-05,2016-04-05,62.950001,63.200001,60.0,60.099998,9563571.0,60.099998,-0.05345408472562952
2016-04-06,2016-04-06,60.299999,63.0,60.0,61.950001,9190787.0,61.950001,0.030317815953909918
2016-04-07,2016-04-07,62.299999,62.799999,60.0,60.25,7506654.0,60.25,-0.027825051846437358
2016-04-08,2016-04-08,59.700001,67.900002,59.700001,66.650002,44145045.0,66.650002,0.1009525042614552
2016-04-11,2016-04-11,66.5,67.25,65.099998,65.849998,15081055.0,65.849998,-0.012075678814987613
2016-04-12,2016-04-12,65.900002,67.25,65.0,65.400002,7970910.0,65.400002,-0.006857108773039578
2016-04-13,2016-04-13,66.199997,70.150002,66.150002,68.0,19053301.0,68.0,0.038985416131914974
2016-04-18,2016-04-18,68.5,69.800003,67.099998,69.25,9367755.0,69.25,0.018215439891340782
2016-04-20,2016-04-20,70.25,76.5,70.199997,74.550003,28069166.0,74.550003,0.07374693638474739
2016-04-21,2016-04-21,75.5,75.699997,72.5,73.349998,10590632.0,73.349998,-0.01622760412973534
2016-04-22,2016-04-22,73.400002,74.900002,72.349998,72.949997,8568897.0,72.949997,-0.005468243477723789
2016-04-25,2016-04-25,72.949997,73.599998,70.199997,72.75,10832923.0,72.75,-0.002745327793133967
2016-04-26,2016-04-26,72.650002,75.400002,72.25,74.25,11950985.0,74.25,0.020408871631206967
2016-04-27,2016-04-27,74.349998,79.25,74.300003,76.800003,22870746.0,76.800003,0.033766901533316414
2016-04-28,2016-04-28,75.949997,77.5,74.300003,74.699997,11366161.0,74.699997,-0.027724627237997623
2016-04-29,2016-04-29,74.5,74.949997,67.300003,69.800003,32805124.0,69.800003,-0.06784599922985901
2016-05-02,2016-05-02,69.300003,71.599998,68.099998,70.699997,12695777.0,70.699997,0.012811477721442976
2016-05-03,2016-05-03,70.699997,71.949997,68.550003,68.949997,8774317.0,68.949997,-0.025063969740191542
2016-05-04,2016-05-04,70.800003,71.400002,65.949997,66.5,17462288.0,66.5,-0.036179613067711884
2016-05-05,2016-05-05,65.699997,68.099998,65.0,65.949997,12531099.0,65.949997,-0.00830511398749234
2016-05-06,2016-05-06,65.5,65.949997,63.799999,64.150002,8603142.0,64.150002,-0.02767271143574224
2016-05-09,2016-05-09,65.0,66.349998,64.150002,64.949997,7619729.0,64.949997,0.012393574688656985
2016-05-10,2016-05-10,64.349998,66.650002,64.0,64.400002,10236387.0,64.400002,-0.00850403276102263
2016-05-11,2016-05-11,63.700001,65.099998,63.049999,63.599998,8192044.0,63.599998,-0.012500225266673048
2016-05-12,2016-05-12,64.300003,64.949997,63.0,64.0,7592727.0,64.0,0.006269644460136448
2016-05-13,2016-05-13,64.0,64.0,61.5,62.349998,8310456.0,62.349998,-0.02611944331061089
2016-05-16,2016-05-16,62.450001,62.799999,61.0,61.349998,5505927.0,61.349998,-0.016168501491978127
2016-05-17,2016-05-17,61.900002,62.099998,60.0,60.200001,6250516.0,60.200001,-0.01892276963101125
2016-05-18,2016-05-18,59.900002,62.200001,59.150002,61.549999,9076249.0,61.549999,0.02217746745743732
2016-05-19,2016-05-19,61.0,63.200001,60.150002,60.349998,8973188.0,60.349998,-0.01968892197998517
2016-05-20,2016-05-20,61.0,61.349998,59.549999,59.950001,4669072.0,59.950001,-0.006650016249433399
2016-05-23,2016-05-23,60.349998,60.599998,58.599998,59.299999,5289519.0,59.299999,-0.01090160901381676
2016-05-24,2016-05-24,59.099998,59.950001,57.849998,58.200001,6838413.0,58.200001,-0.018723917220750508
2016-05-25,2016-05-25,59.200001,60.099998,58.549999,59.549999,5307988.0,59.549999,0.022930907089175
2016-05-26,2016-05-26,59.900002,61.200001,59.599998,60.700001,6416364.0,60.700001,0.01912743553121921
2016-05-27,2016-05-27,60.700001,62.5,60.599998,61.599998,5713010.0,61.599998,0.014718123532023952
2016-05-30,2016-05-30,62.599998,63.25,61.400002,62.099998,4914519.0,62.099998,0.008084118661372486
2016-05-31,2016-05-31,62.25,64.349998,60.599998,63.25,11290062.0,63.25,0.0183491708743162
2016-06-01,2016-06-01,63.400002,63.700001,61.5,62.099998,4971427.0,62.099998,-0.0183491708743162
2016-06-02,2016-06-02,61.700001,63.200001,61.400002,62.849998,4061856.0,62.849998,0.012004946481144252
2016-06-03,2016-06-03,63.0,63.349998,60.349998,61.049999,5640978.0,61.049999,-0.029057719037760776
2016-06-06,2016-06-06,61.950001,62.5,61.049999,61.950001,3658084.0,61.950001,0.014634440040504515
2016-06-07,2016-06-07,62.900002,62.900002,61.150002,62.150002,4401761.0,62.150002,0.003223225919727568
2016-06-08,2016-06-08,62.349998,66.300003,62.200001,64.449997,13685135.0,64.449997,0.03633883270055538
2016-06-09,2016-06-09,64.449997,65.699997,63.799999,64.400002,6637341.0,64.400002,-0.0007760186712761907
2016-06-10,2016-06-10,64.949997,66.25,63.950001,64.400002,8476263.0,64.400002,0.0
2016-06-13,2016-06-13,63.900002,63.900002,61.25,62.049999,8089974.0,62.049999,-0.037173168631627895
2016-06-14,2016-06-14,62.5,66.199997,62.400002,65.0,14758325.0,65.0,0.0464467743610566
2016-06-15,2016-06-15,65.699997,66.0,63.599998,65.0,5155944.0,65.0,0.0
2016-06-16,2016-06-16,64.449997,66.099998,64.099998,65.5,6820169.0,65.5,0.00766287274556987
2016-06-17,2016-06-17,66.099998,67.5,65.650002,66.300003,8606371.0,66.300003,0.012139799799477656
2016-06-20,2016-06-20,65.050003,68.5,64.699997,67.449997,6785359.0,67.449997,0.017196595735688547
2016-06-21,2016-06-21,67.800003,68.349998,66.25,66.599998,5075025.0,66.599998,-0.012681990660059485
2016-06-22,2016-06-22,67.199997,67.599998,65.0,65.650002,5669565.0,65.650002,-0.014366916302924082
2016-06-23,2016-06-23,65.5,66.050003,64.300003,65.599998,4500265.0,65.599998,-0.0007619657511517275
2016-06-24,2016-06-24,63.0,63.799999,60.700001,62.349998,7528008.0,62.349998,-0.050812025413176976
2016-06-27,2016-06-27,62.349998,64.300003,62.150002,63.75,6455316.0,63.75,0.022205543989475274
2016-06-28,2016-06-28,63.799999,66.800003,63.150002,66.099998,8416960.0,66.099998,0.03619953256191799
2016-06-29,2016-06-29,66.75,67.199997,66.25,66.5,5640937.0,66.5,0.006033231061354449
2016-06-30,2016-06-30,67.599998,68.099998,66.599998,67.849998,7207359.0,67.849998,0.02009740914228253
2016-07-01,2016-07-01,68.949997,72.449997,68.5,70.650002,15885594.0,70.650002,0.04043878063500817
2016-07-04,2016-07-04,71.099998,73.199997,70.75,72.199997,6924335.0,72.199997,0.02170186690843412
2016-07-05,2016-07-05,72.199997,74.400002,71.449997,73.0,7357107.0,73.0,0.011019436800857818
2016-07-07,2016-07-07,74.0,74.949997,70.800003,71.050003,8950169.0,71.050003,-0.027075544381496286
2016-07-08,2016-07-08,71.300003,71.349998,68.900002,69.599998,5943980.0,69.599998,-0.02061935816215321
2016-07-11,2016-07-11,70.949997,72.650002,67.349998,68.849998,11425233.0,68.849998,-0.010834342478734271
2016-07-12,2016-07-12,69.75,75.099998,69.199997,74.5,15373290.0,74.5,0.07886892925950661
2016-07-13,2016-07-13,74.699997,76.0,72.449997,73.5,10440031.0,73.5,-0.01351371916672317
2016-07-14,2016-07-14,73.599998,74.900002,73.150002,73.900002,5902110.0,73.900002,0.005427448798964285
2016-07-15,2016-07-15,74.25,74.550003,72.0,72.550003,6188760.0,72.550003,-0.01843683433676624
2016-07-18,2016-07-18,73.0,73.400002,68.050003,68.949997,6795234.0,68.949997,-0.05089445995146846
2016-07-19,2016-07-19,70.0,70.25,68.5,69.099998,5080883.0,69.099998,0.002173141100543674
2016-07-20,2016-07-20,69.800003,71.199997,68.0,69.75,7133283.0,69.75,0.009362718871410712
2016-07-21,2016-07-21,69.75,70.400002,66.400002,67.599998,8753624.0,67.599998,-0.031309467238355815
2016-07-22,2016-07-22,67.550003,70.099998,67.0,69.099998,7522020.0,69.099998,0.0219467483669451
2016-07-25,2016-07-25,69.5,70.5,68.599998,70.050003,5648451.0,70.050003,0.0136546137795035
2016-07-26,2016-07-26,71.0,83.699997,70.699997,80.349998,67627621.0,80.349998,0.1371827516828521
2016-07-27,2016-07-27,80.699997,90.199997,79.150002,88.0,68525903.0,88.0,0.09094474718578738
2016-07-28,2016-07-28,88.0,89.25,83.400002,85.050003,36713626.0,85.050003,-0.034097460362968235
2016-07-29,2016-07-29,85.699997,87.900002,82.349998,83.5,25494644.0,83.5,-0.018392722258428584
2016-08-01,2016-08-01,84.349998,91.400002,82.099998,89.25,41680994.0,89.25,0.06659478880293879
2016-08-02,2016-08-02,88.900002,89.349998,82.849998,83.550003,25618433.0,83.550003,-0.06599612971170378
2016-08-03,2016-08-03,84.5,85.25,80.0,80.550003,19613608.0,80.550003,-0.03656714408111483
2016-08-04,2016-08-04,81.25,83.0,79.0,81.800003,21480445.0,81.800003,0.015399133416587496
2016-08-05,2016-08-05,82.650002,83.800003,82.0,82.800003,12110486.0,82.800003,0.012150817339580122
2016-08-08,2016-08-08,83.699997,86.5,82.75,84.300003,17315191.0,84.300003,0.017953802971899968
2016-08-09,2016-08-09,84.900002,85.800003,82.0,82.25,12723926.0,82.25,-0.024618510949516725
2016-08-10,2016-08-10,82.449997,83.449997,79.800003,80.300003,10625271.0,80.300003,-0.02399373133286531
2016-08-11,2016-08-11,80.5,81.199997,77.550003,79.949997,11133389.0,79.949997,-0.004368256556105621
2016-08-12,2016-08-12,80.400002,82.199997,80.099998,80.949997,8528416.0,80.949997,0.012430241307219704
2016-08-16,2016-08-16,81.050003,82.099998,79.5,81.0,7189582.0,81.0,0.0006175116087092647
2016-08-17,2016-08-17,80.699997,83.199997,80.150002,82.099998,9697340.0,82.099998,0.013488837425406965
2016-08-18,2016-08-18,82.650002,88.400002,82.599998,85.400002,27692442.0,85.400002,0.039408132115881685
2016-08-19,2016-08-19,85.650002,89.199997,85.199997,87.849998,24094305.0,87.849998,0.028284667653299955
2016-08-22,2016-08-22,88.0,88.199997,85.349998,85.849998,14650198.0,85.849998,-0.023029227819990616
2016-08-23,2016-08-23,85.849998,91.25,85.150002,87.349998,21883469.0,87.349998,0.017321449636634508
2016-08-24,2016-08-24,87.550003,88.849998,87.0,87.5,8476299.0,87.5,0.0017157796798974445
2016-08-25,2016-08-25,88.300003,89.900002,86.550003,86.949997,15101563.0,86.949997,-0.006305587065865481
2016-08-26,2016-08-26,87.699997,87.949997,84.199997,85.0,12039877.0,85.0,-0.022681949807386914
2016-08-29,2016-08-29,85.5,86.199997,84.300003,85.300003,8343525.0,85.300003,0.003523233177304519
2016-08-30,2016-08-30,85.75,89.0,85.300003,87.800003,16809437.0,87.800003,0.028887045142013786
2016-08-31,2016-08-31,87.800003,89.5,85.099998,85.449997,12938314.0,85.449997,-0.02713016035628613
2016-09-01,2016-09-01,85.949997,86.349998,83.800003,84.300003,7688728.0,84.300003,-0.013549473858351035
2016-09-02,2016-09-02,84.099998,84.099998,81.25,81.550003,8837313.0,81.550003,-0.033165534740728475
2016-09-06,2016-09-06,82.0,83.949997,82.0,82.699997,7792016.0,82.699997,0.014003199899680574
2016-09-07,2016-09-07,83.25,85.75,82.800003,85.199997,9411402.0,85.199997,0.029781832870051875
2016-09-08,2016-09-08,85.5,87.400002,85.449997,86.650002,9740073.0,86.650002,0.016875640618974508
2016-09-09,2016-09-09,83.900002,88.0,81.5,84.900002,20158474.0,84.900002,-0.02040292236854846
2016-09-12,2016-09-12,82.599998,82.900002,80.300003,81.0,10724869.0,81.0,-0.047024962201988714
2016-09-14,2016-09-14,81.199997,82.150002,80.300003,81.599998,9042478.0,81.599998,0.007380082787817875
2016-09-15,2016-09-15,83.0,85.400002,82.0,83.199997,17377657.0,83.199997,0.01941807430921294
2016-09-16,2016-09-16,84.0,84.5,81.199997,81.5,8224861.0,81.5,-0.020644291522653013
2016-09-19,2016-09-19,81.949997,82.900002,81.349998,81.75,5488374.0,81.75,0.003062789530545729
2016-09-20,2016-09-20,81.800003,83.349998,81.050003,81.75,8176627.0,81.75,0.0
2016-09-21,2016-09-21,82.150002,82.650002,80.599998,80.849998,8143374.0,80.849998,-0.011070248491415136
2016-09-22,2016-09-22,82.050003,82.699997,81.150002,82.199997,7504247.0,82.199997,0.01655970427983533
2016-09-23,2016-09-23,82.349998,84.449997,81.300003,82.25,12556792.0,82.25,0.0006081240796982358
2016-09-26,2016-09-26,82.0,83.400002,81.199997,81.5,5609424.0,81.5,-0.009160369398664159
2016-09-27,2016-09-27,82.199997,82.400002,80.0,80.400002,5214742.0,80.400002,-0.013588819186274748
2016-09-28,2016-09-28,81.050003,82.199997,80.550003,81.5,7223376.0,81.5,0.013588819186274748
2016-09-29,2016-09-29,82.5,82.5,73.349998,74.650002,16479847.0,74.650002,-0.0877924694699237
2016-09-30,2016-09-30,75.0,76.650002,74.5,75.949997,7949532.0,75.949997,0.01726463876521667
2016-10-03,2016-10-03,77.0,79.0,76.599998,78.650002,6011094.0,78.650002,0.03493246539129302
2016-10-04,2016-10-04,79.150002,84.5,78.949997,83.099998,23414161.0,83.099998,0.05503702286061074
2016-10-05,2016-10-05,84.099998,85.949997,83.050003,83.5,19243854.0,83.5,0.0048019540627963755
2016-10-06,2016-10-06,81.400002,82.449997,78.300003,79.150002,18200550.0,79.150002,-0.053501820261312005
2016-10-07,2016-10-07,79.300003,80.599998,78.599998,80.199997,8144787.0,80.199997,0.01317866587048666
2016-10-10,2016-10-10,80.900002,81.400002,77.449997,79.400002,7308687.0,79.400002,-0.010025084023977726
2016-10-13,2016-10-13,78.699997,80.900002,76.0,77.800003,11098645.0,77.800003,-0.020356923697250732
2016-10-14,2016-10-14,77.800003,78.599998,75.699997,76.550003,6799746.0,76.550003,-0.01619730845099276
2016-10-17,2016-10-17,76.800003,77.300003,75.199997,75.800003,5644548.0,75.800003,-0.009845829067601564
2016-10-18,2016-10-18,76.400002,77.900002,76.0,76.75,5249243.0,76.75,0.012455054241145014
2016-10-19,2016-10-19,77.199997,77.5,75.75,76.099998,5019581.0,76.099998,-0.008505147880875974
2016-10-20,2016-10-20,76.650002,78.900002,76.349998,76.949997,7365731.0,76.949997,0.01110758271210166
2016-10-21,2016-10-21,77.449997,77.449997,75.650002,76.150002,4208830.0,76.150002,-0.010450715693409052
2016-10-24,2016-10-24,76.550003,77.800003,76.400002,76.949997,5483273.0,76.949997,0.010450715693409052
2016-10-25,2016-10-25,78.0,78.800003,76.349998,76.800003,8460224.0,76.800003,-0.001951142082407209
2016-10-26,2016-10-26,76.400002,78.0,76.199997,76.849998,11847305.0,76.849998,0.000650764743755694
2016-10-27,2016-10-27,76.349998,77.300003,74.0,76.25,9337442.0,76.25,-0.007838028472360037
2016-10-28,2016-10-28,76.0,76.949997,75.0,75.25,6708726.0,75.25,-0.013201511858535577
2016-11-01,2016-11-01,75.949997,78.900002,75.5,77.650002,11483449.0,77.650002,0.0313956717223105
2016-11-02,2016-11-02,76.449997,76.449997,74.150002,74.75,6735268.0,74.75,-0.03806236308049993
2016-11-03,2016-11-03,75.400002,76.5,72.25,73.199997,9086328.0,73.199997,-0.02095383228713743
2016-11-04,2016-11-04,72.900002,73.150002,68.400002,68.849998,9500825.0,68.849998,-0.06126518385765145
2016-11-07,2016-11-07,69.550003,71.699997,69.550003,70.900002,6277675.0,70.900002,0.029340265620819036
2016-11-08,2016-11-08,71.599998,72.650002,70.400002,72.199997,6076115.0,72.199997,0.018169542600706908
2016-11-09,2016-11-09,66.0,70.699997,62.0,70.050003,11873283.0,70.050003,-0.03023068873796575
2016-11-10,2016-11-10,72.400002,78.0,71.550003,76.349998,16254422.0,76.349998,0.08611868985992023
2016-11-11,2016-11-11,74.099998,77.800003,73.449997,74.900002,10319369.0,74.900002,-0.01917408824404454
2016-11-15,2016-11-15,75.25,75.25,69.75,70.550003,7380349.0,70.550003,-0.05983219640358772
2016-11-16,2016-11-16,71.800003,72.349998,67.5,67.900002,8341238.0,67.900002,-0.03828565680212392
2016-11-17,2016-11-17,68.5,69.349998,67.199997,67.949997,7999661.0,67.949997,0.0007360324273095742
2016-11-18,2016-11-18,68.050003,68.099998,66.099998,67.550003,4991163.0,67.550003,-0.005903987629286789
2016-11-21,2016-11-21,68.650002,68.800003,64.300003,65.0,6908206.0,65.0,-0.0384808389221174
2016-11-22,2016-11-22,65.449997,67.599998,65.0,66.949997,5735084.0,66.949997,0.029558757431984436
2016-11-23,2016-11-23,67.599998,67.699997,66.300003,67.050003,3999870.0,67.050003,0.0014926271427944116
2016-11-24,2016-11-24,66.599998,66.599998,64.099998,64.699997,6843457.0,64.699997,-0.03567749933141329
2016-11-25,2016-11-25,65.150002,67.199997,64.949997,66.650002,5054540.0,66.650002,0.029693921493216813
2016-11-28,2016-11-28,66.300003,72.150002,66.099998,70.900002,11335430.0,70.900002,0.06181538511460705
2016-11-29,2016-11-29,70.800003,72.400002,69.550003,70.550003,5489252.0,70.550003,-0.0049487409249708856
2016-11-30,2016-11-30,71.0,71.300003,69.949997,70.599998,5925037.0,70.599998,0.0007083953487283522
2016-12-01,2016-12-01,70.800003,71.300003,67.300003,68.199997,4685151.0,68.199997,-0.03458559530943805
2016-12-02,2016-12-02,67.099998,69.449997,67.0,67.400002,5282630.0,67.400002,-0.01179947326929387
2016-12-05,2016-12-05,68.150002,69.199997,67.699997,68.650002,5949363.0,68.650002,0.01837611375541304
2016-12-06,2016-12-06,69.0,71.699997,68.300003,70.900002,7323342.0,70.900002,0.03224930039956142
2016-12-07,2016-12-07,71.400002,72.349998,69.75,71.25,5024052.0,71.25,0.0049243574019337535
2016-12-08,2016-12-08,72.550003,75.5,72.300003,73.099998,11229820.0,73.099998,0.025633520247191118
2016-12-09,2016-12-09,71.900002,75.650002,71.050003,74.199997,14764834.0,74.199997,0.01493577034611615
2016-12-12,2016-12-12,73.949997,75.150002,72.650002,73.5,5175087.0,73.5,-0.00947870352327662
2016-12-13,2016-12-13,74.099998,76.699997,73.0,76.300003,9379483.0,76.300003,0.03738757139009952
2016-12-14,2016-12-14,77.0,77.199997,75.349998,75.849998,5434967.0,75.849998,-0.005915298182180172
2016-12-15,2016-12-15,74.900002,76.949997,73.5,73.949997,6006468.0,73.949997,-0.02536853083785306
2016-12-16,2016-12-16,74.5,74.699997,72.699997,73.099998,4224507.0,73.099998,-0.011560809192905808
2016-12-19,2016-12-19,73.349998,74.699997,72.75,73.300003,3602958.0,73.300003,0.002732310424348405
2016-12-20,2016-12-20,73.699997,74.150002,71.150002,71.949997,3250919.0,71.949997,-0.018589258182545976
2016-12-21,2016-12-21,72.849998,73.0,71.599998,71.75,3678700.0,71.75,-0.002783536998022917
2016-12-22,2016-12-22,71.900002,72.25,67.599998,68.800003,7469817.0,68.800003,-0.04198406609578242
2016-12-23,2016-12-23,68.0,68.900002,67.0,68.099998,4992239.0,68.099998,-0.010226604757057169
2016-12-26,2016-12-26,67.949997,68.0,64.900002,65.300003,4976457.0,65.300003,-0.04198510156269997
2016-12-27,2016-12-27,65.349998,67.050003,64.900002,66.349998,5387338.0,66.349998,0.015951648410845287
2016-12-28,2016-12-28,67.0,69.25,67.0,67.849998,8768918.0,67.849998,0.02235562616905451
2016-12-29,2016-12-29,68.099998,69.800003,68.0,69.550003,5029660.0,69.550003,0.024746604699795505
2016-12-30,2016-12-30,69.699997,70.900002,68.599998,69.199997,5947692.0,69.199997,-0.005045142232864563
2017-01-02,2017-01-02,69.800003,70.800003,68.849998,70.349998,4895204.0,70.349998,0.016481935860094055
2017-01-03,2017-01-03,70.199997,71.449997,69.849998,70.400002,4251904.0,70.400002,0.0007105364419714987
2017-01-04,2017-01-04,70.699997,71.800003,70.199997,71.199997,3841755.0,71.199997,0.011299484710010077
2017-01-05,2017-01-05,72.300003,76.449997,71.5,75.5,11807159.0,75.5,0.05863987997188148
2017-01-06,2017-01-06,75.900002,77.199997,73.199997,73.550003,12215743.0,73.550003,-0.02616716841895439
2017-01-09,2017-01-09,74.150002,74.599998,73.0,74.25,3467157.0,74.25,0.009472289846784498
2017-01-10,2017-01-10,74.599998,75.5,74.0,74.800003,4120512.0,74.800003,0.007380147404573378
2017-01-11,2017-01-11,75.199997,85.699997,74.800003,81.949997,39447565.0,81.949997,0.09129134349476777
2017-01-12,2017-01-12,81.800003,82.5,78.75,80.650002,14493302.0,80.650002,-0.015990439212420604
2017-01-13,2017-01-13,80.699997,81.449997,77.5,78.449997,10195083.0,78.449997,-0.02765738843160648
2017-01-16,2017-01-16,78.5,81.800003,77.099998,78.900002,9944179.0,78.900002,0.005719812262247714
2017-01-17,2017-01-17,79.0,79.849998,77.199997,77.5,5546995.0,77.5,-0.017903316841069383
2017-01-18,2017-01-18,77.949997,81.800003,77.849998,80.199997,15330406.0,80.199997,0.03424554110668332
2017-01-19,2017-01-19,80.25,80.699997,79.199997,80.0,4958019.0,80.0,-0.002496842792103493
2017-01-20,2017-01-20,79.199997,80.599998,76.300003,77.150002,7578833.0,77.150002,-0.036275029941186254
2017-01-23,2017-01-23,77.349998,79.400002,77.199997,78.900002,6616751.0,78.900002,0.022429648467675808
2017-01-24,2017-01-24,79.0,81.5,78.949997,81.050003,8334067.0,81.050003,0.026885031995502292
2017-01-25,2017-01-25,81.699997,82.699997,80.099998,82.199997,11146331.0,82.199997,0.014088980369909796
2017-01-27,2017-01-27,82.5,83.900002,75.400002,79.300003,22846929.0,79.300003,-0.035917099093960125
2017-01-30,2017-01-30,79.400002,83.599998,79.050003,81.699997,14872645.0,81.699997,0.029815798674427182
2017-01-31,2017-01-31,81.0,82.400002,79.699997,80.0,7810228.0,80.0,-0.02102733047236871
2017-02-01,2017-02-01,80.199997,84.199997,78.550003,83.400002,13431034.0,83.400002,0.041621698671635336
2017-02-02,2017-02-02,83.5,87.199997,81.0,86.0,16549990.0,86.0,0.030698962907990787
2017-02-03,2017-02-03,86.099998,93.25,86.050003,91.300003,39982971.0,91.300003,0.05980352420612256
2017-02-06,2017-02-06,93.099998,94.25,90.099998,90.849998,14878725.0,90.849998,-0.00494104763175951
2017-02-07,2017-02-07,91.0,96.25,89.0,89.800003,39125532.0,89.800003,-0.011624764112144527
2017-02-08,2017-02-08,90.400002,92.449997,89.300003,91.599998,9792612.0,91.599998,0.019846241130297315
2017-02-09,2017-02-09,92.25,93.400002,90.199997,91.849998,12336141.0,91.849998,0.002725540040478869
2017-02-10,2017-02-10,92.349998,92.699997,90.199997,91.0,5076013.0,91.0,-0.009297283369652298
2017-02-13,2017-02-13,91.550003,92.400002,85.5,88.5,10591156.0,88.5,-0.027856954502966325
2017-02-14,2017-02-14,88.699997,89.5,87.099998,88.099998,5183856.0,88.099998,-0.0045300417732256895
2017-02-15,2017-02-15,89.0,93.75,88.199997,89.75,28033955.0,89.75,0.01855551712773096
2017-02-16,2017-02-16,90.449997,94.699997,90.449997,92.550003,21297456.0,92.550003,0.030721044066027936
2017-02-17,2017-02-17,93.050003,94.5,92.0,93.0,11452382.0,93.0,0.004850421718839647
2017-02-20,2017-02-20,93.449997,102.699997,93.0,100.150002,55711331.0,100.150002,0.07406958892861581
2017-02-21,2017-02-21,101.0,110.150002,101.0,109.400002,58706739.0,109.400002,0.08834182618754394
2017-02-22,2017-02-22,109.599998,111.5,103.199997,110.25,39187776.0,110.25,0.0077396060575392065
2017-02-23,2017-02-23,110.25,117.900002,107.0,116.599998,49390545.0,116.599998,0.0559987424367776
2017-02-27,2017-02-27,115.949997,125.5,114.349998,124.699997,52265713.0,124.699997,0.06716157186451888
2017-02-28,2017-02-28,126.5,129.550003,124.800003,125.449997,41787690.0,125.449997,0.005996420270268921
2017-03-01,2017-03-01,125.5,127.349998,123.800003,126.25,19000271.0,126.25,0.006356819256948754
2017-03-02,2017-03-02,127.449997,128.5,124.050003,125.050003,16033684.0,125.050003,-0.009550386841437941
2017-03-03,2017-03-03,124.900002,128.25,122.650002,126.400002,11527055.0,126.400002,0.0107378162215106
2017-03-06,2017-03-06,128.899994,129.699997,124.699997,125.949997,13014483.0,125.949997,-0.0035665185558988455
2017-03-07,2017-03-07,127.099998,127.849998,124.300003,124.800003,7491482.0,124.800003,-0.009172499005854816
2017-03-08,2017-03-08,125.0,125.400002,119.300003,122.300003,13736101.0,122.300003,-0.020235412750817083
2017-03-09,2017-03-09,121.800003,125.650002,114.0,118.25,40098048.0,118.25,-0.0336760398509286
2017-03-10,2017-03-10,120.900002,127.25,120.5,125.5,40470789.0,125.5,0.059504731199796275
2017-03-14,2017-03-14,129.5,129.699997,124.199997,124.849998,14230799.0,124.849998,-0.005192757865279951
2017-03-15,2017-03-15,124.900002,125.800003,122.5,122.949997,7439745.0,122.949997,-0.015335256444520162
2017-03-16,2017-03-16,125.5,130.600006,124.0,128.350006,21880452.0,128.350006,0.042983209802285316
2017-03-17,2017-03-17,129.0,132.0,127.25,129.949997,21304782.0,129.949997,0.012388783937372416
2017-03-20,2017-03-20,130.899994,131.0,126.099998,128.399994,11562259.0,128.399994,-0.011999393474808606
2017-03-21,2017-03-21,129.25,129.399994,126.599998,127.800003,7351249.0,127.800003,-0.004683779109275754
2017-03-22,2017-03-22,125.800003,126.949997,124.099998,124.75,6987236.0,124.75,-0.02415483078598424
2017-03-23,2017-03-23,125.5,126.400002,124.199997,125.5,4514928.0,125.5,0.00599402394021098
2017-03-24,2017-03-24,125.699997,126.900002,119.050003,119.75,17408161.0,119.75,-0.04689952228081395
2017-03-27,2017-03-27,121.0,121.849998,114.75,116.5,12043717.0,116.5,-0.027514963285269367
2017-03-28,2017-03-28,117.900002,121.449997,117.5,120.300003,10877034.0,120.300003,0.03209737491253328
2017-03-29,2017-03-29,120.300003,121.25,117.349998,118.550003,6982412.0,118.550003,-0.014653810101096454
2017-03-30,2017-03-30,119.199997,119.849998,117.199997,119.0,9221124.0,119.0,0.00378865529433714
2017-03-31,2017-03-31,121.0,123.949997,120.199997,121.0,15018988.0,121.0,0.01666705248521172
