Date,Date.1,MRPL.NS.Open,MRPL.NS.High,MRPL.NS.Low,MRPL.NS.Close,MRPL.NS.Volume,MRPL.NS.Adjusted,log_returns
2015-04-09,2015-04-09,72.5,75.800003,71.650002,72.25,1041265.0,65.652023,-0.0048325117450431785
2015-04-10,2015-04-10,72.199997,74.800003,72.199997,73.900002,564709.0,67.151337,0.02258041821715384
2015-04-13,2015-04-13,73.949997,74.900002,72.900002,73.25,565725.0,66.560692,-0.008834640325312115
2015-04-15,2015-04-15,73.400002,74.199997,69.349998,70.900002,375001.0,64.425301,-0.03260776446666913
2015-04-16,2015-04-16,71.0,73.0,69.099998,71.949997,274971.0,65.37941,0.01470094846207992
2015-04-17,2015-04-17,72.0,74.650002,71.699997,74.349998,1616817.0,67.560242,0.032812296845433415
2015-04-20,2015-04-20,75.050003,76.199997,74.050003,74.599998,1450859.0,67.787415,0.003356884313529207
2015-04-21,2015-04-21,74.0,75.550003,73.599998,74.150002,366229.0,67.37850999999999,-0.006050433900756325
2015-04-22,2015-04-22,73.699997,74.800003,71.300003,72.449997,298130.0,65.833748,-0.02319352995973389
2015-04-23,2015-04-23,73.0,73.699997,72.050003,72.599998,265243.0,65.970055,0.0020683325593182644
2015-04-24,2015-04-24,73.0,73.300003,70.25,70.849998,226444.0,64.37986,-0.0244000756668088
2015-04-27,2015-04-27,72.599998,72.599998,67.099998,67.650002,212499.0,61.472099,-0.04621745420573831
2015-04-28,2015-04-28,67.050003,70.5,67.050003,69.550003,707705.0,63.198589,0.027698577880038933
2015-04-29,2015-04-29,70.0,70.5,69.150002,69.5,212766.0,63.153149,-0.0007192620011133856
2015-04-30,2015-04-30,68.949997,72.199997,68.949997,69.949997,325627.0,63.562054,0.0064539441152273724
2015-05-04,2015-05-04,69.5,72.400002,69.5,70.25,293333.0,63.83466,0.004279645958107814
2015-05-05,2015-05-05,71.0,71.800003,69.949997,70.75,864113.0,64.289001,0.007092256042356305
2015-05-06,2015-05-06,70.099998,71.400002,67.900002,68.150002,144435.0,61.926437,-0.037441378472102826
2015-05-07,2015-05-07,67.5,70.5,66.75,70.0,301158.0,63.607491,0.026784065832377024
2015-05-08,2015-05-08,69.650002,71.449997,69.0,69.400002,212936.0,63.062283,-0.00860838935188557
2015-05-11,2015-05-11,70.0,70.5,69.050003,69.550003,108583.0,63.198589,0.0021591178770332675
2015-05-12,2015-05-12,69.400002,69.449997,65.300003,66.550003,241063.0,60.47255300000001,-0.044092382278015485
2015-05-13,2015-05-13,67.25,68.400002,66.449997,67.550003,137170.0,61.38122900000001,0.014914479123667057
2015-05-14,2015-05-14,68.400002,69.25,67.199997,68.849998,99168.0,62.562511,0.0190621610997308
2015-05-15,2015-05-15,67.400002,72.0,67.400002,71.599998,1303002.0,65.061371,0.03916476077940168
2015-05-18,2015-05-18,72.0,72.0,69.300003,69.900002,154356.0,63.516621,-0.02402937399889904
2015-05-19,2015-05-19,70.050003,70.900002,69.150002,69.400002,135921.0,63.062283,-0.007178762602918277
2015-05-20,2015-05-20,69.449997,70.900002,69.050003,69.599998,98086.0,63.244019,0.0028777047944252843
2015-05-21,2015-05-21,70.0,70.25,67.900002,68.5,129619.0,62.244473,-0.015930817617198834
2015-05-22,2015-05-22,68.949997,69.849998,68.0,68.199997,232896.0,61.971863,-0.004389284798597792
2015-05-25,2015-05-25,71.5,72.0,67.199997,68.949997,4936962.0,62.653374,0.010937075184753729
2015-05-26,2015-05-26,69.400002,70.800003,66.150002,67.050003,564353.0,60.92689100000001,-0.027942897449295682
2015-05-27,2015-05-27,66.75,68.0,65.599998,67.0,343354.0,60.88145400000001,-0.0007460408744153213
2015-05-28,2015-05-28,67.949997,68.5,66.599998,68.050003,330473.0,61.83556700000001,0.015550120399288048
2015-05-29,2015-05-29,68.300003,71.300003,68.300003,70.5,1048943.0,64.061829,0.035369978415388026
2015-06-01,2015-06-01,70.5,73.199997,70.25,71.0,577014.0,64.51616700000001,0.0070671484252322605
2015-06-02,2015-06-02,70.099998,71.099998,66.0,67.050003,1006060.0,60.92689100000001,-0.057241206365493014
2015-06-03,2015-06-03,67.0,67.449997,65.599998,66.400002,355324.0,60.33625,-0.009741553220581343
2015-06-04,2015-06-04,68.949997,68.949997,65.449997,66.400002,359150.0,60.33625,0.0
2015-06-05,2015-06-05,66.949997,66.949997,65.599998,65.849998,333239.0,59.836475,-0.008317659125119725
2015-06-08,2015-06-08,64.75,65.949997,64.400002,65.550003,719027.0,59.563873,-0.004566192280249126
2015-06-09,2015-06-09,65.5,65.949997,65.0,65.650002,208768.0,59.654739,0.0015243595957183944
2015-06-10,2015-06-10,65.25,69.5,65.25,66.699997,672514.0,60.608849,0.01586731335620506
2015-06-11,2015-06-11,67.099998,69.300003,65.949997,66.099998,558772.0,60.063641,-0.009036222088918857
2015-06-12,2015-06-12,66.0,75.0,66.0,71.5,4010982.0,64.970512,0.07852882199332177
2015-06-15,2015-06-15,70.75,72.0,68.650002,69.949997,1278112.0,63.562054,-0.021916848353315643
2015-06-16,2015-06-16,70.0,74.0,70.0,72.150002,1801787.0,65.56115,0.030966637837101633
2015-06-17,2015-06-17,72.599998,76.900002,72.5,74.400002,3918232.0,67.605682,0.030708737865646537
2015-06-18,2015-06-18,74.800003,77.849998,74.5,76.099998,3179437.0,69.150429,0.022592229224999368
2015-06-19,2015-06-19,76.300003,77.199997,74.050003,74.550003,1006990.0,67.741982,-0.020578156103280062
2015-06-22,2015-06-22,74.900002,76.599998,74.150002,74.5,926600.0,67.696541,-0.0006710203374709067
2015-06-23,2015-06-23,74.900002,75.75,72.949997,74.099998,1922647.0,67.333069,-0.005383602572512913
2015-06-24,2015-06-24,73.949997,75.0,72.0,72.400002,1143332.0,65.788322,-0.02320913760613319
2015-06-25,2015-06-25,72.050003,72.449997,70.699997,71.050003,602409.0,64.561607,-0.01882243015104823
2015-06-26,2015-06-26,71.0,71.75,70.0,70.099998,573779.0,63.69836,-0.013461098661830206
2015-06-29,2015-06-29,68.949997,73.0,67.0,72.300003,1245701.0,65.697449,0.030901280166847126
2015-06-30,2015-06-30,72.5,77.400002,71.800003,75.050003,5323774.0,68.19632,0.03733050771864832
2015-07-01,2015-07-01,75.400002,76.699997,74.0,74.699997,1096379.0,67.878273,-0.00467460636331829
2015-07-02,2015-07-02,75.199997,77.300003,74.400002,75.0,1519884.0,68.150879,0.004008057992458625
2015-07-03,2015-07-03,75.25,76.449997,73.449997,73.900002,1166967.0,67.151337,-0.01477522265960296
2015-07-06,2015-07-06,73.199997,75.800003,72.650002,75.0,1255444.0,68.150879,0.01477522265960296
2015-07-07,2015-07-07,75.349998,77.300003,74.699997,76.300003,2360044.0,69.332169,0.017184941544529764
2015-07-08,2015-07-08,76.300003,79.900002,74.650002,75.400002,5554342.0,68.514351,-0.011865770647978556
2015-07-09,2015-07-09,77.0,77.449997,72.25,72.849998,2170057.0,66.19722,-0.03440475887150196
2015-07-10,2015-07-10,74.0,75.599998,73.25,73.75,1406213.0,67.01503000000001,0.012278454487843149
2015-07-13,2015-07-13,74.199997,75.400002,73.800003,74.449997,1372981.0,67.6511,0.009446692055872674
2015-07-14,2015-07-14,74.949997,80.900002,73.199997,79.0,11801587.0,71.785591,0.0593201588163037
2015-07-15,2015-07-15,77.75,78.050003,75.050003,75.550003,5041170.0,68.65065799999999,-0.044653056444770016
2015-07-16,2015-07-16,75.599998,80.75,74.800003,78.75,7170135.0,71.558426,0.04148354585164782
2015-07-17,2015-07-17,79.0,79.400002,76.75,77.5,1990362.0,70.422577,-0.016000355095639133
2015-07-20,2015-07-20,77.650002,79.900002,76.599998,78.199997,2400122.0,71.058655,0.008991754972243804
2015-07-21,2015-07-21,78.099998,78.449997,74.099998,74.599998,1247729.0,67.787415,-0.04712910449909291
2015-07-22,2015-07-22,75.099998,77.199997,74.949997,75.800003,1468543.0,68.877831,0.015957811828733348
2015-07-23,2015-07-23,76.349998,77.599998,74.599998,75.050003,1335555.0,68.19632,-0.009943765627332013
2015-07-24,2015-07-24,75.400002,76.400002,73.699997,74.0,1039916.0,67.242203,-0.014089533209417303
2015-07-27,2015-07-27,73.650002,74.5,71.199997,71.900002,913346.0,65.333977,-0.02878884868518838
2015-07-28,2015-07-28,72.0,72.949997,70.099998,70.5,974493.0,64.061829,-0.019663527423161572
2015-07-29,2015-07-29,70.900002,72.900002,70.150002,70.800003,1960263.0,64.33444200000001,0.004246438117377238
2015-07-30,2015-07-30,71.349998,74.099998,71.150002,72.300003,1737431.0,65.697449,0.020964963481741702
2015-07-31,2015-07-31,72.75,74.449997,72.300003,72.699997,928238.0,66.060921,0.0055172650058326065
2015-08-03,2015-08-03,73.050003,73.449997,71.300003,71.599998,957783.0,65.061371,-0.015246368057481696
2015-08-04,2015-08-04,72.0,72.900002,71.199997,71.699997,781101.0,65.152245,0.0013957682390630664
2015-08-05,2015-08-05,72.150002,73.900002,71.5,71.800003,1675775.0,65.243111,0.0013937001668704596
2015-08-06,2015-08-06,72.150002,76.0,72.0,74.849998,3394254.0,68.01458000000001,0.041601631872961065
2015-08-07,2015-08-07,75.0,83.199997,75.0,82.099998,12254582.0,74.60249300000002,0.09245183092400566
2015-08-10,2015-08-10,80.0,80.0,72.599998,73.300003,10981697.0,66.606133,-0.11337726448822673
2015-08-11,2015-08-11,73.849998,75.300003,71.949997,73.400002,3288505.0,66.696999,0.0013632990119623045
2015-08-12,2015-08-12,73.0,74.400002,69.0,69.25,1974573.0,62.92598,-0.05820084440938623
2015-08-13,2015-08-13,69.849998,70.599998,66.550003,67.0,1497337.0,60.88145400000001,-0.03303051867939555
2015-08-14,2015-08-14,67.400002,69.599998,66.300003,68.449997,1206704.0,62.199032,0.02141084060621345
2015-08-17,2015-08-17,68.400002,68.75,66.349998,66.699997,962292.0,60.608849,-0.02589853140582488
2015-08-18,2015-08-18,67.199997,70.349998,67.050003,69.199997,1701028.0,62.880543,0.03679587806260454
2015-08-19,2015-08-19,69.199997,70.0,67.400002,67.699997,1002491.0,61.517529,-0.02191462498886665
2015-08-20,2015-08-20,67.400002,68.75,65.400002,66.0,1295829.0,59.972775,-0.02543144934456354
2015-08-21,2015-08-21,64.699997,66.199997,63.299999,65.550003,1078323.0,59.563873,-0.006841476681097802
2015-08-24,2015-08-24,62.099998,62.799999,53.0,54.900002,1941930.0,49.886448,-0.17729984985956634
2015-08-25,2015-08-25,56.200001,56.900002,47.450001,51.450001,2960397.0,46.751507,-0.06490289219648604
2015-08-26,2015-08-26,51.450001,55.400002,49.900002,51.599998,1850585.0,46.887802,0.0029110658270754537
2015-08-27,2015-08-27,53.099998,53.900002,52.75,53.349998,1227812.0,48.477993,0.0333523860529219
2015-08-28,2015-08-28,54.900002,57.0,54.5,55.75,1865950.0,50.658821,0.04400342911439559
2015-08-31,2015-08-31,56.0,56.549999,55.099998,55.400002,575395.0,50.340786,-0.006297768092402123
2015-09-01,2015-09-01,54.900002,54.900002,51.299999,51.599998,1284359.0,46.887802,-0.07105804707491536
2015-09-02,2015-09-02,52.150002,53.799999,51.75,53.049999,868022.0,48.205387,0.02771322196061554
2015-09-03,2015-09-03,53.799999,55.0,53.5,53.75,519838.0,48.841469,0.013108948298294898
2015-09-04,2015-09-04,53.849998,53.849998,51.25,52.150002,514070.0,47.387581,-0.030219536442734007
2015-09-07,2015-09-07,52.799999,53.5,50.400002,50.849998,505014.0,46.206299,-0.025244059367209196
2015-09-08,2015-09-08,51.299999,51.5,48.75,49.849998,1043642.0,45.297619,-0.01986166038408621
2015-09-09,2015-09-09,51.599998,53.200001,51.0,52.25,1427058.0,47.478447,0.04702139029646224
2015-09-10,2015-09-10,51.849998,54.299999,51.049999,52.950001,1868689.0,48.114521,0.013308162745732766
2015-09-11,2015-09-11,53.549999,53.75,51.25,51.5,912727.0,46.79694,-0.027766207272870158
2015-09-14,2015-09-14,52.0,52.799999,51.299999,51.599998,989028.0,46.887802,0.0019397401657941238
2015-09-15,2015-09-15,51.650002,52.599998,51.5,51.650002,481412.0,46.933243,0.0009686740017276207
2015-09-16,2015-09-16,52.049999,52.349998,51.299999,51.5,353597.0,46.79694,-0.0029084141675217445
2015-09-18,2015-09-18,52.0,52.599998,50.0,50.700001,1197236.0,46.069996,-0.015655924047124792
2015-09-21,2015-09-21,50.150002,51.950001,49.75,51.650002,798087.0,46.933243,0.018564338214646536
2015-09-22,2015-09-22,51.5,54.299999,51.5,52.049999,1528560.0,47.296711,0.0077145278584334065
2015-09-23,2015-09-23,51.849998,52.849998,51.5,52.400002,584952.0,47.614754,0.0067019129970113936
2015-09-24,2015-09-24,52.650002,52.950001,51.650002,51.900002,505337.0,47.160412,-0.009587859345372872
2015-09-28,2015-09-28,52.299999,52.5,51.5,51.799999,368506.0,47.069542,-0.0019286866715106925
2015-09-29,2015-09-29,51.099998,53.5,51.0,52.650002,644440.0,47.841923,0.016276180146181485
2015-09-30,2015-09-30,54.150002,55.099998,53.299999,53.75,2153495.0,48.841469,0.0206774212724401
2015-10-01,2015-10-01,54.099998,54.950001,52.599998,53.099998,796867.0,48.250824,-0.012166821235874092
2015-10-05,2015-10-05,53.400002,54.400002,53.299999,53.799999,420392.0,48.886898,0.013096520660242028
2015-10-06,2015-10-06,53.950001,54.799999,53.799999,54.349998,639234.0,49.386673,0.010171184449870195
2015-10-07,2015-10-07,54.900002,56.400002,54.400002,55.0,1105934.0,49.977314,0.011888571996589992
2015-10-08,2015-10-08,55.25,55.599998,54.599998,54.75,476249.0,49.750145,-0.004555804292863286
2015-10-09,2015-10-09,55.25,55.75,54.349998,54.700001,549493.0,49.704712,-0.0009136407115919453
2015-10-12,2015-10-12,54.75,55.700001,53.849998,54.150002,481000.0,49.204937,-0.01010577346918451
2015-10-13,2015-10-13,54.349998,56.450001,54.200001,55.900002,1026106.0,50.79512800000001,0.03180648048095547
2015-10-14,2015-10-14,56.099998,57.0,55.900002,56.200001,667858.0,51.06773,0.005352346402507369
2015-10-15,2015-10-15,56.5,56.700001,55.450001,55.75,375865.0,50.658821,-0.008039419372244172
2015-10-16,2015-10-16,56.0,56.599998,55.299999,55.900002,425440.0,50.79512800000001,0.0026870729697368034
2015-10-19,2015-10-19,56.900002,58.5,56.799999,57.5,1183218.0,52.249008,0.028220460545360208
2015-10-20,2015-10-20,57.700001,58.75,57.400002,57.700001,704763.0,52.430748,0.0034723081051519773
2015-10-21,2015-10-21,57.950001,58.25,56.650002,56.799999,511370.0,51.612934,-0.015720913131361147
2015-10-23,2015-10-23,57.700001,58.0,56.549999,56.650002,335796.0,51.476635,-0.0026442845913852158
2015-10-26,2015-10-26,57.0,57.200001,55.200001,56.150002,453614.0,51.022293,-0.008865360537866351
2015-10-27,2015-10-27,56.200001,56.450001,55.299999,55.75,262735.0,50.658821,-0.0071492833596362715
2015-10-28,2015-10-28,55.799999,56.75,55.400002,56.150002,341978.0,51.022293,0.0071492833596362715
2015-10-29,2015-10-29,56.450001,57.400002,56.299999,56.650002,533702.0,51.476635,0.008865360537866351
2015-10-30,2015-10-30,52.150002,55.650002,50.700001,54.75,3474764.0,49.750145,-0.03411463722794483
2015-11-02,2015-11-02,54.099998,54.700001,53.049999,54.049999,512607.0,49.114067,-0.01286788746014622
2015-11-03,2015-11-03,54.200001,54.75,52.150002,52.650002,474183.0,47.841923,-0.02624318539025872
2015-11-04,2015-11-04,53.450001,54.400002,53.0,53.150002,963305.0,48.296261,0.009451840330967798
2015-11-05,2015-11-05,53.099998,53.900002,52.650002,53.5,740748.0,48.614296,0.006563498375762311
2015-11-06,2015-11-06,53.700001,53.950001,52.200001,52.400002,429783.0,47.614754,-0.020774972836028027
2015-11-09,2015-11-09,52.400002,54.25,51.049999,53.950001,862613.0,49.023201,0.029151004652107737
2015-11-10,2015-11-10,53.799999,54.5,53.0,54.0,1085957.0,49.068634,0.0009263360859508297
2015-11-13,2015-11-13,53.200001,53.549999,52.099998,52.650002,354478.0,47.841923,-0.02531770660876065
2015-11-16,2015-11-16,52.599998,54.0,52.25,53.549999,531032.0,48.659729,0.016949462760992073
2015-11-17,2015-11-17,53.900002,54.5,53.099998,54.200001,395025.0,49.250374,0.012065193414088071
2015-11-18,2015-11-18,54.400002,55.0,53.5,53.599998,470807.0,48.705162,-0.011131941133293743
2015-11-19,2015-11-19,53.900002,57.400002,53.799999,56.950001,1113266.0,51.749237,0.060624667710832636
2015-11-20,2015-11-20,57.200001,58.700001,55.599998,56.549999,1520720.0,51.385765,-0.00704849949609887
2015-11-23,2015-11-23,56.049999,57.0,55.700001,55.950001,253347.0,50.840557,-0.010666786377891757
2015-11-24,2015-11-24,56.0,60.25,55.900002,59.799999,1984798.0,54.33897,0.06654724688763514
2015-11-26,2015-11-26,59.700001,64.800003,59.700001,64.150002,3524093.0,58.291725,0.07021849594275363
2015-11-27,2015-11-27,64.449997,68.800003,62.200001,67.949997,4034772.0,61.744701,0.05754801302886215
2015-11-30,2015-11-30,66.599998,68.599998,65.599998,66.949997,1725802.0,60.836018,-0.0148261431731731
2015-12-01,2015-12-01,66.5,69.0,65.199997,67.949997,949498.0,61.744701,0.0148261431731731
2015-12-02,2015-12-02,67.0,68.949997,66.849998,67.349998,461292.0,61.19949,-0.008869301910467975
2015-12-03,2015-12-03,67.050003,69.199997,66.5,66.949997,778542.0,60.836018,-0.005956841262705126
2015-12-04,2015-12-04,66.75,67.699997,66.0,66.300003,311226.0,60.245384,-0.009756059559649977
2015-12-07,2015-12-07,66.849998,67.5,64.400002,65.050003,367158.0,59.109535,-0.0190337072117579
2015-12-08,2015-12-08,64.300003,64.900002,61.799999,62.950001,719501.0,57.201309,-0.03281546537682445
2015-12-09,2015-12-09,62.900002,62.900002,60.700001,61.549999,788699.0,55.929153,-0.022491017950374115
2015-12-10,2015-12-10,61.5,63.700001,60.349998,63.400002,332250.0,57.610214,0.02961411358135546
2015-12-11,2015-12-11,63.099998,65.550003,62.299999,63.299999,622982.0,57.519344,-0.0015785697513024386
2015-12-14,2015-12-14,63.299999,64.599998,62.299999,63.049999,255061.0,57.292175,-0.003957256178329871
2015-12-15,2015-12-15,63.700001,64.449997,63.099998,63.799999,283187.0,57.973682,0.011825096505496902
2015-12-16,2015-12-16,64.0,66.849998,63.799999,65.349998,816770.0,59.382133,0.02400424092991393
2015-12-17,2015-12-17,65.199997,68.349998,65.199997,67.900002,906729.0,61.699268,0.03827867710754429
2015-12-18,2015-12-18,66.900002,68.550003,66.699997,67.949997,626228.0,61.744701,0.0007360910771012642
2015-12-21,2015-12-21,67.800003,68.75,66.699997,67.0,413448.0,60.88145400000001,-0.014079561743837845
2015-12-22,2015-12-22,67.300003,68.199997,66.699997,67.449997,451135.0,61.290359,0.00669395856288002
2015-12-23,2015-12-23,67.5,68.300003,66.599998,66.949997,235906.0,60.836018,-0.007440539992215278
2015-12-24,2015-12-24,67.25,67.400002,65.349998,65.599998,216256.0,59.609306,-0.020370312065345786
2015-12-28,2015-12-28,65.599998,66.800003,64.900002,65.050003,254925.0,59.109535,-0.00841945470606209
2015-12-29,2015-12-29,65.5,66.449997,63.950001,64.400002,387688.0,58.518894,-0.010042571664317991
2015-12-30,2015-12-30,64.800003,65.400002,64.5,65.099998,260644.0,59.154964,0.01081083268294325
2015-12-31,2015-12-31,65.099998,70.0,64.949997,67.849998,1058102.0,61.653831,0.04137485966415788
2016-01-01,2016-01-01,68.0,69.199997,67.050003,68.949997,542860.0,62.653374,0.016082165841670992
2016-01-04,2016-01-04,68.0,68.900002,65.25,66.199997,391990.0,60.15451,-0.04070111581205893
2016-01-05,2016-01-05,66.0,67.699997,66.0,66.599998,219863.0,60.517982,0.00602412518673745
2016-01-06,2016-01-06,66.900002,70.800003,66.099998,68.699997,1704398.0,62.426201,0.031044531052427438
2016-01-07,2016-01-07,68.0,68.0,66.199997,67.050003,987449.0,60.92689100000001,-0.02431043787640164
2016-01-08,2016-01-08,66.300003,68.449997,66.300003,66.800003,475371.0,60.699722,-0.0037355190374590563
2016-01-11,2016-01-11,66.599998,68.400002,64.900002,67.949997,385590.0,61.744701,0.017069039906881578
2016-01-12,2016-01-12,68.0,69.349998,67.300003,68.150002,604577.0,61.926437,0.0029390225359993143
2016-01-13,2016-01-13,69.0,69.0,63.099998,66.900002,840990.0,60.790588,-0.01851220623931393
2016-01-14,2016-01-14,64.050003,70.900002,64.050003,68.900002,1406661.0,62.607948,0.029457260545549424
2016-01-15,2016-01-15,69.199997,70.449997,65.099998,66.0,598937.0,59.972775,-0.04300152565650972
2016-01-18,2016-01-18,66.300003,68.800003,62.650002,64.050003,869816.0,58.200859,-0.029990595167773467
2016-01-19,2016-01-19,64.599998,66.199997,62.450001,64.650002,440993.0,58.746063,0.0093240239342105
2016-01-20,2016-01-20,64.699997,65.0,61.849998,62.849998,417661.0,57.110439,-0.028237218445648967
2016-01-21,2016-01-21,63.950001,66.0,62.5,63.099998,618266.0,57.337608,0.00396982393835188
2016-01-22,2016-01-22,64.099998,67.300003,63.5,66.449997,616054.0,60.38168,0.05172900416877013
2016-01-25,2016-01-25,66.900002,67.900002,64.5,64.949997,308278.0,59.018661,-0.02283206564156348
2016-01-27,2016-01-27,66.0,66.0,64.099998,64.400002,141846.0,58.518894,-0.008504005580970642
2016-01-28,2016-01-28,64.5,65.699997,64.349998,64.650002,160265.0,58.746063,0.003874461561061082
2016-01-29,2016-01-29,64.650002,65.699997,64.349998,65.25,176064.0,59.29126700000001,0.00923788901764766
2016-02-01,2016-02-01,65.300003,66.0,64.5,64.800003,158328.0,58.882362,-0.0069204379253564605
2016-02-02,2016-02-02,65.0,65.449997,60.299999,61.700001,390016.0,56.06546,-0.04902165246363222
2016-02-03,2016-02-03,61.200001,62.25,58.400002,60.0,324550.0,54.520706,-0.02793938052064915
2016-02-04,2016-02-04,61.900002,61.900002,59.25,60.400002,242930.0,54.88417800000001,0.006644554136653103
2016-02-05,2016-02-05,60.400002,64.050003,59.599998,62.799999,332023.0,57.065006,0.038965963891297584
2016-02-08,2016-02-08,63.0,65.5,62.5,63.0,470232.0,57.246738,0.003179588496276864
2016-02-09,2016-02-09,62.400002,64.5,60.599998,61.450001,314703.0,55.838287,-0.024910881595619827
2016-02-10,2016-02-10,61.450001,61.900002,59.0,59.599998,206494.0,54.157234,-0.030568224650650237
2016-02-11,2016-02-11,59.650002,59.849998,55.099998,56.049999,242866.0,50.931423,-0.0614114755824029
2016-02-12,2016-02-12,56.0,57.799999,51.950001,57.0,445179.0,51.79467,0.016807167401990952
2016-02-15,2016-02-15,61.0,62.200001,59.400002,60.799999,701751.0,55.24765,0.06453855733820646
2016-02-16,2016-02-16,61.650002,62.5,58.25,58.700001,249372.0,53.339424,-0.03515008551122323
2016-02-17,2016-02-17,59.0,61.150002,57.299999,60.099998,262720.0,54.611572,0.02357008164100316
2016-02-18,2016-02-18,60.900002,61.25,59.299999,59.799999,191251.0,54.33897,-0.0050041525973196785
2016-02-19,2016-02-19,58.400002,60.299999,58.400002,59.099998,346505.0,53.70289200000001,-0.011774794275769551
2016-02-22,2016-02-22,59.849998,60.0,59.0,59.549999,118555.0,54.111797,0.007585366417409922
2016-02-23,2016-02-23,59.900002,59.900002,54.0,54.299999,618344.0,49.34124,-0.09229197870634964
2016-02-24,2016-02-24,54.400002,55.799999,54.049999,55.599998,413807.0,50.522518,0.02365889536274146
2016-02-25,2016-02-25,55.799999,56.200001,54.650002,56.0,207486.0,50.885994,0.007168580809878034
2016-02-26,2016-02-26,56.75,56.900002,54.450001,55.0,174775.0,49.977314,-0.018018536230905543
2016-02-29,2016-02-29,55.200001,58.400002,54.049999,57.599998,370352.0,52.339874,0.046189307296375486
2016-03-01,2016-03-01,57.150002,60.400002,57.150002,59.849998,366552.0,54.384403000000006,0.0383189134315729
2016-03-02,2016-03-02,61.0,61.0,56.25,57.25,405014.0,52.021839,-0.044413792010610464
2016-03-03,2016-03-03,57.299999,60.75,56.799999,60.299999,587907.0,54.793308,0.051904458525366966
2016-03-04,2016-03-04,62.700001,63.5,60.099998,60.700001,1084677.0,55.156784,0.006611678398419585
2016-03-08,2016-03-08,61.200001,62.099998,59.599998,59.950001,538316.0,54.475273,-0.012432855815927455
2016-03-09,2016-03-09,59.799999,59.799999,57.900002,58.5,281706.0,53.157688,-0.02448415073888777
2016-03-10,2016-03-10,60.0,60.099998,58.299999,58.549999,469901.0,53.203121,0.000854318487993222
2016-03-11,2016-03-11,58.150002,59.75,57.5,57.75,474457.0,52.476177,-0.013757764856788146
2016-03-14,2016-03-14,58.200001,58.650002,57.5,57.799999,200013.0,52.521614,0.0008654849288451949
2016-03-15,2016-03-15,57.950001,58.099998,56.450001,56.700001,267236.0,51.522068,-0.01921455937036853
2016-03-16,2016-03-16,56.900002,57.25,55.0,55.450001,459627.0,50.386219,-0.022292515593925092
2016-03-17,2016-03-17,56.049999,58.299999,56.049999,57.900002,692484.0,52.612484,0.043235724838254885
2016-03-18,2016-03-18,58.5,58.799999,56.299999,57.150002,1286661.0,51.930973,-0.013038035544681305
2016-03-21,2016-03-21,56.599998,58.099998,56.599998,57.150002,473873.0,51.930973,0.0
2016-03-22,2016-03-22,57.599998,60.099998,57.150002,59.400002,566243.0,53.975498,0.03861480841033282
2016-03-23,2016-03-23,59.5,64.650002,58.950001,63.849998,2916291.0,58.019115,0.07224232236395968
2016-03-28,2016-03-28,64.0,64.0,60.700001,61.849998,644598.0,56.201759,-0.03182446987378551
2016-03-29,2016-03-29,62.099998,64.949997,59.849998,64.599998,746736.0,58.700626,0.04350233583018781
2016-03-30,2016-03-30,65.199997,68.300003,64.900002,67.800003,1480513.0,61.608398,0.04834780124364002
2016-03-31,2016-03-31,68.25,68.400002,66.349998,67.400002,431009.0,61.24493,-0.0059171219275055975
2016-04-01,2016-04-01,66.800003,69.599998,66.400002,69.199997,696460.0,62.880543,0.02635571309129769
2016-04-04,2016-04-04,69.5,69.699997,67.099998,68.0,269071.0,61.790131,-0.017493124425051576
2016-04-05,2016-04-05,67.900002,68.5,65.699997,66.400002,179346.0,60.33625,-0.023810575184107563
2016-04-06,2016-04-06,66.5,70.0,66.050003,69.0,731183.0,62.698811,0.03840940017099559
