Date,Date.1,MUTHOOTFIN.NS.Open,MUTHOOTFIN.NS.High,MUTHOOTFIN.NS.Low,MUTHOOTFIN.NS.Close,MUTHOOTFIN.NS.Volume,MUTHOOTFIN.NS.Adjusted,log_returns
2014-03-03,2014-03-03,165.0,167.399994,161.699997,163.350006,304445.0,146.69838,-0.011866965597415735
2014-03-04,2014-03-04,164.899994,166.300003,162.050003,162.75,209028.0,146.159576,-0.0036796310081204093
2014-03-05,2014-03-05,162.800003,169.0,162.800003,167.949997,631820.0,150.829483,0.031450935939170144
2014-03-06,2014-03-06,169.699997,169.699997,165.100006,165.5,217284.0,148.629242,-0.014695050838962054
2014-03-07,2014-03-07,165.5,167.399994,162.050003,163.600006,196815.0,146.922913,-0.011546848363554574
2014-03-10,2014-03-10,163.300003,173.699997,163.300003,171.5,1770267.0,154.01760900000005,0.04715889216096869
2014-03-11,2014-03-11,173.300003,174.399994,167.899994,169.699997,483511.0,152.401093,-0.010551124889840223
2014-03-12,2014-03-12,170.899994,171.949997,167.550003,169.399994,364932.0,152.131668,-0.0017694324210655308
2014-03-13,2014-03-13,170.0,170.949997,165.5,168.699997,724978.0,151.503021,-0.004140817377100703
2014-03-14,2014-03-14,167.100006,168.0,163.75,166.0,211676.0,149.07826200000005,-0.016134148971681306
2014-03-18,2014-03-18,166.0,167.899994,154.25,156.25,507799.0,140.322159,-0.060530501607508384
2014-03-19,2014-03-19,156.600006,160.5,156.5,158.100006,275550.0,141.983582,0.01177051643299354
2014-03-20,2014-03-20,160.0,160.850006,156.149994,156.75,169167.0,140.771194,-0.00857559647370909
2014-03-21,2014-03-21,156.100006,158.850006,155.0,156.850006,111647.0,140.861008,0.0006378106083522184
2014-03-24,2014-03-24,162.850006,168.800003,161.199997,167.600006,1291465.0,150.515182,0.06629031084447322
2014-03-25,2014-03-25,167.600006,170.5,163.199997,169.75,542767.0,152.445984,0.012746373846387549
2014-03-26,2014-03-26,170.199997,172.0,165.5,166.75,156087.0,149.751831,-0.017830866058095474
2014-03-27,2014-03-27,166.949997,170.899994,166.949997,169.050003,194260.0,151.817337,0.013698603960404121
2014-03-28,2014-03-28,170.0,171.5,167.199997,168.800003,121168.0,151.592834,-0.001479864964525568
2014-03-31,2014-03-31,169.899994,174.899994,167.5,172.0,243493.0,154.466644,0.018779973626916302
2014-04-01,2014-04-01,172.5,174.0,168.350006,169.550003,321095.0,152.26638799999995,-0.014346637039254873
2014-04-02,2014-04-02,173.0,176.449997,170.0,170.600006,382467.0,153.209351,0.006173753753340172
2014-04-03,2014-04-03,156.149994,167.899994,153.199997,166.100006,686141.0,149.168076,-0.026731596255904044
2014-04-04,2014-04-04,166.100006,166.100006,162.0,163.949997,107307.0,147.237244,-0.013028506450964095
2014-04-07,2014-04-07,164.0,165.699997,161.649994,163.449997,120120.0,146.788208,-0.003054404617341966
2014-04-09,2014-04-09,162.199997,163.399994,159.5,161.050003,670804.0,144.632858,-0.014792268319296475
2014-04-10,2014-04-10,161.600006,168.699997,161.600006,166.649994,379017.0,149.661987,0.03418081366547643
2014-04-11,2014-04-11,165.5,173.0,163.399994,164.350006,319008.0,147.596451,-0.01389746416288862
2014-04-15,2014-04-15,164.399994,166.550003,164.0,164.800003,131611.0,148.000595,0.0027344268644586838
2014-04-16,2014-04-16,164.100006,172.399994,164.100006,170.550003,403336.0,153.164444,0.034295847570573024
2014-04-17,2014-04-17,170.100006,186.850006,169.300003,178.199997,2481548.0,160.034607,0.043877943998828606
2014-04-21,2014-04-21,178.75,179.449997,174.100006,175.050003,248987.0,157.205734,-0.017834730438854862
2014-04-22,2014-04-22,176.699997,178.699997,173.399994,175.0,271159.0,157.16081200000005,-0.00028579377085335983
2014-04-23,2014-04-23,169.0,171.149994,164.600006,169.050003,306349.0,151.817337,-0.034591493459709355
2014-04-24,2014-04-24,169.050003,169.050003,169.050003,169.050003,0.0,151.817337,0.0
2014-04-25,2014-04-25,169.100006,173.949997,168.0,172.850006,292724.0,155.23001100000005,0.022229890974651667
2014-04-28,2014-04-28,171.550003,174.649994,171.050003,174.199997,110703.0,156.442368,0.0077797276654720795
2014-04-29,2014-04-29,173.800003,179.800003,172.0,175.449997,215576.0,157.564926,0.007149915327850032
2014-04-30,2014-04-30,174.0,181.899994,171.550003,179.350006,341116.0,161.067383,0.021985203482118187
2014-05-02,2014-05-02,179.350006,189.449997,179.350006,183.699997,381202.0,164.973984,0.02396498336527575
2014-05-05,2014-05-05,184.800003,184.800003,177.5,180.25,426444.0,161.875641,-0.01895939645013467
2014-05-06,2014-05-06,179.75,182.899994,177.600006,180.100006,399734.0,161.740936,-0.0008324975749296469
2014-05-14,2014-05-14,194.0,197.850006,189.0,191.199997,185461.0,171.709412,0.059807688224943874
2014-05-15,2014-05-15,191.199997,193.800003,189.100006,189.949997,139760.0,170.586823,-0.006559190022974447
2014-05-16,2014-05-16,190.0,199.899994,187.949997,192.649994,425771.0,173.011612,0.014114320713961346
2014-06-05,2014-06-05,201.0,207.5,199.050003,204.550003,224735.0,183.698547,0.05993736892200108
2014-06-09,2014-06-09,200.199997,203.199997,194.0,195.050003,185212.0,175.166962,-0.04755649489372793
2014-06-16,2014-06-16,191.850006,194.5,185.5,191.800003,96747.0,172.24826000000004,-0.016802779414565986
2014-06-17,2014-06-17,193.0,193.0,190.100006,191.350006,97638.0,171.844131,-0.002348957410212016
2014-06-18,2014-06-18,191.5,193.0,188.5,190.25,67884.0,170.856247,-0.005765308705536931
2014-06-19,2014-06-19,191.0,192.0,188.5,190.699997,37469.0,171.260376,0.002362522957389146
2014-06-20,2014-06-20,191.25,196.899994,186.399994,188.149994,137140.0,168.970337,-0.013461886280418334
2014-06-23,2014-06-23,187.899994,191.949997,183.899994,186.600006,97421.0,167.578339,-0.008272241355403942
2014-06-24,2014-06-24,185.0,191.350006,185.0,188.149994,68590.0,168.970337,0.008272241355403942
2014-06-25,2014-06-25,193.0,196.0,185.350006,188.0,294422.0,168.83561699999996,-0.0007976177183799392
2014-06-26,2014-06-26,189.399994,189.899994,184.350006,186.300003,177445.0,167.308914,-0.009083672985518376
2014-06-27,2014-06-27,187.25,188.449997,184.449997,186.100006,338685.0,167.12931799999996,-0.0010740160668225585
2014-06-30,2014-06-30,187.699997,190.25,178.0,188.300003,582759.0,169.105042,0.011752200099818031
2014-07-01,2014-07-01,189.399994,193.649994,188.0,189.050003,153066.0,169.77861,0.003975222074144469
2014-07-02,2014-07-02,190.0,191.350006,187.100006,188.600006,107433.0,169.37446599999996,-0.002383255349226232
2014-07-03,2014-07-03,189.699997,192.699997,187.300003,189.25,133618.0,169.958191,0.003440432647633607
2014-07-04,2014-07-04,187.449997,195.399994,187.399994,188.899994,340226.0,169.643875,-0.00185108467361772
2014-07-07,2014-07-07,191.0,195.5,188.800003,189.699997,251522.0,170.36231999999995,0.004226076347041641
2014-07-08,2014-07-08,187.300003,193.0,183.0,184.300003,145646.0,165.512787,-0.02887900851014713
2014-07-09,2014-07-09,185.25,185.25,178.199997,181.5,83710.0,162.99823,-0.01530911282027869
2014-07-10,2014-07-10,181.300003,182.699997,172.699997,180.75,190857.0,162.324677,-0.004140833294735025
2014-07-15,2014-07-15,173.899994,179.949997,170.300003,177.550003,133251.0,159.450882,-0.01786258360201476
2014-07-16,2014-07-16,179.949997,180.399994,175.199997,176.550003,69348.0,158.552841,-0.005648005493875452
2014-07-17,2014-07-17,176.550003,180.050003,176.100006,179.600006,71585.0,161.291916,0.017127946620818513
2014-07-21,2014-07-21,187.899994,188.699997,182.149994,182.550003,165918.0,163.941193,0.01629191816869469
2014-07-22,2014-07-22,181.0,184.699997,178.199997,178.75,104050.0,160.528564,-0.021035888668141208
2014-07-23,2014-07-23,180.399994,186.0,173.050003,173.949997,797978.0,156.217834,-0.027220490558907073
2014-07-24,2014-07-24,174.75,175.5,171.5,174.100006,175307.0,156.352554,0.0008620138920019116
2014-07-25,2014-07-25,173.050003,176.699997,172.050003,175.0,281499.0,157.16081200000005,0.005156142470057468
2014-07-30,2014-07-30,173.0,176.699997,173.0,175.0,874614.0,157.16081200000005,0.0
2014-08-01,2014-08-01,170.949997,175.350006,169.149994,174.149994,272528.0,156.39746100000005,-0.004868967421905346
2014-08-04,2014-08-04,172.5,177.100006,172.399994,175.0,73361.0,157.16081200000005,0.004868967421905346
2014-08-11,2014-08-11,178.0,179.949997,166.199997,175.949997,683572.0,158.01396200000005,0.005413834825435338
2014-08-13,2014-08-13,177.050003,179.75,173.949997,176.0,104932.0,158.058884,0.0002842509305747143
2014-08-19,2014-08-19,177.600006,202.0,177.600006,194.25,2410464.0,174.448502,0.09866193346623132
2014-08-22,2014-08-22,188.550003,197.199997,187.5,192.0,701287.0,172.427872,-0.011650564912276451
2014-09-02,2014-09-02,195.050003,195.399994,190.0,191.100006,119517.0,171.619629,-0.004698447072033929
2014-09-15,2014-09-15,198.399994,199.5,191.050003,192.25,173147.0,172.65235900000005,0.00599951859975878
2014-09-17,2014-09-17,191.0,200.699997,177.149994,196.399994,471895.0,176.37931799999996,0.02135680457732381
2014-09-19,2014-09-19,195.199997,205.0,195.0,203.350006,1187677.0,182.620865,0.034775335987507816
2014-09-22,2014-09-22,198.0,206.449997,196.649994,203.800003,445893.0,183.024979,0.0022104130057565285
2014-09-29,2014-09-29,191.75,207.399994,191.75,202.949997,475414.0,182.261658,-0.0041793048731255675
2014-09-30,2014-09-30,204.850006,207.449997,196.300003,204.399994,297123.0,183.563843,0.007119189320083486
2014-10-15,2014-10-15,188.550003,188.550003,188.550003,188.550003,0.0,169.329575,-0.08071556145906111
2014-10-16,2014-10-16,187.0,192.449997,187.0,188.199997,57817.0,169.015244,-0.0018580517435493606
2014-10-17,2014-10-17,186.300003,191.350006,186.300003,187.949997,33902.0,168.79071000000005,-0.0013293669363010352
2014-10-20,2014-10-20,190.550003,191.399994,187.699997,188.75,48642.0,169.509171,0.004247486449185267
2014-10-21,2014-10-21,189.050003,190.100006,185.550003,186.25,105559.0,167.264023,-0.013333491513831676
2014-10-22,2014-10-22,186.25,188.0,182.149994,182.899994,138529.0,167.86055,0.003560035151611629
2014-10-27,2014-10-27,184.100006,186.5,182.199997,183.600006,89658.0,168.503006,0.0038200142066138203
2014-10-28,2014-10-28,182.25,189.449997,182.25,186.75,306904.0,171.39399699999996,0.01701139281722419
2014-10-29,2014-10-29,185.75,188.300003,185.100006,186.75,119915.0,171.39399699999996,0.0
2014-10-30,2014-10-30,188.0,189.699997,186.350006,189.0,127749.0,173.458969,0.011976099292094313
2014-10-31,2014-10-31,190.0,198.5,188.300003,197.300003,183617.0,181.076508,0.042978556582359495
2014-11-03,2014-11-03,197.5,202.0,194.949997,198.350006,178134.0,182.040146,0.005307607082073672
2014-11-05,2014-11-05,201.0,201.0,187.100006,197.100006,1074693.0,180.892929,-0.006321941426219446
2014-11-07,2014-11-07,192.100006,197.5,189.550003,194.949997,458690.0,178.919724,-0.01096806776884218
2014-11-10,2014-11-10,194.949997,196.949997,194.300003,195.5,181384.0,179.4245,0.0028172706579905338
2014-11-11,2014-11-11,192.199997,198.0,190.100006,195.800003,379276.0,179.69984399999996,0.0015334190430316141
2014-11-17,2014-11-17,195.0,195.75,192.699997,193.050003,100731.0,177.175964,-0.014144540045880838
2014-11-18,2014-11-18,193.050003,195.0,192.050003,192.899994,108827.0,177.0383,-0.0007772922827928852
2014-11-21,2014-11-21,189.050003,192.5,188.550003,189.949997,114608.0,174.330841,-0.015411214419433604
2014-11-27,2014-11-27,187.300003,189.449997,187.100006,188.399994,161214.0,172.908325,-0.008193338178196008
2014-11-28,2014-11-28,195.100006,196.550003,192.0,195.75,526775.0,179.653931,0.03827085400694852
2014-12-02,2014-12-02,194.5,195.300003,191.300003,193.050003,551797.0,177.175964,-0.01388900912652602
2014-12-03,2014-12-03,194.0,196.899994,190.399994,192.199997,58599.0,176.395828,-0.004412893130377071
2014-12-04,2014-12-04,192.5,195.800003,192.5,195.100006,58285.0,179.057404,0.01497595466790447
2014-12-10,2014-12-10,194.0,200.449997,193.0,195.75,140921.0,179.653931,0.0033259475889986234
2014-12-12,2014-12-12,194.5,196.0,192.0,193.550003,24158.0,177.634842,-0.011302401007013074
2014-12-15,2014-12-15,188.050003,196.899994,188.0,195.050003,91660.0,179.011505,0.007720083769057418
2014-12-16,2014-12-16,193.100006,196.899994,191.199997,195.350006,140553.0,179.286835,0.0015368759687461875
2014-12-18,2014-12-18,190.0,193.800003,187.0,188.199997,103678.0,172.724762,-0.03728759702600737
2015-01-01,2015-01-01,196.0,216.699997,195.0,214.399994,1116007.0,196.770401,0.13033821542291868
2015-01-02,2015-01-02,216.5,216.5,201.399994,203.449997,466297.0,186.720779,-0.052423231332138436
2015-01-05,2015-01-05,204.0,205.5,196.550003,198.449997,396192.0,182.131912,-0.02488312480053612
2015-01-06,2015-01-06,193.850006,197.699997,193.0,195.949997,201169.0,179.837494,-0.01267758375158845
2015-01-07,2015-01-07,195.899994,197.449997,192.0,195.600006,142198.0,179.51629599999995,-0.001787642676799095
2015-01-08,2015-01-08,197.0,198.949997,195.0,196.550003,857536.0,180.388168,0.0048450285715171395
2015-01-09,2015-01-09,201.050003,205.0,195.0,196.300003,472822.0,180.158722,-0.0012727666627441179
2015-01-12,2015-01-12,196.5,197.5,195.350006,196.149994,138238.0,180.021057,-0.0007644238501445244
2015-01-13,2015-01-13,195.350006,197.5,195.0,196.050003,551075.0,179.929276,-0.000509964812223096
2015-01-14,2015-01-14,196.199997,198.5,190.550003,192.449997,193648.0,176.62528999999995,-0.01853337966928681
2015-01-15,2015-01-15,196.0,200.600006,190.550003,198.850006,3778423.0,182.499023,0.032714336683541845
2015-01-16,2015-01-16,199.949997,202.399994,196.199997,197.449997,352406.0,181.214157,-0.0070652998875289095
2015-01-19,2015-01-19,198.0,217.449997,196.550003,207.100006,1604458.0,190.070663,0.04771639384919446
2015-01-20,2015-01-20,206.0,219.399994,202.399994,216.850006,1835301.0,199.018936,0.04600406243113842
2015-01-21,2015-01-21,218.300003,234.5,217.5,232.5,2170525.0,213.38208,0.06968438560709611
2015-01-22,2015-01-22,234.600006,234.899994,217.550003,228.5,2424387.0,209.710983,-0.017354050225924844
2015-01-23,2015-01-23,226.0,227.100006,212.050003,222.850006,1550258.0,204.525589,-0.025037214118379225
2015-01-27,2015-01-27,222.0,226.850006,215.350006,221.949997,446407.0,203.699585,-0.00404681131823903
2015-01-28,2015-01-28,221.0,224.899994,210.0,221.600006,898328.0,203.378357,-0.0015782140643487708
2015-01-29,2015-01-29,221.100006,224.0,216.649994,219.699997,723703.0,201.634583,-0.00861100771238288
2015-01-30,2015-01-30,219.699997,220.449997,210.25,211.149994,131113.0,193.787628,-0.03969420573460258
2015-02-02,2015-02-02,211.0,219.449997,208.699997,215.050003,591712.0,197.366959,0.018301873627663667
2015-02-03,2015-02-03,215.050003,216.800003,206.25,208.100006,211112.0,190.988434,-0.03285186079796354
2015-02-04,2015-02-04,210.75,212.0,206.699997,209.75,770070.0,192.502747,0.007897552516610062
2015-02-05,2015-02-05,210.5,219.5,210.0,214.300003,237728.0,196.678619,0.02146059720533522
2015-02-06,2015-02-06,216.0,216.800003,212.649994,213.699997,183456.0,196.12796,-0.002803717606368217
2015-02-09,2015-02-09,207.050003,218.0,207.050003,214.350006,566965.0,196.724518,0.0030370609424599238
2015-02-10,2015-02-10,218.0,220.100006,211.449997,214.550003,325337.0,196.908066,0.0009325854655513056
2015-02-11,2015-02-11,214.5,215.699997,207.5,207.850006,230052.0,190.758987,-0.03172616668454342
2015-02-12,2015-02-12,208.199997,210.899994,203.699997,208.5,294480.0,191.35553,0.0031223282973993354
2015-02-13,2015-02-13,210.050003,212.800003,208.699997,210.649994,391528.0,193.328735,0.010258918731016031
2015-02-16,2015-02-16,210.0,214.800003,210.0,212.949997,181940.0,195.439606,0.010859380876731885
2015-02-18,2015-02-18,214.0,218.850006,211.100006,217.350006,322967.0,199.477814,0.020451611142323856
2015-02-19,2015-02-19,218.0,221.199997,215.199997,218.699997,300914.0,200.716812,0.0061919969843948755
2015-02-20,2015-02-20,219.850006,220.5,217.5,219.699997,136538.0,201.634583,0.004562045033991603
2015-02-23,2015-02-23,222.0,222.0,216.649994,219.699997,497314.0,201.634583,0.0
2015-02-24,2015-02-24,218.550003,220.5,215.699997,218.350006,103727.0,200.395599,-0.00616365625246651
2015-02-25,2015-02-25,218.350006,219.800003,215.149994,215.949997,268526.0,198.192932,-0.011052447580233604
2015-02-26,2015-02-26,215.300003,224.149994,213.300003,218.100006,467624.0,200.166168,0.009906901280055893
2015-02-27,2015-02-27,219.699997,223.899994,212.050003,219.899994,800998.0,201.81813,0.008219083719624544
2015-03-02,2015-03-02,238.149994,240.25,219.0,220.5,1193700.0,202.36882,0.0027249288516140173
2015-03-03,2015-03-03,221.699997,223.25,219.100006,220.5,290386.0,202.36882,0.0
2015-03-04,2015-03-04,223.199997,228.0,218.25,220.0,632267.0,201.909912,-0.0022702564383401125
2015-03-05,2015-03-05,220.0,221.050003,216.0,219.050003,714904.0,201.038025,-0.004327548452994989
2015-03-09,2015-03-09,216.399994,223.600006,216.0,217.399994,203933.0,199.523697,-0.007561058040655766
2015-03-10,2015-03-10,218.0,219.5,209.050003,212.550003,115944.0,195.072525,-0.022561598736361432
2015-03-11,2015-03-11,214.199997,216.75,212.100006,213.5,59173.0,195.944412,0.004459594265634692
2015-03-12,2015-03-12,213.25,215.649994,211.5,213.699997,58487.0,196.12796,0.0009362965947978806
2015-03-13,2015-03-13,213.050003,217.050003,209.850006,211.050003,54435.0,193.695877,-0.012478018661478352
2015-03-16,2015-03-16,210.350006,210.350006,200.100006,204.600006,149025.0,187.776245,-0.031038216867689705
2015-03-17,2015-03-17,210.0,210.399994,202.100006,205.100006,64293.0,188.235107,0.0024406828429173193
2015-03-18,2015-03-18,206.0,206.199997,202.050003,202.550003,75018.0,185.894775,-0.012510962845080796
2015-03-19,2015-03-19,205.350006,205.350006,193.25,195.600006,112105.0,179.51629599999995,-0.03491479850062884
2015-03-20,2015-03-20,198.850006,201.399994,193.699997,195.699997,120255.0,179.608047,0.0005109706639760958
2015-03-23,2015-03-23,196.0,199.100006,190.699997,194.399994,131280.0,178.414917,-0.006665127865692178
2015-03-24,2015-03-24,193.149994,198.0,190.0,194.449997,62584.0,178.460831,0.0002573108456411788
2015-03-25,2015-03-25,195.300003,201.5,194.199997,195.050003,85301.0,179.011505,0.0030809345514795088
2015-03-26,2015-03-26,194.5,198.449997,194.0,195.600006,132453.0,179.51629599999995,0.0028159118045953946
2015-03-27,2015-03-27,195.600006,198.149994,194.300003,197.399994,72593.0,181.168259,0.00916021786005672
2015-03-30,2015-03-30,197.399994,208.199997,197.399994,205.649994,121001.0,188.739883,0.040943579509647776
2015-03-31,2015-03-31,206.0,213.699997,202.300003,207.050003,567537.0,190.02478,0.006784698016428337
2015-04-01,2015-04-01,202.350006,208.75,202.350006,204.399994,34399.0,187.592667,-0.012881537387022137
2015-04-06,2015-04-06,204.899994,205.199997,201.100006,201.600006,30769.0,185.022903,-0.0137933299062718
2015-04-07,2015-04-07,204.050003,205.399994,202.25,204.149994,43475.0,187.363235,0.012569548510058759
2015-04-08,2015-04-08,205.75,209.449997,202.0,202.300003,63383.0,185.665359,-0.00910325777939569
2015-04-09,2015-04-09,203.75,205.0,198.600006,199.25,70662.0,182.86615,-0.01519144368867664
2015-04-10,2015-04-10,199.850006,203.399994,199.199997,203.149994,36999.0,186.44545,0.01938423854405169
2015-04-13,2015-04-13,203.300003,206.350006,194.100006,199.550003,281469.0,183.141495,-0.017879652201636453
2015-04-15,2015-04-15,199.350006,203.800003,190.0,191.649994,334933.0,175.891068,-0.04039417919753596
2015-04-16,2015-04-16,193.0,195.600006,189.050003,192.600006,146758.0,176.762985,0.004944895822167617
2015-04-17,2015-04-17,193.0,194.0,187.5,189.75,95604.0,174.147308,-0.014908228670794443
2015-04-20,2015-04-20,191.0,191.550003,189.0,189.800003,38190.0,174.19319199999995,0.0002634433852239937
2015-04-21,2015-04-21,190.0,194.0,188.0,191.550003,92741.0,175.799301,0.009178026994757005
2015-04-22,2015-04-22,191.850006,193.350006,189.300003,190.949997,373204.0,175.248627,-0.0031373177720590557
2015-04-23,2015-04-23,191.100006,192.75,188.699997,189.300003,46687.0,173.734299,-0.008678576467826995
2015-04-24,2015-04-24,189.5,190.949997,185.550003,187.199997,78600.0,171.80699199999995,-0.011155407685464523
2015-04-27,2015-04-27,186.0,187.949997,178.199997,184.399994,82754.0,169.23722800000004,-0.015070260597473071
2015-04-28,2015-04-28,184.199997,186.0,181.5,183.550003,132083.0,168.457123,-0.0046201921079083155
2015-04-29,2015-04-29,184.5,185.0,181.25,184.0,33927.0,168.870132,0.0024487153068850627
2015-04-30,2015-04-30,184.0,184.800003,181.600006,183.5,31866.0,168.41124,-0.002721124386058093
2015-05-04,2015-05-04,185.0,188.699997,183.600006,184.899994,206078.0,169.696106,0.007600380176898901
2015-05-05,2015-05-05,185.5,186.899994,183.0,184.300003,147301.0,169.145432,-0.0032503363552089932
2015-05-06,2015-05-06,190.0,191.5,175.199997,177.300003,577798.0,162.721054,-0.038721479582005884
2015-05-07,2015-05-07,179.0,179.0,172.550003,173.600006,284029.0,159.325287,-0.021089467115557703
2015-05-08,2015-05-08,174.850006,180.0,174.5,178.300003,957253.0,163.638824,0.026713763980230176
2015-05-11,2015-05-11,177.899994,188.0,177.899994,186.75,353803.0,171.39399699999996,0.046303275684716816
2015-05-12,2015-05-12,188.149994,188.149994,182.5,185.949997,570406.0,170.65976,-0.004293115410609616
2015-05-13,2015-05-13,184.600006,194.899994,184.399994,191.600006,257583.0,175.8452,0.02993219575403216
2015-05-14,2015-05-14,193.75,193.75,186.25,191.199997,162940.0,175.478073,-0.0020899676272412293
2015-05-15,2015-05-15,190.699997,192.75,188.75,190.949997,160351.0,175.248627,-0.0013084035674086893
2015-05-18,2015-05-18,192.0,192.0,188.100006,190.899994,146653.0,175.202744,-0.00026185088179975224
2015-05-19,2015-05-19,190.0,192.0,188.100006,191.25,309139.0,175.523972,0.0018317856904959129
2015-05-20,2015-05-20,192.75,194.0,190.050003,192.850006,1367674.0,176.992416,0.008331258027629573
2015-05-21,2015-05-21,193.899994,195.0,191.25,191.899994,158809.0,176.120514,-0.0049383848502460035
2015-05-22,2015-05-22,192.699997,192.699997,189.899994,191.050003,351871.0,175.340408,-0.0044392262825230224
2015-05-25,2015-05-25,192.399994,192.399994,187.699997,188.800003,37204.0,173.275421,-0.011846915600528972
2015-05-26,2015-05-26,191.5,191.5,185.149994,185.75,37512.0,170.47624199999996,-0.016286413559011947
2015-05-27,2015-05-27,188.0,190.0,184.5,188.199997,42624.0,172.724762,0.013103412555127923
2015-05-28,2015-05-28,188.050003,190.25,183.399994,187.800003,73588.0,172.35763500000004,-0.0021277650885815898
2015-05-29,2015-05-29,187.550003,204.0,184.100006,195.050003,888118.0,179.011505,0.03787848614584277
2015-06-01,2015-06-01,195.0,197.100006,189.050003,189.699997,94171.0,174.10141000000004,-0.027812131983157684
2015-06-02,2015-06-02,189.100006,189.199997,183.0,185.800003,197622.0,170.52211,-0.020772979799608567
2015-06-03,2015-06-03,188.699997,189.949997,181.449997,188.0,176984.0,172.541199,0.011771077001999863
2015-06-04,2015-06-04,186.0,190.050003,185.350006,189.600006,376920.0,174.00964399999995,0.008474680228424347
2015-06-05,2015-06-05,188.0,190.5,186.550003,188.25,178641.0,172.770645,-0.007145759499209703
2015-06-08,2015-06-08,186.399994,190.5,185.0,187.399994,48973.0,171.99053999999995,-0.004525488165853631
