Date,Date.1,NHPC.NS.Open,NHPC.NS.High,NHPC.NS.Low,NHPC.NS.Close,NHPC.NS.Volume,NHPC.NS.Adjusted,log_returns
2014-03-27,2014-03-27,17.799999,18.15,17.799999,18.049999,12912056.0,14.501213,0.011142018930971886
2014-03-28,2014-03-28,18.049999,19.6,18.049999,19.450001,11033138.0,15.625966,0.07470171661139703
2014-03-31,2014-03-31,19.5,19.75,19.0,19.1,6652555.0,15.344777,-0.01815886216632201
2014-04-01,2014-04-01,19.049999,19.950001,18.799999,19.5,9973425.0,15.666133,0.020726093086857574
2014-04-02,2014-04-02,19.5,19.799999,19.200001,19.5,4158255.0,15.666133,0.0
2014-04-03,2014-04-03,19.6,19.6,19.0,19.200001,3016192.0,15.425115,-0.015504223438818519
2014-04-04,2014-04-04,19.200001,19.5,19.049999,19.15,3567151.0,15.384944,-0.002607656334779218
2014-04-07,2014-04-07,19.049999,19.35,18.799999,19.049999,4069033.0,15.304605,-0.005235605353343775
2014-04-09,2014-04-09,19.049999,19.799999,19.049999,19.700001,8243984.0,15.826813,0.033551763523894
2014-04-10,2014-04-10,19.700001,20.6,19.450001,20.15,12324782.0,16.188335000000002,0.02258539411205307
2014-04-11,2014-04-11,20.1,20.85,19.9,20.5,9573280.0,16.469524,0.01722072159874477
2014-04-15,2014-04-15,20.5,20.75,19.799999,20.200001,7392364.0,16.228506,-0.01474231720625685
2014-04-16,2014-04-16,20.049999,20.299999,19.75,19.9,5434994.0,15.987489000000002,-0.014962846666274562
2014-04-17,2014-04-17,19.85,20.15,19.799999,20.0,3555777.0,16.067826999999998,0.0050124708305294705
2014-04-21,2014-04-21,19.950001,20.4,19.950001,20.1,5535841.0,16.148167,0.004987595077492024
2014-04-22,2014-04-22,20.15,20.25,19.9,19.950001,4640885.0,16.02766,-0.007490565103779102
2014-04-23,2014-04-23,20.0,20.200001,19.950001,20.0,8970041.0,16.067826999999998,0.002502970026287077
2014-04-24,2014-04-24,20.0,20.0,20.0,20.0,0.0,16.067826999999998,0.0
2014-04-25,2014-04-25,20.1,20.200001,19.799999,19.85,3775403.0,15.947319,-0.007528222369498572
2014-04-28,2014-04-28,19.950001,20.25,19.85,20.1,3990189.0,16.148167,0.012515817446990596
2014-04-29,2014-04-29,20.1,20.200001,19.549999,19.65,3594926.0,15.786641,-0.02264246871349229
2014-04-30,2014-04-30,19.700001,19.9,18.549999,19.0,7411240.0,15.264437,-0.03363833231068192
2014-05-02,2014-05-02,19.15,19.299999,18.9,19.15,5901781.0,15.384944,0.00786362510733607
2014-05-05,2014-05-05,19.049999,19.200001,18.9,18.950001,3853690.0,15.224268,-0.010498635235975051
2014-05-06,2014-05-06,18.950001,19.049999,18.75,18.799999,3702655.0,15.103761,-0.007946947967334859
2014-05-07,2014-05-07,18.700001,18.950001,18.65,18.700001,4892879.0,15.023419,-0.005333535395920297
2014-05-08,2014-05-08,18.75,18.950001,18.4,18.450001,8197445.0,14.822573,-0.013459028726705123
2014-05-09,2014-05-09,18.4,19.15,18.4,18.950001,4852942.0,15.224268,0.026739512089960282
2014-05-12,2014-05-12,19.0,19.549999,19.0,19.4,5286637.0,15.585793,0.0234690605610206
2014-05-13,2014-05-13,19.9,20.4,19.549999,20.0,14057528.0,16.067826999999998,0.030459155514300562
2014-05-14,2014-05-14,20.35,20.85,19.9,20.65,10722193.0,16.590031,0.031983023098422166
2014-05-15,2014-05-15,20.799999,20.950001,20.049999,20.35,14614691.0,16.349018,-0.014634138418707645
2014-05-16,2014-05-16,20.9,21.299999,20.25,20.5,19068810.0,16.469524,0.0073438083622874295
2014-05-19,2014-05-19,20.799999,23.5,20.65,23.299999,31475822.0,18.719019,0.12802842309043605
2014-05-20,2014-05-20,23.65,24.15,22.5,23.450001,23720179.0,18.839529,0.0064172030055496
2014-05-21,2014-05-21,23.700001,24.1,22.75,23.4,20346951.0,18.799358,-0.0021345485190669145
2014-05-22,2014-05-22,23.75,26.85,23.5,26.299999,59893101.0,21.129192,0.11683287111022488
2014-05-23,2014-05-23,26.75,27.4,26.049999,27.1,30490555.0,21.77191,0.029965015386769437
2014-05-26,2014-05-26,27.6,28.6,24.4,25.65,35625522.0,20.606989,-0.05499031671312205
2014-05-27,2014-05-27,25.700001,25.799999,24.0,24.75,20872075.0,19.883938,-0.03571801995784485
2014-05-28,2014-05-28,24.75,25.4,24.25,25.0,17078872.0,20.084787,0.010050392683288669
2014-05-29,2014-05-29,25.049999,25.35,24.6,25.0,18939651.0,20.084787,0.0
2014-05-30,2014-05-30,25.299999,25.4,24.549999,24.799999,13911816.0,19.924107,-0.008032257221796346
2014-06-02,2014-06-02,23.5,25.200001,23.450001,25.049999,18236363.0,20.124954,0.010030131983564505
2014-06-03,2014-06-03,25.1,25.35,24.75,25.1,7997325.0,20.165123,0.001993990396658596
2014-06-04,2014-06-04,24.85,26.35,24.85,25.85,15165247.0,20.767670000000006,0.0294429225805386
2014-06-05,2014-06-05,25.950001,27.0,25.65,26.6,16782046.0,21.370213,0.02860058596025672
2014-06-06,2014-06-06,26.9,27.200001,26.200001,26.75,13541759.0,21.490719,0.005623130991605496
2014-06-09,2014-06-09,27.0,28.549999,26.5,28.15,29285911.0,22.615467,0.05101288521086378
2014-06-10,2014-06-10,28.4,28.549999,27.049999,28.15,23731996.0,22.615467,0.0
2014-06-11,2014-06-11,28.35,29.6,27.35,28.0,43915687.0,22.494961,-0.005342724154624001
2014-06-12,2014-06-12,28.0,29.200001,27.4,28.700001,29793308.0,23.057333,0.02469252476582096
2014-06-13,2014-06-13,29.049999,29.1,26.75,27.049999,28118700.0,21.731737,-0.05921012669224845
2014-06-16,2014-06-16,26.9,27.049999,25.65,26.35,21117136.0,21.169363,-0.02621873170217848
2014-06-17,2014-06-17,26.200001,27.049999,26.049999,27.0,14710566.0,21.691568,0.024368618659980083
2014-06-18,2014-06-18,27.1,27.4,25.799999,26.25,19589676.0,21.089024,-0.028170898041376624
2014-06-19,2014-06-19,26.299999,26.700001,25.9,26.200001,12366405.0,21.048857,-0.001906456196306028
2014-06-20,2014-06-20,26.049999,26.35,25.950001,26.1,8956051.0,20.968519,-0.0038240416488881657
2014-06-23,2014-06-23,26.1,26.450001,25.799999,26.0,8440229.0,20.888176,-0.0038389604660382655
2014-06-24,2014-06-24,26.0,26.85,26.0,26.299999,15841111.0,21.129192,0.011472334175076426
2014-06-25,2014-06-25,26.35,26.65,26.200001,26.299999,6817682.0,21.129192,0.0
2014-06-26,2014-06-26,26.35,26.450001,25.799999,25.950001,13273016.0,20.848007,-0.013397235280814712
2014-06-27,2014-06-27,25.85,26.25,25.35,25.75,13876383.0,20.687328,-0.00773701724273268
2014-06-30,2014-06-30,25.85,26.450001,25.799999,26.4,8160714.0,21.209532,0.024929364366181872
2014-07-01,2014-07-01,26.450001,26.65,26.1,26.200001,6470378.0,21.048857,-0.007604443902784475
2014-07-02,2014-07-02,26.450001,27.75,26.4,27.6,18224649.0,22.173601,0.05205617777446303
2014-07-03,2014-07-03,27.950001,27.950001,26.9,27.200001,14807519.0,21.852245,-0.014598774882168987
2014-07-04,2014-07-04,27.299999,27.700001,26.950001,27.4,9697181.0,22.012922,0.007325982305161015
2014-07-07,2014-07-07,27.5,27.6,27.0,27.15,9199819.0,21.812077,-0.009165837339710324
2014-07-08,2014-07-08,27.450001,27.450001,24.799999,25.1,12515917.0,20.165123,-0.07850927924007678
2014-07-09,2014-07-09,25.15,25.299999,23.5,24.549999,11629500.0,19.723259,-0.02215592877275485
2014-07-10,2014-07-10,24.9,25.85,23.75,24.9,17167074.0,20.004444,0.014155849659593931
2014-07-11,2014-07-11,25.0,25.299999,23.5,23.6,9710343.0,18.960037,-0.0536210005694624
2014-07-14,2014-07-14,23.65,24.049999,23.5,23.75,5534502.0,19.080547,0.006335886070537367
2014-07-15,2014-07-15,23.85,24.25,23.6,24.0,5370778.0,19.281395,0.01047130696440135
2014-07-16,2014-07-16,24.200001,24.450001,23.85,24.35,4724174.0,19.56258,0.014477916412175771
2014-07-17,2014-07-17,24.35,24.75,24.15,24.549999,8730299.0,19.723259,0.008180041462753973
2014-07-18,2014-07-18,24.5,24.549999,23.950001,24.0,4350491.0,19.281395,-0.022657957874929743
2014-07-21,2014-07-21,24.15,24.35,24.0,24.049999,4957358.0,19.321562,0.0020810330408589373
2014-07-22,2014-07-22,24.0,24.049999,23.5,23.65,5901080.0,19.000208,-0.016771747902622813
2014-07-23,2014-07-23,23.65,23.950001,23.299999,23.65,5923630.0,19.000208,0.0
2014-07-24,2014-07-24,23.700001,23.9,23.450001,23.549999,4959912.0,18.919867,-0.004237392474223611
2014-07-25,2014-07-25,23.5,23.549999,22.75,23.1,5989673.0,18.55834,-0.01929325029779827
2014-07-28,2014-07-28,22.950001,23.15,22.75,22.85,3996400.0,18.357496,-0.010881291253906687
2014-07-30,2014-07-30,22.799999,23.200001,22.75,23.049999,6330672.0,18.518169,0.00871436579073537
2014-07-31,2014-07-31,23.0,23.25,22.700001,22.85,10811982.0,18.357496,-0.00871436579073537
2014-08-01,2014-08-01,22.5,22.9,22.450001,22.5,4055664.0,18.076307,-0.01543591719821791
2014-08-04,2014-08-04,22.549999,22.75,22.25,22.4,3593208.0,17.995967999999994,-0.0044543424463756595
2014-08-05,2014-08-05,22.549999,23.25,22.450001,23.1,5259350.0,18.55834,0.03077155089850025
2014-08-06,2014-08-06,23.049999,23.200001,22.700001,22.75,5043047.0,18.277157,-0.015267254936319754
2014-08-07,2014-08-07,22.799999,22.85,22.25,22.450001,4991062.0,18.036139,-0.013274561428852305
2014-08-08,2014-08-08,22.200001,22.25,21.85,21.950001,4650952.0,17.634441,-0.02252360247932339
2014-08-11,2014-08-11,22.1,22.200001,21.9,21.950001,2933321.0,17.634441,0.0
2014-08-12,2014-08-12,22.0,22.15,21.950001,22.049999,3193077.0,17.714781,0.004545510977856271
2014-08-13,2014-08-13,22.0,22.049999,20.450001,20.799999,6148716.0,16.710541,-0.058359657930201266
2014-08-14,2014-08-14,20.799999,21.4,20.799999,21.299999,3805170.0,17.112236,0.02375404527027669
2014-08-18,2014-08-18,21.15,21.700001,21.15,21.65,3107493.0,17.393423000000002,0.016298383082720136
2014-08-19,2014-08-19,21.700001,22.049999,21.6,21.9,3731253.0,17.594273,0.01148130510443135
2014-08-20,2014-08-20,22.0,22.549999,21.75,22.299999,6675586.0,17.915627999999995,0.01809995320268687
2014-08-21,2014-08-21,22.4,22.450001,21.799999,21.9,4602744.0,17.594273,-0.01809995320268687
2014-08-22,2014-08-22,22.1,22.35,21.9,21.950001,3999053.0,17.634441,0.002280413494916811
2014-08-25,2014-08-25,21.950001,21.950001,21.25,21.35,3427262.0,17.152407,-0.027715351240365397
2014-08-26,2014-08-26,21.200001,21.299999,20.700001,20.950001,5669361.0,16.831049,-0.018913178183630475
2014-08-27,2014-08-27,21.0,21.25,20.799999,20.950001,5579665.0,16.831049,0.0
2014-08-28,2014-08-28,20.950001,22.299999,20.9,21.65,16598231.0,17.393423000000002,0.032866810824647714
2014-09-01,2014-09-01,21.950001,22.049999,21.549999,21.950001,3778484.0,17.634441,0.013761718599348159
2014-09-02,2014-09-02,21.9,22.049999,21.75,21.9,2924521.0,17.594273,-0.002280413494916811
2014-09-03,2014-09-03,21.75,22.0,21.4,21.549999,3671165.0,17.313086,-0.016110819613340155
2014-09-04,2014-09-04,21.450001,21.549999,21.0,21.15,3300998.0,16.991728,-0.018735994351715583
2014-09-05,2014-09-05,21.1,21.5,20.950001,21.299999,4571204.0,17.112236,0.0070671257779042485
2014-09-08,2014-09-08,21.35,21.5,21.15,21.4,3716200.0,17.192575,0.004683841393296362
2014-09-09,2014-09-09,21.35,22.65,21.35,22.5,8869676.0,18.076307,0.05012447068114279
2014-09-10,2014-09-10,22.65,22.9,22.25,22.450001,9895500.0,18.036139,-0.0022246079130474605
2014-09-11,2014-09-11,22.35,22.4,21.049999,21.299999,14042462.0,17.344006,-0.039130496139610386
2014-09-12,2014-09-12,21.299999,21.65,21.049999,21.25,7303325.0,17.303289000000003,-0.0023503721571471736
2014-09-15,2014-09-15,21.15,21.25,21.0,21.049999,4342339.0,17.140435999999998,-0.009456248621955154
2014-09-16,2014-09-16,21.0,21.25,20.0,20.049999,9967968.0,16.326162,-0.04867149861660769
2014-09-17,2014-09-17,20.15,20.299999,20.0,20.15,6084465.0,16.407591,0.0049752417920307926
2014-09-18,2014-09-18,20.049999,21.0,20.049999,20.65,5762388.0,16.814728,0.024511075433639732
2014-09-19,2014-09-19,20.65,20.950001,20.5,20.85,9871884.0,16.977581,0.009638539986800865
2014-09-22,2014-09-22,20.799999,21.0,20.6,20.85,4572474.0,16.977581,0.0
2014-09-23,2014-09-23,20.75,20.85,20.0,20.049999,11502101.0,16.326162,-0.03912485721247139
2014-09-24,2014-09-24,20.049999,20.200001,19.75,19.85,6734310.0,16.163307,-0.010025178556498648
2014-09-25,2014-09-25,19.9,20.0,19.25,19.299999,9974955.0,15.715457999999998,-0.02809885929126521
2014-09-26,2014-09-26,19.15,19.65,19.049999,19.549999,6775259.0,15.919029,0.012870372139148323
2014-09-29,2014-09-29,19.6,20.15,19.6,19.65,4582605.0,16.000456,0.005102035739854127
2014-09-30,2014-09-30,19.75,19.950001,19.4,19.450001,3422610.0,15.837603,-0.010230172655857572
2014-10-01,2014-10-01,19.35,19.549999,19.0,19.1,3458804.0,15.552604,-0.01815896476531753
2014-10-07,2014-10-07,19.1,19.299999,18.950001,19.049999,3566402.0,15.51189,-0.002621257781448616
2014-10-08,2014-10-08,18.950001,19.299999,18.950001,19.1,3043923.0,15.552604,0.002621257781448616
2014-10-09,2014-10-09,19.0,19.65,19.0,19.6,3432775.0,15.959743,0.02584140472263119
2014-10-10,2014-10-10,19.450001,19.450001,19.049999,19.1,2419988.0,15.552604,-0.02584140472263119
2014-10-13,2014-10-13,19.1,19.200001,19.0,19.049999,1625594.0,15.51189,-0.002621257781448616
2014-10-14,2014-10-14,19.049999,19.200001,19.0,19.15,1594331.0,15.593319,0.005235726660222984
2014-10-15,2014-10-15,19.15,19.15,19.15,19.15,0.0,15.593319,0.0
2014-10-16,2014-10-16,19.049999,19.549999,18.9,19.0,7106784.0,15.471179,-0.007863679587006178
2014-10-17,2014-10-17,19.0,19.35,18.950001,19.200001,3750718.0,15.634033,0.010471266875842213
2014-10-20,2014-10-20,19.25,19.35,19.049999,19.1,3148170.0,15.552604,-0.0052220561676104005
2014-10-21,2014-10-21,19.049999,19.65,19.049999,19.5,4955054.0,15.878314,0.02072619448529656
2014-10-22,2014-10-22,19.65,20.35,19.6,20.200001,7202196.0,16.448303,0.035268031897898844
2014-10-27,2014-10-27,20.35,20.4,19.85,19.950001,3211573.0,16.244738,-0.012453269844075354
2014-10-28,2014-10-28,19.950001,20.1,19.799999,20.0,3233766.0,16.28545,0.0025030301857214
2014-10-29,2014-10-29,20.049999,20.15,19.799999,19.9,4390524.0,16.204023,-0.0050125263952769394
2014-10-30,2014-10-30,19.9,20.15,19.799999,20.0,14890618.0,16.28545,0.0050125263952769394
2014-10-31,2014-10-31,20.049999,20.85,20.049999,20.65,7831164.0,16.814728,0.03198309789076559
2014-11-03,2014-11-03,20.799999,21.35,20.35,21.200001,8477622.0,17.262579000000002,0.02628592609076064
2014-11-05,2014-11-05,21.4,21.65,21.049999,21.1,7496985.0,17.18115,-0.004728242502666014
2014-11-07,2014-11-07,21.1,21.5,20.9,21.25,9199301.0,17.303289000000003,0.007083746424797698
2014-11-10,2014-11-10,21.25,21.35,20.9,21.049999,4914321.0,17.140435999999998,-0.009456248621955154
2014-11-11,2014-11-11,21.049999,21.200001,20.85,21.0,4445928.0,17.09972,-0.0023782613134843977
2014-11-12,2014-11-12,21.0,21.1,20.700001,20.799999,3913228.0,16.936869,-0.00956924577214524
2014-11-13,2014-11-13,20.950001,20.950001,20.25,20.35,6772095.0,16.570448000000006,-0.021871975446901004
2014-11-14,2014-11-14,20.200001,20.65,20.200001,20.5,4909099.0,16.692587,0.007343860771324094
2014-11-17,2014-11-17,20.450001,21.049999,20.299999,20.950001,5701311.0,17.05901,0.0217137812412167
2014-11-18,2014-11-18,20.950001,21.4,20.85,21.200001,6077000.0,17.262579000000002,0.011862585219813315
2014-11-19,2014-11-19,21.299999,21.35,20.549999,20.65,3769324.0,16.814728,-0.02628592609076064
2014-11-20,2014-11-20,20.6,20.799999,20.25,20.4,5263614.0,16.611162,-0.012180289993116043
2014-11-21,2014-11-21,20.4,20.6,20.200001,20.299999,3727040.0,16.529732,-0.0049141802796364145
2014-11-24,2014-11-24,20.35,20.450001,20.1,20.200001,3617581.0,16.448303,-0.004938387959659174
2014-11-25,2014-11-25,20.15,20.25,19.700001,19.9,6509156.0,16.204023,-0.014962766053630894
2014-11-26,2014-11-26,20.0,20.299999,19.799999,20.15,5169451.0,16.407591,0.0124845488524028
2014-11-27,2014-11-27,20.15,20.200001,19.9,20.0,7806668.0,16.28545,-0.00747202245712586
2014-11-28,2014-11-28,20.049999,20.6,20.049999,20.35,5081622.0,16.570448000000006,0.017348796749172113
2014-12-01,2014-12-01,20.35,20.450001,19.9,20.0,3416000.0,16.28545,-0.017348796749172113
2014-12-02,2014-12-02,19.85,20.1,19.85,20.049999,3154341.0,16.326162,0.0024967806650950664
2014-12-03,2014-12-03,20.049999,20.450001,19.950001,20.25,4167879.0,16.489017,0.00992567110623188
2014-12-04,2014-12-04,20.299999,20.450001,20.049999,20.15,2868166.0,16.407591,-0.004950429314201088
2014-12-05,2014-12-05,20.1,20.200001,19.950001,20.0,2557078.0,16.28545,-0.00747202245712586
2014-12-08,2014-12-08,19.950001,20.0,19.549999,19.65,5215726.0,16.000456,-0.017654849303666342
2014-12-09,2014-12-09,19.6,19.700001,19.299999,19.35,3488843.0,15.756173,-0.015384996841135038
2014-12-10,2014-12-10,19.299999,19.450001,19.200001,19.35,2458940.0,15.756173,0.0
2014-12-11,2014-12-11,19.299999,19.35,19.049999,19.1,2686390.0,15.552604,-0.013004140580040069
2014-12-12,2014-12-12,19.1,19.35,18.9,19.0,3323687.0,15.471179,-0.005249210708231811
2014-12-15,2014-12-15,19.0,19.0,18.75,18.9,2973346.0,15.389751,-0.005277105321587872
2014-12-16,2014-12-16,18.700001,18.799999,18.5,18.549999,4249195.0,15.104754000000002,-0.0186922396746656
2014-12-17,2014-12-17,18.450001,18.549999,17.950001,18.299999,5516375.0,14.901186,-0.01356872160885203
2014-12-18,2014-12-18,18.4,18.9,18.4,18.75,2616392.0,15.267611,0.024292849335077804
2014-12-19,2014-12-19,18.85,19.0,18.700001,18.9,3770200.0,15.389751,0.007968111948439827
2014-12-22,2014-12-22,18.9,19.15,18.75,19.049999,5075751.0,15.51189,0.007905058248371066
2014-12-23,2014-12-23,19.1,19.200001,18.85,18.9,5022411.0,15.389751,-0.007905058248371066
2014-12-24,2014-12-24,18.9,19.1,18.6,18.75,14166051.0,15.267611,-0.007968111948439827
2014-12-26,2014-12-26,18.75,19.0,18.700001,18.799999,2495815.0,15.308325,0.0026631416328886104
2014-12-29,2014-12-29,18.85,19.049999,18.799999,18.85,1472869.0,15.349035999999998,0.0026558726910721475
2014-12-30,2014-12-30,18.85,18.85,18.65,18.75,2348724.0,15.267611,-0.005319014323960758
2014-12-31,2014-12-31,18.700001,19.049999,18.700001,18.85,4927978.0,15.349035999999998,0.005319014323960758
2015-01-01,2015-01-01,18.700001,19.0,18.700001,18.9,1950452.0,15.389751,0.002649097624479069
2015-01-02,2015-01-02,18.9,19.200001,18.9,19.049999,3189435.0,15.51189,0.007905058248371066
2015-01-05,2015-01-05,19.049999,19.15,18.9,18.9,1847875.0,15.389751,-0.007905058248371066
2015-01-06,2015-01-06,18.85,18.85,18.4,18.5,3339702.0,15.064042,-0.021391188927615268
2015-01-07,2015-01-07,18.6,18.65,18.15,18.25,3502444.0,14.860473999999998,-0.013605642962183584
2015-01-08,2015-01-08,18.299999,18.65,18.299999,18.6,2240276.0,15.145471,0.018996606875485437
2015-01-09,2015-01-09,18.700001,18.75,18.450001,18.549999,2290089.0,15.104754000000002,-0.002692014660352182
2015-01-12,2015-01-12,18.5,18.700001,18.4,18.6,2673144.0,15.145471,0.002692014660352182
2015-01-13,2015-01-13,18.6,18.75,18.4,18.549999,3435110.0,15.104754000000002,-0.002692014660352182
2015-01-14,2015-01-14,18.700001,19.799999,18.700001,19.6,16711949.0,15.959743,0.05505996042711647
2015-01-15,2015-01-15,19.950001,20.0,19.35,19.5,5024923.0,15.878314,-0.005115210237334633
2015-01-16,2015-01-16,19.5,19.700001,19.25,19.35,3498033.0,15.756173,-0.007722053905256487
2015-01-19,2015-01-19,19.25,19.6,19.200001,19.299999,3960325.0,15.715457999999998,-0.0025874110378674158
2015-01-20,2015-01-20,19.25,19.35,19.0,19.1,2588592.0,15.552604,-0.010416729542172655
2015-01-21,2015-01-21,19.25,19.25,19.0,19.1,2858759.0,15.552604,0.0
2015-01-22,2015-01-22,19.1,20.0,19.049999,19.9,6091163.0,16.204023,0.041031460329564506
2015-01-23,2015-01-23,19.950001,20.1,19.6,19.85,4099924.0,16.163307,-0.0025158714961266426
2015-01-27,2015-01-27,19.700001,19.9,19.5,19.65,2245670.0,16.000456,-0.010126451412262759
2015-01-28,2015-01-28,19.549999,20.299999,19.5,20.049999,5361239.0,16.326162,0.02015162996876141
2015-01-29,2015-01-29,19.9,19.950001,19.549999,19.700001,6530205.0,16.202795000000002,-0.007585093581627067
2015-01-30,2015-01-30,19.700001,20.0,19.200001,19.25,5212636.0,15.832678,-0.02310772617856438
2015-02-02,2015-02-02,19.1,20.200001,19.1,19.549999,9578903.0,16.079422,0.015464285788907794
2015-02-03,2015-02-03,19.6,20.450001,19.5,19.9,14594165.0,16.367287,0.017744329823278004
2015-02-04,2015-02-04,19.9,20.299999,19.6,20.0,6430999.0,16.449535,0.005012561680225236
2015-02-05,2015-02-05,20.0,20.450001,19.75,20.049999,10574876.0,16.490658,0.002496829412258261
2015-02-06,2015-02-06,19.9,20.15,19.65,20.0,5831316.0,16.449535,-0.002496829412258261
2015-02-09,2015-02-09,20.0,20.049999,19.700001,19.85,3945615.0,16.326162,-0.007528357532219587
2015-02-10,2015-02-10,19.700001,19.950001,19.549999,19.799999,5354275.0,16.285038,-0.002522079641273933
2015-02-11,2015-02-11,19.75,20.200001,19.75,20.049999,3765520.0,16.490658,0.012547266585751782
2015-02-12,2015-02-12,20.200001,20.950001,20.049999,20.75,8946922.0,17.066392999999998,0.034317169345634564
2015-02-13,2015-02-13,20.75,21.0,20.450001,20.9,5065995.0,17.189764,0.007202882295819891
2015-02-16,2015-02-16,20.4,21.200001,20.4,20.65,4641027.0,16.984146,-0.012033769698396757
2015-02-18,2015-02-18,20.6,21.15,20.549999,20.85,5784644.0,17.148642000000002,0.009638666113326531
2015-02-19,2015-02-19,20.75,21.049999,20.4,20.9,5847135.0,17.189764,0.002395103585070224
2015-02-20,2015-02-20,20.85,21.1,20.65,20.85,5801996.0,17.148642000000002,-0.002395103585070224
2015-02-23,2015-02-23,20.950001,21.15,20.6,21.0,6065761.0,17.272013,0.007168459072205645
2015-02-24,2015-02-24,21.0,21.049999,20.65,20.950001,6454726.0,17.230888,-0.002383858648602466
2015-02-25,2015-02-25,21.0,21.35,20.799999,21.0,4656002.0,17.272013,0.002383858648602466
2015-02-26,2015-02-26,20.950001,21.25,20.5,20.75,15414904.0,17.066392999999998,-0.011976237782955312
2015-02-27,2015-02-27,20.700001,21.299999,20.65,21.25,6226297.0,17.477632999999994,0.02381074106651937
2015-03-02,2015-03-02,21.1,21.450001,20.85,21.0,3167019.0,17.272013,-0.011834503283564056
2015-03-03,2015-03-03,20.950001,21.299999,20.9,21.049999,2839048.0,17.313135,0.0023780160997781685
2015-03-04,2015-03-04,21.049999,21.25,20.35,20.450001,4867068.0,16.819653,-0.028917437845414895
2015-03-05,2015-03-05,20.5,20.6,20.049999,20.15,3026768.0,16.572906,-0.014778830880477043
2015-03-09,2015-03-09,20.1,20.1,19.75,19.799999,2799565.0,16.285038,-0.01752242108822788
2015-03-10,2015-03-10,19.799999,19.950001,19.549999,19.6,1950404.0,16.120546,-0.010152164688535414
2015-03-11,2015-03-11,19.700001,20.0,19.6,19.700001,2078891.0,16.202795000000002,0.0050891507481822815
2015-03-12,2015-03-12,19.700001,20.1,19.700001,19.9,2312333.0,16.367287,0.010100889433621418
2015-03-13,2015-03-13,19.950001,20.1,19.6,19.65,1604805.0,16.161669,-0.012642320191481373
2015-03-16,2015-03-16,19.65,19.700001,19.35,19.4,2001449.0,15.956048999999998,-0.012804322479394337
2015-03-17,2015-03-17,19.549999,19.6,19.25,19.4,2572807.0,15.956048999999998,0.0
2015-03-18,2015-03-18,19.35,19.75,19.299999,19.549999,4089547.0,16.079422,0.007702312847597703
2015-03-19,2015-03-19,19.6,19.950001,19.5,19.799999,4916886.0,16.285038,0.01270645433000972
2015-03-20,2015-03-20,19.9,19.9,19.299999,19.700001,3843528.0,16.202795000000002,-0.005063013940353135
2015-03-23,2015-03-23,19.700001,19.799999,19.549999,19.6,1718881.0,16.120546,-0.0050891507481822815
2015-03-24,2015-03-24,19.549999,19.700001,19.25,19.35,2740854.0,15.914927,-0.012837133616814269
2015-03-25,2015-03-25,19.35,19.6,19.049999,19.5,4568088.0,16.0383,0.007722137928349416
2015-03-26,2015-03-26,19.299999,19.9,19.200001,19.5,18825422.0,16.0383,0.0
