Date,Date.1,SUPREMEIND.NS.Open,SUPREMEIND.NS.High,SUPREMEIND.NS.Low,SUPREMEIND.NS.Close,SUPREMEIND.NS.Volume,SUPREMEIND.NS.Adjusted,log_returns
2016-04-13,2016-04-13,785.0,796.0,770.0,777.849976,24472.0,768.7677610000002,-0.002952647998244018
2016-04-18,2016-04-18,763.0,782.0,763.0,771.849976,41220.0,762.8378299999998,-0.007743456494619494
2016-04-20,2016-04-20,784.0,819.950012,784.0,800.099976,162702.0,790.757996,0.03594650795463838
2016-04-21,2016-04-21,817.0,835.0,783.5,798.0,372768.0,788.682556,-0.002628071302738455
2016-04-22,2016-04-22,801.0,813.299988,782.549988,802.549988,163448.0,793.179443,0.0056855770182480106
2016-04-25,2016-04-25,812.0,813.0,787.400024,789.25,34422.0,780.034729,-0.01671103671777452
2016-04-26,2016-04-26,790.049988,793.75,776.0,779.849976,73550.0,770.744446,-0.011981582279347869
2016-04-27,2016-04-27,784.900024,790.0,780.0,785.0,246107.0,775.834412,0.006582250043036808
2016-04-28,2016-04-28,797.5,797.5,779.950012,783.0,115399.0,773.857727,-0.002551069366965031
2016-04-29,2016-04-29,790.0,804.0,782.25,800.400024,25550.0,791.054565,0.02197890624121346
2016-05-02,2016-05-02,802.0,812.25,790.200012,808.700012,27252.0,799.257629,0.010316385403649877
2016-05-03,2016-05-03,813.0,813.0,800.150024,803.799988,74972.0,794.414795,-0.00607759641665151
2016-05-04,2016-05-04,812.799988,821.700012,803.799988,819.900024,232739.0,810.3268429999998,0.019831939478442532
2016-05-05,2016-05-05,818.450012,825.0,815.049988,819.75,131571.0,810.178589,-0.00018297254360977175
2016-05-06,2016-05-06,825.0,825.0,810.950012,813.549988,6561.0,804.050964,-0.007592048381471096
2016-05-09,2016-05-09,821.799988,825.099976,815.0,823.25,20969.0,813.637695,0.011852519552311593
2016-05-10,2016-05-10,825.0,846.7000119999999,823.049988,836.75,167652.0,826.980164,0.016265534464271703
2016-05-11,2016-05-11,843.0,843.2999880000001,825.0,838.0,23646.0,828.215454,0.0014926214350863276
2016-05-12,2016-05-12,845.0,859.0,836.099976,842.0,48207.0,832.1688230000002,0.004762001815517003
2016-05-13,2016-05-13,842.0,864.0,842.0,862.150024,216967.0,852.083618,0.023649332709159587
2016-05-16,2016-05-16,873.25,877.0,861.150024,865.2000119999999,72131.0,855.0979609999998,0.0035313714365603492
2016-05-17,2016-05-17,875.0,884.0,864.0,878.5,50217.0,868.242615,0.0152551493306321
2016-05-18,2016-05-18,881.7999880000001,892.650024,872.9500119999999,888.4500119999999,187481.0,878.076477,0.011262507513193576
2016-05-19,2016-05-19,894.0,894.0,870.7000119999999,889.400024,80749.0,879.015381,0.0010687023391371397
2016-05-20,2016-05-20,881.2999880000001,893.0,874.5,884.2000119999999,158537.0,873.8760990000002,-0.005863793377304027
2016-05-23,2016-05-23,893.0,908.900024,879.400024,905.5,42527.0,894.927368,0.023803959460845903
2016-05-24,2016-05-24,910.0,910.0,895.25,900.2000119999999,37563.0,889.68927,-0.00587029497617042
2016-05-25,2016-05-25,902.799988,918.0,890.2000119999999,903.950012,178834.0,893.3955689999998,0.0041571822682486825
2016-05-26,2016-05-26,906.349976,935.0,906.0,930.599976,604545.0,919.734314,0.02905539000382173
2016-05-27,2016-05-27,935.900024,935.900024,900.2000119999999,914.650024,583746.0,903.97052,-0.01728808996407061
2016-05-30,2016-05-30,914.599976,948.0,914.0,936.150024,42585.0,925.219482,0.023234237963358773
2016-05-31,2016-05-31,927.099976,1003.950012,927.099976,992.0,676305.0,980.417419,0.057947431529655084
2016-06-01,2016-06-01,962.25,969.849976,925.0,928.599976,127627.0,917.757629,-0.06604508367026174
2016-06-02,2016-06-02,934.799988,934.799988,916.75,919.799988,136511.0,909.060364,-0.009521836050389254
2016-06-03,2016-06-03,929.0,929.0,876.0,887.7999880000001,63724.0,877.434082,-0.035409666722897803
2016-06-06,2016-06-06,897.5,897.5,871.2000119999999,876.5499880000001,169309.0,866.3154300000001,-0.012752752171222959
2016-06-07,2016-06-07,881.0499880000001,924.950012,870.599976,911.450012,167158.0,900.807922,0.03904297163251691
2016-06-08,2016-06-08,916.5,929.0,896.849976,916.700012,73832.0,905.996643,0.005743548986372637
2016-06-09,2016-06-09,915.0,922.150024,900.5,905.25,16073.0,894.6802369999998,-0.012569223396885931
2016-06-10,2016-06-10,909.950012,909.950012,887.2999880000001,890.099976,41033.0,879.707153,-0.016877305934560386
2016-06-13,2016-06-13,880.0,890.0499880000001,872.2000119999999,873.099976,23023.0,862.905701,-0.01928365512316521
2016-06-14,2016-06-14,880.0,906.849976,850.0,884.5,87473.0,874.1726070000002,0.012972430719977446
2016-06-15,2016-06-15,878.0,897.349976,878.0,890.25,27268.0,879.855469,0.006479807207228738
2016-06-16,2016-06-16,882.2000119999999,894.0,862.0,868.5499880000001,53004.0,858.4088130000001,-0.024677196171514204
2016-06-17,2016-06-17,878.0,884.0,856.5,866.349976,55302.0,856.234497,-0.002536174320087348
2016-06-20,2016-06-20,860.0,883.5499880000001,844.849976,875.75,57101.0,865.5247800000002,0.010791721336534721
2016-06-21,2016-06-21,879.0,907.799988,860.0,868.4500119999999,226978.0,858.3099980000002,-0.008370667791586683
2016-06-22,2016-06-22,882.0,884.0,855.2999880000001,875.5,34587.0,865.277649,0.00808509966718507
2016-06-23,2016-06-23,877.900024,894.9500119999999,874.099976,882.7999880000001,106365.0,872.492432,0.00830354318223403
2016-06-24,2016-06-24,865.0,880.0,851.5,875.900024,34714.0,865.6730349999998,-0.007846700580614652
2016-06-27,2016-06-27,866.0,905.0,866.0,897.5,24657.0,887.0207519999999,0.024361098218952826
2016-06-28,2016-06-28,895.0,913.950012,895.0,900.7000119999999,54091.0,890.183411,0.0035591435181459023
2016-06-29,2016-06-29,901.900024,912.0,886.400024,908.099976,27238.0,897.4970089999998,0.008182266496405965
2016-06-30,2016-06-30,902.0,915.599976,900.0,913.349976,34513.0,902.68573,0.005764676281645009
2016-07-01,2016-07-01,913.349976,918.0,896.0,897.9500119999999,19227.0,887.465515,-0.017004799791381586
2016-07-04,2016-07-04,905.0,905.0,890.2000119999999,897.599976,27258.0,887.1196289999998,-0.0003898218189748448
2016-07-05,2016-07-05,890.2000119999999,909.0,890.2000119999999,898.5499880000001,163924.0,888.058472,0.0010577452335676083
2016-07-07,2016-07-07,899.0,910.0,890.0,892.2999880000001,17270.0,881.8814699999998,-0.006979928450362215
2016-07-08,2016-07-08,888.0,909.0,883.0,898.2999880000001,123057.0,887.8114009999998,0.006701674952906522
2016-07-11,2016-07-11,894.400024,904.450012,886.0,887.349976,33363.0,876.9892580000002,-0.012264590451270152
2016-07-12,2016-07-12,889.0,902.5,881.2999880000001,884.599976,15935.0,874.271362,-0.003103933419239979
2016-07-13,2016-07-13,885.0,894.7000119999999,856.5,873.400024,77535.0,863.2022710000001,-0.012741765454530095
2016-07-14,2016-07-14,865.0,880.0,865.0,873.5,13340.0,863.300964,0.00011432703757208174
2016-07-15,2016-07-15,880.0,901.950012,871.099976,890.9500119999999,108710.0,880.547302,0.01978027635602153
2016-07-18,2016-07-18,882.0,895.9500119999999,876.2999880000001,883.2000119999999,34900.0,872.8877560000002,-0.008736673406573027
2016-07-19,2016-07-19,883.5,903.75,883.5,900.2999880000001,68561.0,889.7880859999998,0.019176353920832057
2016-07-20,2016-07-20,904.0,914.700012,900.2999880000001,910.799988,24785.0,900.165466,0.011595268780312471
2016-07-21,2016-07-21,909.0,948.0,909.0,936.400024,53185.0,925.466614,0.02771946035221351
2016-07-22,2016-07-22,945.950012,946.700012,913.700012,922.700012,37162.0,911.926575,-0.014738580924274382
2016-07-25,2016-07-25,912.0,937.0,912.0,925.049988,19818.0,914.249084,0.0025435781500346977
2016-07-26,2016-07-26,917.549988,958.700012,917.549988,935.799988,60407.0,924.873535,0.01155395413177196
2016-07-27,2016-07-27,935.049988,947.5,935.049988,941.150024,32070.0,930.161194,0.005700888763030321
2016-07-28,2016-07-28,941.150024,943.0,911.099976,924.150024,314378.0,913.35968,-0.018228140996376933
2016-07-29,2016-07-29,913.799988,950.0,901.599976,936.299988,138195.0,925.367737,0.013061455009202305
2016-08-01,2016-08-01,936.5,941.950012,910.349976,934.5,139207.0,923.588745,-0.0019243206276486906
2016-08-02,2016-08-02,930.950012,958.700012,926.150024,932.450012,271878.0,921.562683,-0.002196093809465616
2016-08-03,2016-08-03,932.0,948.0,911.799988,916.349976,21218.0,905.650696,-0.01741711113792821
2016-08-04,2016-08-04,924.599976,949.900024,915.25,946.0,34930.0,934.954529,0.031844209573111286
2016-08-05,2016-08-05,938.099976,968.0,938.099976,960.200012,24393.0,948.988708,0.014899003677703247
2016-08-08,2016-08-08,974.5,974.5,960.0,961.75,17495.0,950.52063,0.0016129663608195346
2016-08-09,2016-08-09,962.150024,970.049988,940.0,944.650024,23313.0,933.6203,-0.017940041535627668
2016-08-10,2016-08-10,936.0,950.450012,917.25,921.400024,19451.0,910.641724,-0.024920282334242042
2016-08-11,2016-08-11,915.25,962.0,913.0,947.549988,38190.0,936.486389,0.02798544568649497
2016-08-12,2016-08-12,949.049988,967.950012,946.049988,959.200012,11103.0,948.000366,0.01221990045520105
2016-08-16,2016-08-16,950.0,968.799988,950.0,958.549988,11002.0,947.357971,-0.0006778612909839055
2016-08-17,2016-08-17,950.0,965.0,934.150024,948.549988,15423.0,937.47467,-0.01048728822702394
2016-08-18,2016-08-18,955.5,973.700012,947.299988,960.150024,22429.0,948.939331,0.012155128354100595
2016-08-19,2016-08-19,958.0,995.0,954.950012,993.25,58343.0,981.652832,0.03389284711223084
2016-08-22,2016-08-22,991.5,1025.0,990.049988,1009.849976,155927.0,998.05896,0.016574638443510814
2016-08-23,2016-08-23,992.5,1014.950012,980.5,984.950012,82096.0,973.449768,-0.024966128625438344
2016-08-24,2016-08-24,981.099976,999.849976,971.549988,989.549988,26909.0,977.996033,0.004659389692078797
2016-08-25,2016-08-25,989.099976,990.950012,972.299988,975.0,10712.0,963.615906,-0.01481283633557684
2016-08-26,2016-08-26,971.799988,999.0,946.599976,952.650024,43109.0,941.526917,-0.023189840280394947
2016-08-29,2016-08-29,947.0,972.0,940.400024,948.599976,12312.0,937.524109,-0.004260463392824931
2016-08-30,2016-08-30,949.0,969.900024,945.049988,962.950012,15080.0,951.706665,0.015014388530529388
2016-08-31,2016-08-31,960.049988,967.349976,945.099976,956.950012,101107.0,945.776672,-0.0062503972395138154
2016-09-01,2016-09-01,965.950012,965.950012,947.099976,954.0,27457.0,942.861084,-0.0030875061211226296
2016-09-02,2016-09-02,954.0,958.849976,947.0,952.349976,37043.0,941.230347,-0.0017310597356230415
2016-09-06,2016-09-06,965.799988,965.799988,940.0,948.299988,61071.0,937.227661,-0.004261678505438128
2016-09-07,2016-09-07,948.0,959.950012,934.0,937.599976,36777.0,926.652527,-0.011347561442341279
2016-09-08,2016-09-08,932.200012,955.0,930.0,951.950012,42241.0,940.835022,0.015189142949742163
2016-09-09,2016-09-09,954.0,966.049988,941.049988,943.400024,13723.0,932.384827,-0.009022168246386464
2016-09-12,2016-09-12,945.0,946.0,918.150024,924.900024,42589.0,914.10083,-0.019804751314123514
2016-09-14,2016-09-14,933.799988,933.799988,901.0,912.650024,153355.0,901.993896,-0.013333129800606969
2016-09-15,2016-09-15,915.0,927.75,902.75,905.150024,37696.0,894.581543,-0.008251693636957214
2016-09-16,2016-09-16,903.049988,910.049988,900.099976,903.299988,178820.0,892.7531130000001,-0.0020459857718178047
2016-09-19,2016-09-19,910.799988,913.0,905.099976,909.099976,52111.0,898.4853519999998,0.006400329917040537
2016-09-20,2016-09-20,915.0,915.0,905.549988,911.099976,73189.0,900.461975,0.002197533819678909
2016-09-21,2016-09-21,908.400024,918.0,902.049988,909.349976,27154.0,898.732422,-0.0019225866150263122
2016-09-22,2016-09-22,914.950012,915.049988,894.9500119999999,897.0499880000001,41663.0,886.57605,-0.013618441931792624
2016-09-23,2016-09-23,900.0,914.900024,895.0,899.400024,100775.0,888.898682,0.0026163518782480466
2016-09-26,2016-09-26,912.0,912.0,859.25,863.0,144243.0,852.923645,-0.04131323051178448
2016-09-27,2016-09-27,859.5,914.700012,859.5,897.900024,279640.0,887.416199,0.039644063226124786
2016-09-28,2016-09-28,897.5,943.900024,895.0,932.849976,266925.0,921.958008,0.03818558482146184
2016-09-29,2016-09-29,932.0,944.5,870.0,905.099976,143097.0,894.5319820000002,-0.030199021688710026
2016-09-30,2016-09-30,905.150024,914.950012,873.0,907.299988,91227.0,896.7064210000002,0.0024278622705535824
2016-10-03,2016-10-03,909.5,922.0,896.150024,910.150024,45726.0,899.523132,0.0031362509363859203
2016-10-04,2016-10-04,924.0,925.400024,904.5,922.849976,22876.0,912.074768,0.013857199600997738
2016-10-05,2016-10-05,918.0,947.450012,916.099976,942.150024,57730.0,931.149475,0.020697848388328662
2016-10-06,2016-10-06,940.0,947.900024,930.0,942.849976,72198.0,931.841248,0.0007426478546070925
2016-10-07,2016-10-07,942.5,974.5,926.700012,940.849976,26583.0,929.864624,-0.002123455452823997
2016-10-10,2016-10-10,931.900024,947.900024,930.099976,939.700012,15632.0,928.728088,-0.001223007207901361
2016-10-13,2016-10-13,925.099976,944.950012,916.0,922.700012,29753.0,911.926575,-0.018256525787487377
2016-10-14,2016-10-14,925.0,937.150024,920.25,924.150024,13604.0,913.35968,0.0015702800484600488
2016-10-17,2016-10-17,930.0,940.0,919.849976,920.349976,11226.0,909.603943,-0.004120479713874303
2016-10-18,2016-10-18,919.0,934.700012,917.0,919.700012,39832.0,908.961609,-0.0007064183372502697
2016-10-19,2016-10-19,919.700012,924.700012,915.0,918.299988,167276.0,907.577881,-0.0015234772216636827
2016-10-20,2016-10-20,921.400024,928.049988,903.099976,911.099976,20903.0,900.461975,-0.007871444556853291
2016-10-21,2016-10-21,916.549988,919.950012,899.9500119999999,909.349976,13513.0,898.732422,-0.0019225866150263122
2016-10-24,2016-10-24,929.549988,929.549988,910.0,916.099976,76732.0,905.403564,0.0073954208072120045
2016-10-25,2016-10-25,929.799988,935.0,910.0,912.900024,41907.0,902.241028,-0.0034990719311815965
2016-10-26,2016-10-26,926.0,926.0,901.0,912.849976,24866.0,902.191528,-5.486489350658985e-05
2016-10-27,2016-10-27,925.0,936.0,901.099976,904.400024,426080.0,893.84021,-0.009299811370700795
2016-10-28,2016-10-28,910.0,912.0,897.0,902.950012,48883.0,892.407166,-0.001604530622918432
2016-11-01,2016-11-01,918.299988,918.299988,884.2000119999999,890.400024,137585.0,880.003723,-0.013996354412392442
2016-11-02,2016-11-02,890.0,899.0,876.0,877.150024,197951.0,866.908386,-0.014992834767885375
2016-11-03,2016-11-03,884.0,900.0,877.0,886.7000119999999,50564.0,876.3469240000002,0.010828741122667296
2016-11-04,2016-11-04,886.7000119999999,909.5,877.0499880000001,903.450012,49262.0,892.9013060000002,0.01871401067199141
2016-11-07,2016-11-07,916.0,916.0,895.9500119999999,901.099976,26581.0,893.5458369999999,0.0007215786154004532
2016-11-08,2016-11-08,898.0499880000001,920.0,895.150024,913.049988,18956.0,905.395691,0.013174441980795315
2016-11-09,2016-11-09,850.0,903.799988,730.5,902.349976,32815.0,894.785339,-0.011788230953309942
2016-11-10,2016-11-10,903.0,919.700012,900.0,906.200012,25786.0,898.6030880000002,0.004257588272085222
2016-11-11,2016-11-11,912.950012,912.950012,877.0,900.099976,25936.0,892.554199,-0.006754194106022736
2016-11-15,2016-11-15,878.150024,904.450012,869.0,874.900024,141534.0,867.5655519999998,-0.028396165749533964
2016-11-16,2016-11-16,899.9500119999999,899.9500119999999,865.0,871.7000119999999,14566.0,864.392334,-0.0036643172172654563
2016-11-17,2016-11-17,872.2000119999999,889.400024,871.0499880000001,878.2000119999999,132574.0,870.83783,0.007429015213945789
2016-11-18,2016-11-18,875.0,883.650024,835.849976,838.900024,47400.0,831.86731,-0.045782826298650825
2016-11-21,2016-11-21,839.25,842.0,794.0,799.650024,100427.0,792.94635,-0.04791738005982804
2016-11-22,2016-11-22,799.0,800.900024,779.900024,788.5,89072.0,781.889771,-0.014041792060194958
2016-11-23,2016-11-23,804.0,810.0,782.599976,802.150024,248063.0,795.425415,0.01716331193054721
2016-11-24,2016-11-24,803.549988,820.200012,789.5,807.349976,19452.0,800.581787,0.00646161237173537
2016-11-25,2016-11-25,840.0,840.0,809.299988,816.599976,17033.0,809.754211,0.011392061296803924
2016-11-28,2016-11-28,812.099976,849.7000119999999,812.099976,845.849976,11329.0,838.759033,0.035192699417113886
2016-11-29,2016-11-29,845.0,868.9500119999999,845.0,854.9500119999999,18052.0,847.782715,0.010700912821959284
2016-11-30,2016-11-30,848.75,906.0,848.75,899.0,33632.0,891.46344,0.05024005628031425
2016-12-01,2016-12-01,885.5,922.049988,885.150024,894.0,31038.0,886.50531,-0.0055773115837496326
2016-12-02,2016-12-02,894.0,921.799988,882.099976,887.2999880000001,21194.0,879.861572,-0.007522524790899431
2016-12-05,2016-12-05,905.950012,911.900024,883.150024,907.299988,12049.0,899.693909,0.022290013812560797
2016-12-06,2016-12-06,895.099976,909.799988,863.599976,872.349976,122752.0,865.036865,-0.03928247984485367
2016-12-07,2016-12-07,883.900024,886.849976,856.099976,869.7999880000001,52540.0,862.5081789999998,-0.0029274927617439768
2016-12-08,2016-12-08,870.2000119999999,886.599976,863.0,874.0499880000001,227083.0,866.722595,0.004874334192523477
2016-12-09,2016-12-09,879.849976,879.849976,862.849976,868.650024,33389.0,861.3679199999998,-0.006197235724664907
2016-12-12,2016-12-12,855.75,904.25,855.75,894.2999880000001,162796.0,886.802795,0.02910089929191528
2016-12-13,2016-12-13,889.0,916.799988,889.0,906.400024,150162.0,898.8014529999998,0.013439527390901596
2016-12-14,2016-12-14,908.0,915.950012,907.5,910.049988,29037.0,902.420776,0.004018746618634772
2016-12-15,2016-12-15,893.0,915.0,893.0,905.200012,31052.0,897.61145,-0.005343612602482395
2016-12-16,2016-12-16,905.200012,916.0,897.900024,911.549988,23370.0,903.908264,0.0069905864409118825
2016-12-19,2016-12-19,913.299988,913.299988,898.75,905.099976,97129.0,897.512268,-0.007101088017050118
2016-12-20,2016-12-20,905.799988,914.0,899.900024,905.349976,119534.0,897.760193,0.0002761976323508719
2016-12-21,2016-12-21,902.0,907.700012,894.0499880000001,903.599976,15845.0,896.024902,-0.0019347819827002513
2016-12-22,2016-12-22,900.650024,905.0,897.5,900.4500119999999,8671.0,892.9013060000002,-0.003492149827549085
2016-12-23,2016-12-23,900.400024,905.0,888.400024,897.5499880000001,16467.0,890.025635,-0.003225789489730957
2016-12-26,2016-12-26,909.0,909.0,862.2000119999999,869.400024,14414.0,862.111633,-0.03186549876310085
2016-12-27,2016-12-27,869.7999880000001,869.7999880000001,840.099976,855.7999880000001,244155.0,848.6256099999998,-0.01576665548767053
2016-12-28,2016-12-28,879.5499880000001,889.900024,866.7000119999999,884.5,10093.0,877.0850220000002,0.032985822650001495
2016-12-29,2016-12-29,885.0,901.0,885.0,898.0499880000001,261154.0,890.521423,0.015203225630147974
2016-12-30,2016-12-30,897.0,909.0,886.650024,906.950012,19570.0,899.3468019999998,0.009861564554631386
2017-01-02,2017-01-02,915.0,917.950012,895.0,897.25,6446.0,889.728149,-0.010752758761308991
2017-01-03,2017-01-03,914.900024,914.900024,880.0,887.599976,13887.0,880.1589970000001,-0.01081339594389874
2017-01-04,2017-01-04,892.0,892.9500119999999,861.0,887.0,412368.0,879.564087,-0.0006761404996877829
2017-01-05,2017-01-05,894.849976,919.950012,870.0,911.25,367407.0,903.610718,0.026972216905341462
2017-01-06,2017-01-06,908.599976,917.450012,888.0499880000001,904.849976,19967.0,897.2644039999999,-0.007048062570961911
2017-01-09,2017-01-09,914.799988,918.0,875.0,880.349976,16144.0,872.9697880000001,-0.02744963525684163
2017-01-10,2017-01-10,882.099976,890.0,871.0,872.599976,31401.0,865.2847289999999,-0.008842328896345286
2017-01-11,2017-01-11,877.900024,880.25,868.0,873.75,60886.0,866.42511,0.0013170580188006653
2017-01-12,2017-01-12,871.150024,883.9500119999999,868.5499880000001,871.4500119999999,32670.0,864.144409,-0.002635782377259588
2017-01-13,2017-01-13,878.0,881.0,866.099976,872.7000119999999,23280.0,865.3839720000002,0.001433411820075392
2017-01-16,2017-01-16,865.0,879.0,865.0,875.349976,10049.0,868.011658,0.0030318387416468084
2017-01-17,2017-01-17,877.849976,882.0,865.0,870.5499880000001,28162.0,863.251953,-0.005498546797651826
2017-01-18,2017-01-18,878.0,878.349976,866.0,871.599976,23336.0,864.293091,0.0012053383263914694
2017-01-19,2017-01-19,877.900024,895.0,872.099976,889.900024,107561.0,882.439758,0.02077858661344401
2017-01-20,2017-01-20,889.900024,918.849976,889.900024,896.849976,86271.0,889.3314210000002,0.0077794444773262575
2017-01-23,2017-01-23,891.900024,916.900024,891.900024,913.950012,24416.0,906.288147,0.018887330459125273
2017-01-24,2017-01-24,914.849976,918.0,901.200012,914.950012,24720.0,907.279724,0.0010935097766822108
2017-01-25,2017-01-25,920.0,945.0,909.099976,918.650024,216479.0,910.94873,0.0040358085607064
2017-01-27,2017-01-27,925.0,945.0,917.200012,944.0,118614.0,936.086182,0.027220930163537105
2017-01-30,2017-01-30,950.0,953.0,932.099976,940.5,84752.0,932.61554,-0.003714499697471396
2017-01-31,2017-01-31,940.5,945.0,921.0,939.0,25144.0,931.128113,-0.0015961715694183811
2017-02-01,2017-02-01,939.0,950.0,927.299988,938.200012,34031.0,930.334839,-0.0008523124751631528
2017-02-02,2017-02-02,947.0,965.0,935.0,960.650024,75756.0,952.596619,0.023646975843544027
2017-02-03,2017-02-03,956.0,969.0,950.099976,964.650024,25809.0,956.56311,0.0041552277128413815
2017-02-06,2017-02-06,979.0,995.0,962.450012,987.25,96618.0,978.973572,0.023157880433767986
2017-02-07,2017-02-07,998.0,998.0,979.25,986.099976,23004.0,977.833252,-0.0011654907526850169
2017-02-08,2017-02-08,981.700012,999.0,976.700012,992.349976,16472.0,984.030884,0.0063181262178702005
2017-02-09,2017-02-09,999.0,1014.700012,980.700012,985.799988,39686.0,977.535767,-0.006622401267136979
2017-02-10,2017-02-10,997.0,1000.25,985.0,989.650024,15494.0,981.353516,0.003897876073811979
2017-02-13,2017-02-13,999.0,1035.0,993.349976,1013.0,139910.0,1004.507751,0.02332014295671847
2017-02-14,2017-02-14,1026.5,1026.5,987.099976,1000.900024,24054.0,992.509216,-0.012016602341421212
2017-02-15,2017-02-15,998.0,1009.299988,989.599976,997.549988,27833.0,989.187256,-0.003352645734167936
2017-02-16,2017-02-16,995.849976,1007.299988,988.700012,1003.299988,20169.0,994.889038,0.005747558915445872
2017-02-17,2017-02-17,1003.950012,1006.950012,991.049988,996.900024,16890.0,988.542786,-0.006399285904595153
2017-02-20,2017-02-20,997.049988,1018.200012,991.0,996.450012,50734.0,988.096497,-0.00045156343033525564
2017-02-21,2017-02-21,991.0,1009.0,988.650024,995.450012,10101.0,987.104858,-0.0010040891079832193
2017-02-22,2017-02-22,1009.0,1009.0,980.099976,994.75,67674.0,986.410767,-0.0007034056582329028
2017-02-23,2017-02-23,999.25,999.25,981.0,988.900024,71618.0,980.609802,-0.0058982421526447846
2017-02-27,2017-02-27,1000.0,1010.0,985.75,1006.900024,29278.0,998.458862,0.018038327119397124
2017-02-28,2017-02-28,1006.099976,1012.0,1000.150024,1008.650024,30659.0,1000.194275,0.001736582905757622
2017-03-01,2017-03-01,1011.950012,1014.599976,985.200012,989.450012,33023.0,981.155212,-0.019218869918250725
2017-03-02,2017-03-02,1005.0,1005.650024,983.0,985.75,20096.0,977.486206,-0.003746484943941475
2017-03-03,2017-03-03,999.0,1000.0,988.099976,997.5,20938.0,989.137695,0.011849368172008212
2017-03-06,2017-03-06,997.5,1004.799988,985.0,988.599976,16172.0,980.312317,-0.00896233671319635
2017-03-07,2017-03-07,999.950012,1003.5,984.549988,999.799988,24922.0,991.418396,0.011265429282478756
2017-03-08,2017-03-08,996.950012,1011.150024,991.299988,1002.5,129682.0,994.095764,0.0026969030759991237
2017-03-09,2017-03-09,1002.400024,1005.0,990.0,992.549988,113147.0,984.229187,-0.009974760518316472
2017-03-10,2017-03-10,999.75,1050.0,987.950012,1046.550049,128725.0,1037.776489,0.05297692847296887
2017-03-14,2017-03-14,1053.0,1069.0,1020.0,1032.449951,57202.0,1023.794739,-0.0135643767116278
2017-03-15,2017-03-15,1037.050049,1062.0,1012.200012,1019.150024,44484.0,1010.606201,-0.012965706513496043
2017-03-16,2017-03-16,1023.0,1052.0,1023.0,1045.75,98647.0,1036.983276,0.025765452011401457
2017-03-17,2017-03-17,1049.75,1087.949951,1042.5,1076.199951,74110.0,1067.177856,0.028701844511674682
2017-03-20,2017-03-20,1080.0,1097.0,1077.75,1086.0,50719.0,1076.895752,0.00906495235020266
2017-03-21,2017-03-21,1086.400024,1093.800049,1065.0,1072.75,19572.0,1063.756836,-0.012275771482189056
2017-03-22,2017-03-22,1072.75,1103.0,1031.699951,1050.400024,77959.0,1041.594238,-0.021054366623944887
2017-03-23,2017-03-23,1055.0,1079.0,1055.0,1070.5,46087.0,1061.525757,0.018954806003699254
2017-03-24,2017-03-24,1058.0,1067.449951,1034.75,1039.849976,57898.0,1031.132568,-0.02904948785839245
2017-03-27,2017-03-27,1046.949951,1051.050049,1043.699951,1048.199951,86984.0,1039.41272,0.00799808261870627
2017-03-28,2017-03-28,1040.800049,1060.0,1040.800049,1048.599976,58673.0,1039.809326,0.0003814946129230279
2017-03-29,2017-03-29,1060.0,1069.0,1043.25,1049.800049,141267.0,1040.999268,0.0011437305027923728
2017-03-30,2017-03-30,1049.0,1090.0,1044.400024,1070.849976,62420.0,1061.872803,0.019853057997609724
2017-03-31,2017-03-31,1085.0,1107.0,1060.050049,1092.650024,51635.0,1083.48999,0.020153158912755487
